fecha,Causas externas de morbilidad y de mortalidad,COVID-19,Tumores [Neoplasias],"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedades del sistema circulatorio ,Enfermedades del sistema genitourinario,Enfermedades del sistema respiratorio ,Trastornos mentales y del comportamiento,Ciertas enfermedades infecciosas y parasitarias,Enfermedades del sistema osteomuscular y del tejido conjuntivo,Enfermedades del sistema nervioso central,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Enfermedades del sistema digestivo,Enfermedades de la piel y del tejido subcutáneo,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad ","Malformaciones congénitas, deformidades y anomalías cromosómicas","Embarazo, parto y puerperio",Ciertas afecciones originadas en el período perinatal,Enfermedades del ojo y sus anexos ,Enfermedades del oído y de la apófisis mastoides,Códigos para propósitos especiales
2018-12-04,10,0,33,6,25,4,8,2,0,0,4,5,10,1,1,0,0,0,0,0,0
2018-12-05,9,0,24,7,24,3,11,5,4,2,0,2,5,0,1,2,0,1,0,0,0
2018-12-06,3,0,22,4,32,6,9,4,4,1,3,3,8,0,0,1,0,0,0,0,0
2018-12-07,10,0,25,4,27,3,10,2,3,0,5,6,8,1,0,1,0,1,0,0,0
2018-12-08,6,0,12,1,25,2,9,2,1,1,3,2,9,0,1,1,0,0,0,0,0
2018-12-09,4,0,45,1,26,2,8,1,2,0,3,2,10,0,0,0,0,0,0,0,0
2018-12-10,10,0,29,4,28,3,14,1,5,0,2,4,4,1,0,0,0,1,0,0,0
2018-12-11,5,0,30,1,24,0,10,3,2,0,3,1,7,0,1,2,0,1,0,0,0
2018-12-12,12,0,31,3,27,4,7,3,5,0,5,3,9,2,0,0,0,2,0,0,0
2018-12-13,9,0,25,3,31,1,9,6,1,0,7,1,10,1,0,1,0,0,0,0,0
2018-12-14,8,0,15,1,21,1,10,3,1,1,4,2,10,0,0,1,0,2,0,0,0
2018-12-15,9,0,29,5,25,0,6,1,2,1,2,1,6,0,1,1,0,0,0,0,0
2018-12-16,9,0,30,5,22,7,7,4,2,0,5,6,7,1,0,3,0,0,0,0,0
2018-12-17,7,0,21,2,46,6,13,3,2,0,3,6,6,0,0,1,0,1,0,0,0
2018-12-18,9,0,28,2,31,4,7,1,0,0,3,3,10,0,1,2,0,0,0,0,0
2018-12-19,11,0,31,5,36,4,8,3,2,0,6,8,8,0,0,0,0,0,0,0,0
2018-12-20,11,0,23,2,37,4,10,2,3,0,3,5,5,0,0,0,0,0,0,0,0
2018-12-21,6,0,29,4,25,3,14,2,5,0,4,4,11,1,0,0,0,4,0,0,0
2018-12-22,4,0,29,7,25,4,7,2,1,1,5,2,13,1,2,0,0,0,0,0,0
2018-12-23,13,0,25,2,18,4,10,2,4,0,6,6,9,0,2,1,0,1,0,0,0
2018-12-24,10,0,25,8,25,4,12,1,2,0,5,1,4,0,1,0,0,1,0,0,0
2018-12-25,6,0,27,8,28,4,14,4,3,0,5,3,7,0,0,1,0,0,0,0,0
2018-12-26,8,0,27,7,15,1,8,2,2,2,3,3,9,2,2,0,0,0,0,0,0
2018-12-27,7,0,28,5,24,2,8,4,2,0,6,3,7,2,0,1,0,3,0,0,0
2018-12-28,7,0,26,1,19,4,18,3,4,0,1,7,8,2,0,1,0,0,0,0,0
2018-12-29,2,0,25,4,19,5,15,1,2,0,2,5,7,2,1,0,0,1,0,0,0
2018-12-30,9,0,22,3,30,5,17,2,1,3,3,8,5,1,0,1,0,2,0,0,0
2018-12-31,11,0,22,1,31,3,5,2,1,0,3,1,8,0,0,0,0,3,0,0,0
2019-01-01,23,0,18,3,25,3,10,4,3,0,3,5,7,2,1,1,0,1,0,0,0
2019-01-02,16,0,34,3,32,3,13,4,1,1,4,6,11,1,0,0,0,0,0,0,0
2019-01-03,3,0,34,7,28,1,9,8,3,0,4,2,10,2,0,2,0,0,0,0,0
2019-01-04,11,0,25,6,23,4,15,2,3,2,4,11,6,0,0,0,0,0,0,0,0
2019-01-05,8,0,29,4,23,3,9,5,7,0,4,0,11,2,1,0,0,0,0,0,0
2019-01-06,6,0,31,3,22,1,7,2,2,0,2,4,7,1,0,2,1,3,0,0,0
2019-01-07,8,0,25,6,32,5,12,1,1,1,3,1,6,1,0,1,0,0,0,0,0
2019-01-08,6,0,26,1,29,4,10,0,1,2,7,1,10,0,0,2,0,0,0,0,0
2019-01-09,3,0,25,3,21,2,9,3,6,0,1,3,8,0,0,0,0,2,0,0,0
2019-01-10,3,0,23,6,25,0,11,0,2,1,6,0,4,1,0,3,0,3,0,0,0
2019-01-11,8,0,26,3,22,3,11,2,2,0,2,3,12,0,0,0,0,1,0,0,0
2019-01-12,6,0,37,4,13,0,11,2,5,2,2,4,8,1,1,0,0,0,0,0,0
2019-01-13,19,0,22,3,27,1,13,4,4,0,3,4,8,0,1,0,0,1,0,0,0
2019-01-14,5,0,25,2,27,3,11,1,0,1,4,0,8,0,0,1,0,1,0,0,0
2019-01-15,8,0,22,4,22,1,7,1,8,2,4,2,11,1,0,0,0,0,0,0,0
2019-01-16,7,0,27,7,21,2,11,5,2,0,4,2,7,2,1,0,0,0,0,0,0
2019-01-17,9,0,27,3,18,3,6,1,0,0,2,6,12,0,0,0,0,1,0,0,0
2019-01-18,6,0,25,8,31,4,9,1,2,2,2,5,2,2,0,2,0,0,0,0,0
2019-01-19,10,0,32,1,24,2,15,2,2,0,1,4,11,0,1,0,0,2,0,0,0
2019-01-20,16,0,26,6,20,2,7,4,2,0,0,1,2,1,0,1,1,0,0,0,0
2019-01-21,8,0,34,7,32,3,13,2,1,0,2,1,8,2,0,1,0,2,0,0,0
2019-01-22,4,0,25,5,23,5,7,1,0,0,3,3,11,0,0,0,0,0,0,0,0
2019-01-23,6,0,36,4,28,2,7,2,1,0,2,4,5,1,0,0,0,0,0,0,0
2019-01-24,10,0,27,8,26,9,4,1,3,1,8,3,5,1,1,1,0,2,1,0,0
2019-01-25,10,0,21,6,25,3,13,3,2,1,3,1,13,2,1,3,0,0,0,0,0
2019-01-26,10,0,30,3,25,6,12,0,4,1,5,7,10,0,0,3,0,2,0,0,0
2019-01-27,13,0,24,7,29,4,11,2,2,0,5,3,9,1,0,1,0,1,0,0,0
2019-01-28,2,0,35,8,23,2,11,2,6,0,2,3,16,0,2,0,0,0,0,0,0
2019-01-29,4,0,35,1,34,1,11,1,3,0,2,6,9,1,0,0,0,0,0,0,0
2019-01-30,8,0,27,3,30,1,10,3,4,0,6,1,9,1,0,1,0,3,0,0,0
2019-01-31,5,0,34,6,24,4,9,1,2,2,3,2,10,0,2,0,0,1,0,0,0
2019-02-01,8,0,33,5,32,2,6,2,4,0,3,2,9,2,1,0,1,0,0,0,0
2019-02-02,12,0,30,5,34,2,10,1,2,4,10,2,3,2,0,0,0,1,0,0,0
2019-02-03,6,0,27,5,25,5,10,5,3,0,5,1,12,1,1,0,0,0,0,0,0
2019-02-04,11,0,16,8,29,6,11,4,2,0,6,2,10,2,0,0,0,2,0,0,0
2019-02-05,7,0,28,3,24,3,9,5,2,0,5,8,5,0,0,1,0,1,1,0,0
2019-02-06,9,0,29,6,32,4,12,4,10,0,10,5,11,0,1,1,0,1,0,0,0
2019-02-07,7,0,31,2,31,0,9,4,5,0,6,4,4,1,1,0,0,0,0,0,0
2019-02-08,10,0,33,6,30,2,9,3,1,0,9,8,8,0,0,2,0,1,0,0,0
2019-02-09,10,0,18,4,27,0,14,3,3,0,7,7,11,0,0,0,0,0,0,0,0
2019-02-10,6,0,31,3,27,2,16,3,2,0,5,5,7,0,0,1,0,2,0,0,0
2019-02-11,4,0,17,2,21,2,9,6,4,0,4,2,5,0,0,2,0,0,0,0,0
2019-02-12,7,0,37,6,15,7,10,2,1,1,2,4,8,2,1,0,0,0,0,0,0
2019-02-13,9,0,15,4,18,4,12,2,2,1,5,4,5,0,0,0,0,0,0,0,0
2019-02-14,7,0,21,7,22,6,12,1,2,0,9,4,9,1,0,1,0,0,0,0,0
2019-02-15,6,0,39,1,29,4,12,6,2,0,5,5,7,2,2,2,0,1,0,0,0
2019-02-16,8,0,24,4,23,0,9,2,2,1,3,8,8,2,0,0,0,3,0,0,0
2019-02-17,8,0,19,0,23,3,10,2,3,1,3,3,9,2,1,0,0,0,0,0,0
2019-02-18,8,0,27,3,26,3,13,3,3,3,3,7,10,0,2,2,0,0,0,0,0
2019-02-19,16,0,29,5,16,7,6,1,3,2,2,5,10,0,0,1,0,0,0,0,0
2019-02-20,6,0,13,3,33,2,8,2,5,1,5,4,8,0,2,1,0,0,0,0,0
2019-02-21,6,0,26,1,23,4,10,3,0,0,0,6,5,1,0,1,0,1,0,0,0
2019-02-22,7,0,29,6,18,3,11,0,1,1,2,3,7,0,2,0,0,3,0,0,0
2019-02-23,20,0,31,4,30,8,8,6,5,2,2,1,11,0,3,0,0,3,0,0,0
2019-02-24,10,0,26,4,30,2,12,3,3,0,2,1,9,0,2,0,0,0,0,0,0
2019-02-25,6,0,25,3,16,4,10,4,0,0,5,2,10,1,1,0,0,0,0,0,0
2019-02-26,9,0,41,4,21,2,10,1,1,0,4,2,7,1,1,0,0,2,0,0,0
2019-02-27,10,0,32,2,25,1,17,5,3,0,2,4,12,1,0,0,0,1,0,0,0
2019-02-28,3,0,40,6,21,3,12,2,1,0,3,3,7,3,2,1,0,1,0,0,0
2019-03-01,6,0,27,2,22,3,7,1,1,1,0,1,7,0,1,4,0,0,0,0,0
2019-03-02,10,0,26,1,26,2,7,3,4,1,7,3,4,1,0,1,0,1,0,0,0
2019-03-03,14,0,34,2,23,1,12,8,1,3,2,6,10,2,2,0,0,0,0,0,0
2019-03-04,4,0,28,6,19,2,7,1,3,0,3,4,2,1,3,0,0,2,0,0,0
2019-03-05,6,0,26,3,17,2,12,0,3,1,4,5,8,1,0,2,0,0,0,0,0
2019-03-06,5,0,20,6,23,3,10,2,3,1,0,3,11,1,1,1,0,1,0,0,0
2019-03-07,3,0,31,3,20,5,9,4,0,0,5,1,6,0,0,1,0,0,0,0,0
2019-03-08,8,0,30,3,28,2,11,2,2,0,2,1,7,0,1,1,0,1,0,0,0
2019-03-09,4,0,18,3,18,2,10,4,2,1,4,2,10,1,1,0,0,1,0,0,0
2019-03-10,6,0,27,4,19,0,13,2,2,1,2,3,9,1,0,1,0,0,0,1,0
2019-03-11,4,0,36,3,28,1,5,2,4,0,1,5,5,1,2,1,0,1,0,0,0
2019-03-12,10,0,23,4,29,4,9,0,2,1,2,0,9,1,1,2,0,0,0,0,0
2019-03-13,2,0,35,3,31,2,6,5,6,0,4,1,10,0,1,3,0,1,0,0,0
2019-03-14,12,0,30,5,20,3,16,3,2,0,2,3,13,0,0,0,0,0,0,0,0
2019-03-15,3,0,28,4,22,0,10,4,2,0,2,3,4,2,2,0,0,0,0,0,0
2019-03-16,11,0,30,1,22,3,7,4,2,2,5,7,11,0,1,0,0,0,0,0,0
2019-03-17,14,0,30,4,28,6,12,4,1,0,3,1,5,1,0,0,0,1,0,0,0
2019-03-18,10,0,22,6,27,4,11,1,4,0,5,1,7,2,1,0,0,1,0,0,0
2019-03-19,7,0,18,3,26,3,11,2,3,1,2,2,7,0,1,1,0,1,0,0,0
2019-03-20,2,0,23,5,22,5,12,1,4,0,4,5,10,2,2,2,0,2,0,0,0
2019-03-21,8,0,45,2,16,4,9,1,3,1,6,4,8,0,1,1,0,1,0,0,0
2019-03-22,5,0,23,4,32,5,10,2,2,0,7,1,8,1,1,0,0,0,0,0,0
2019-03-23,13,0,32,6,29,4,11,5,4,1,1,2,8,0,3,2,0,0,0,0,0
2019-03-24,5,0,36,1,35,1,6,3,1,0,5,2,4,1,1,0,0,0,0,0,0
2019-03-25,11,0,29,3,21,4,13,4,1,0,3,5,12,2,0,3,0,2,0,0,0
2019-03-26,7,0,18,3,18,2,9,2,3,0,3,2,10,0,1,3,0,1,0,0,0
2019-03-27,3,0,22,4,19,7,12,4,4,2,3,2,6,1,2,4,0,0,0,0,0
2019-03-28,4,0,20,3,26,1,11,1,1,0,3,5,11,0,1,0,0,0,0,0,0
2019-03-29,4,0,29,4,18,4,7,0,1,0,1,4,10,1,0,0,0,1,0,0,0
2019-03-30,12,0,38,6,27,6,11,3,2,0,4,3,14,0,0,0,0,1,0,0,0
2019-03-31,8,0,27,0,21,4,12,2,2,0,5,4,18,1,0,0,0,1,0,0,0
2019-04-01,11,0,23,9,33,7,9,2,1,0,6,5,15,2,0,1,0,0,0,0,0
2019-04-02,8,0,29,5,19,4,7,3,4,1,4,3,11,0,0,0,0,0,0,0,0
2019-04-03,6,0,22,7,28,2,11,0,3,0,0,1,9,0,0,1,0,0,0,0,0
2019-04-04,4,0,28,3,20,3,11,3,2,2,2,5,4,0,1,0,0,0,0,0,0
2019-04-05,8,0,26,4,24,3,12,2,3,0,3,5,7,4,1,1,0,1,0,0,0
2019-04-06,8,0,46,6,37,1,11,4,4,0,3,3,6,0,0,0,0,0,0,0,0
2019-04-07,10,0,35,4,18,0,11,3,2,0,4,3,11,2,2,0,0,0,0,0,0
2019-04-08,8,0,29,6,24,1,14,1,3,0,5,2,6,0,2,0,0,1,0,0,0
2019-04-09,7,0,31,1,25,2,13,2,1,0,5,3,9,3,0,0,0,0,0,0,0
2019-04-10,5,0,33,4,23,3,8,6,2,0,5,1,12,1,1,1,0,2,0,0,0
2019-04-11,8,0,22,4,27,1,12,2,2,0,0,0,8,1,0,0,0,1,0,0,0
2019-04-12,5,0,32,6,28,1,15,4,1,0,4,7,13,0,2,0,0,0,0,0,0
2019-04-13,4,0,29,4,16,5,13,2,1,0,4,2,6,0,0,2,0,0,0,0,0
2019-04-14,9,0,33,5,36,2,12,4,2,1,6,2,14,1,1,0,0,0,0,0,0
2019-04-15,3,0,39,2,32,0,17,1,2,0,5,5,8,1,0,1,0,1,0,0,0
2019-04-16,10,0,29,4,28,3,14,2,0,3,4,5,10,1,1,0,0,1,0,0,0
2019-04-17,10,0,29,4,21,5,11,2,3,1,10,2,16,0,0,2,0,0,0,0,0
2019-04-18,7,0,41,8,21,1,10,3,3,1,5,4,11,0,0,1,0,1,0,0,0
2019-04-19,13,0,28,0,33,3,9,2,1,1,1,6,4,0,1,0,0,1,0,0,0
2019-04-20,4,0,33,1,33,1,12,1,2,0,7,3,5,0,0,1,0,1,0,0,0
2019-04-21,6,0,30,3,20,2,6,3,1,1,5,2,9,1,0,0,0,1,0,0,0
2019-04-22,9,0,21,6,24,3,12,6,0,0,1,0,9,0,1,1,0,0,0,0,0
2019-04-23,4,0,40,6,25,0,13,2,1,0,6,2,7,0,2,0,0,0,0,0,0
2019-04-24,11,0,32,3,34,2,8,4,2,1,3,1,7,1,1,0,0,2,0,0,0
2019-04-25,4,0,30,2,22,0,11,2,3,0,5,3,8,0,1,3,0,0,0,0,0
2019-04-26,8,0,23,6,34,2,11,1,1,1,9,4,10,0,2,1,0,2,0,0,0
2019-04-27,4,0,27,3,30,1,13,2,2,0,2,3,8,0,2,1,0,1,0,0,0
2019-04-28,9,0,31,0,37,1,15,5,0,1,4,4,13,0,1,1,0,1,0,0,0
2019-04-29,6,0,28,4,28,4,17,3,2,1,4,1,12,2,1,0,0,0,0,0,0
2019-04-30,7,0,34,3,36,3,16,8,2,1,3,4,7,0,1,0,0,1,0,0,0
2019-05-01,11,0,36,3,23,5,13,3,2,0,3,4,9,0,0,1,0,0,0,0,0
2019-05-02,9,0,33,6,29,5,11,3,3,3,4,3,5,0,0,1,0,1,0,0,0
2019-05-03,7,0,38,5,31,2,10,4,2,1,0,7,8,0,2,2,0,2,0,0,0
2019-05-04,11,0,32,3,33,5,17,3,3,0,2,4,8,1,1,1,0,1,0,0,0
2019-05-05,3,0,34,8,15,2,12,1,0,0,6,1,9,0,1,1,0,1,0,0,0
2019-05-06,5,0,29,10,27,1,11,2,2,0,2,3,4,0,1,2,0,0,0,0,0
2019-05-07,9,0,23,1,17,1,15,1,6,1,5,4,8,2,2,0,0,0,0,0,0
2019-05-08,6,0,21,1,24,3,16,4,4,0,5,0,10,0,1,0,0,0,0,0,0
2019-05-09,2,0,28,4,33,2,21,6,1,1,4,4,12,0,2,2,0,0,0,0,0
2019-05-10,5,0,20,2,24,4,15,1,0,0,4,6,11,2,1,2,0,0,0,0,0
2019-05-11,4,0,29,4,35,7,14,3,1,0,1,7,12,1,0,0,0,0,0,0,0
2019-05-12,14,0,30,5,45,3,19,3,4,1,4,3,10,0,1,0,0,0,0,0,0
2019-05-13,6,0,28,3,34,3,20,0,5,1,8,7,9,0,1,1,0,2,0,0,0
2019-05-14,13,0,25,2,35,2,16,0,2,0,6,5,17,2,2,1,0,2,0,0,0
2019-05-15,12,0,31,3,35,4,11,7,6,1,9,7,10,0,1,1,0,0,0,0,0
2019-05-16,7,0,30,1,31,4,19,3,1,2,7,6,11,0,1,0,0,0,0,0,0
2019-05-17,7,0,33,4,27,2,18,2,0,0,2,5,13,1,1,0,0,1,0,0,0
2019-05-18,8,0,36,1,33,3,18,0,5,0,3,2,7,0,1,1,0,0,0,0,0
2019-05-19,12,0,29,4,37,2,20,0,1,0,4,4,9,0,2,0,0,1,0,0,0
2019-05-20,15,0,26,6,40,4,16,3,2,1,6,5,8,0,2,2,0,1,0,0,0
2019-05-21,8,0,26,4,42,5,15,2,5,1,1,6,8,1,0,1,0,0,0,0,0
2019-05-22,11,0,33,6,32,6,26,2,1,1,5,6,12,2,1,0,0,2,0,0,0
2019-05-23,3,0,25,4,40,4,17,6,3,0,4,2,8,1,0,0,0,1,0,0,0
2019-05-24,8,0,30,2,35,3,23,6,3,0,2,2,8,0,0,1,0,0,0,0,0
2019-05-25,6,0,30,5,37,2,22,5,1,1,6,7,7,0,0,1,0,1,0,0,0
2019-05-26,8,0,19,5,37,3,24,2,1,1,7,5,10,0,1,1,0,0,0,0,0
2019-05-27,6,0,18,4,39,2,7,6,3,3,7,4,15,1,1,0,0,1,0,0,0
2019-05-28,1,0,23,6,23,4,25,5,3,3,3,3,9,1,0,0,0,3,0,0,0
2019-05-29,4,0,34,6,34,5,28,2,2,0,10,2,8,0,1,2,0,1,0,0,0
2019-05-30,6,0,37,6,33,2,23,2,2,1,5,4,13,1,0,0,0,3,0,0,0
2019-05-31,4,0,34,5,29,3,21,2,2,2,4,4,9,1,1,1,0,1,0,0,0
2019-06-01,9,0,31,7,29,7,22,3,4,0,4,5,3,0,1,0,0,3,0,0,0
2019-06-02,8,0,24,4,20,4,27,1,2,1,3,6,11,0,0,0,0,0,0,0,0
2019-06-03,9,0,24,7,43,8,30,0,4,1,3,7,14,0,0,2,0,1,0,0,0
2019-06-04,3,0,37,8,32,4,30,2,2,0,1,0,10,0,3,3,0,0,0,0,0
2019-06-05,6,0,32,5,41,4,24,0,2,1,6,8,8,2,0,1,0,0,0,0,0
2019-06-06,5,0,25,5,33,6,29,1,3,0,7,5,9,0,2,1,0,0,0,0,0
2019-06-07,10,0,31,9,31,1,18,2,3,0,5,12,8,1,0,0,0,1,0,0,0
2019-06-08,5,0,29,6,27,5,25,0,3,1,3,7,15,2,3,1,0,1,0,0,0
2019-06-09,5,0,28,6,30,2,30,4,3,0,5,7,7,2,0,1,0,1,0,0,0
2019-06-10,8,0,37,4,33,5,19,3,2,1,0,9,9,0,0,1,0,0,0,0,0
2019-06-11,8,0,27,5,36,5,31,3,0,0,6,3,8,0,2,4,0,2,0,0,0
2019-06-12,4,0,28,3,39,7,17,3,3,1,11,7,5,1,1,3,0,0,0,0,0
2019-06-13,5,0,31,5,41,3,18,6,5,0,5,12,12,1,0,3,0,0,0,0,0
2019-06-14,2,0,36,6,27,5,21,3,2,0,9,5,8,0,1,1,1,0,0,0,0
2019-06-15,13,0,26,6,31,1,21,4,6,0,2,4,12,0,0,0,0,0,0,0,0
2019-06-16,7,0,34,3,35,6,28,1,5,0,4,7,6,1,1,0,0,0,0,0,0
2019-06-17,8,0,27,3,39,7,22,4,5,1,5,9,8,0,1,2,0,0,0,0,0
2019-06-18,2,0,33,7,41,2,36,3,6,0,4,8,4,0,2,1,0,1,0,0,0
2019-06-19,6,0,30,4,42,7,39,3,4,2,5,8,6,0,0,0,0,0,0,1,0
2019-06-20,11,0,26,4,37,6,29,2,4,1,5,9,12,1,0,0,0,2,0,0,0
2019-06-21,3,0,28,5,32,6,27,2,3,1,2,7,11,0,1,1,0,0,0,0,0
2019-06-22,9,0,28,7,38,5,29,3,3,0,4,7,10,1,2,0,0,1,0,0,0
2019-06-23,6,0,29,11,30,4,17,3,4,0,7,8,6,1,5,1,0,0,0,0,0
2019-06-24,14,0,33,3,35,3,38,1,3,0,4,14,8,2,0,1,0,2,0,0,0
2019-06-25,9,0,25,12,37,2,25,2,3,0,6,8,7,2,1,0,0,0,0,0,0
2019-06-26,7,0,32,7,34,6,32,2,6,0,4,10,13,0,0,0,0,0,0,0,0
2019-06-27,3,0,32,2,31,2,23,2,2,0,3,6,4,0,1,2,0,0,0,0,0
2019-06-28,5,0,26,5,42,4,31,0,2,0,4,8,11,2,0,0,0,0,0,0,0
2019-06-29,8,0,27,2,49,3,40,2,1,0,1,7,4,0,1,1,0,1,0,0,0
2019-06-30,11,0,24,3,44,3,30,1,3,0,2,7,5,1,0,2,0,0,0,0,0
2019-07-01,3,0,33,10,41,11,31,5,1,0,5,10,13,0,0,1,0,2,0,0,0
2019-07-02,12,0,21,6,30,2,19,2,5,0,6,11,7,1,0,0,1,2,0,0,0
2019-07-03,7,0,28,7,47,4,19,2,1,0,4,4,6,2,3,0,0,1,0,0,0
2019-07-04,8,0,35,2,37,4,24,5,1,2,8,9,9,0,0,1,0,0,0,0,0
2019-07-05,5,0,35,3,43,4,23,2,1,2,3,5,14,1,0,1,0,0,0,0,0
2019-07-06,9,0,29,7,38,6,21,4,0,0,5,12,10,0,0,1,0,0,0,0,0
2019-07-07,6,0,19,8,43,3,30,4,4,0,8,9,8,1,1,1,0,1,0,0,0
2019-07-08,9,0,30,5,40,2,26,6,4,0,0,6,10,2,0,1,0,1,0,0,0
2019-07-09,12,0,35,2,30,6,26,2,6,1,4,3,11,0,0,0,0,0,0,0,0
2019-07-10,9,0,26,4,30,4,31,3,2,0,2,6,10,1,0,0,0,0,0,0,0
2019-07-11,11,0,26,5,36,2,26,3,3,0,8,12,7,0,0,0,0,0,0,0,0
2019-07-12,10,0,23,5,51,12,23,1,2,0,2,4,3,1,0,1,0,0,0,0,0
2019-07-13,8,0,25,8,31,7,19,3,4,0,4,6,7,0,2,1,0,1,0,0,0
2019-07-14,6,0,22,6,42,9,21,2,1,1,6,3,3,2,0,1,0,0,0,0,0
2019-07-15,7,0,39,5,34,4,37,4,0,0,4,5,9,0,1,1,0,1,0,0,0
2019-07-16,10,0,31,2,37,7,41,1,3,0,7,3,10,2,1,1,0,0,0,0,0
2019-07-17,5,0,23,1,26,2,22,3,1,0,5,10,14,1,0,2,0,2,0,0,0
2019-07-18,5,0,25,1,29,3,34,3,2,1,0,8,10,2,0,2,0,0,0,0,0
2019-07-19,3,0,33,8,28,4,23,3,2,0,3,6,10,2,1,2,0,2,0,0,0
2019-07-20,3,0,42,10,29,6,22,1,3,2,7,13,7,1,0,1,0,2,0,0,0
2019-07-21,8,0,22,6,35,5,24,2,4,2,4,13,6,0,2,0,0,1,0,0,0
2019-07-22,4,0,29,6,50,2,27,2,2,2,5,6,6,2,0,0,0,0,0,0,0
2019-07-23,2,0,24,4,50,3,27,2,2,0,2,4,14,2,0,0,0,0,0,0,0
2019-07-24,6,0,26,3,31,3,23,3,1,1,3,4,5,1,1,0,1,1,0,0,0
2019-07-25,6,0,25,4,37,9,21,6,3,0,9,6,7,3,2,0,0,0,0,0,0
2019-07-26,4,0,33,5,37,5,27,6,2,0,8,2,7,1,1,2,0,1,0,0,0
2019-07-27,7,0,29,4,41,4,31,4,3,0,7,3,10,2,0,0,0,0,0,0,0
2019-07-28,14,0,27,3,36,5,21,5,4,0,4,7,8,1,1,0,0,3,0,0,0
2019-07-29,15,0,28,4,46,5,24,0,4,1,7,6,10,0,1,0,0,1,0,0,0
2019-07-30,8,0,35,5,38,7,19,3,3,0,5,4,8,0,0,1,0,1,0,0,0
2019-07-31,6,0,26,7,37,5,18,2,0,0,2,7,2,2,0,0,0,0,0,0,0
2019-08-01,5,0,26,6,30,6,29,4,2,0,5,6,8,1,0,0,0,0,0,0,0
2019-08-02,6,0,21,6,30,4,19,0,9,1,5,5,10,1,0,0,0,1,0,0,0
2019-08-03,5,0,26,8,31,0,18,3,1,2,6,7,8,0,1,0,0,2,0,0,0
2019-08-04,12,0,28,6,41,5,22,3,2,0,1,7,12,0,0,0,0,2,0,0,0
2019-08-05,11,0,29,4,39,2,14,4,3,2,7,7,11,0,0,0,0,1,0,0,0
2019-08-06,7,0,21,6,31,1,25,3,8,0,4,8,7,2,2,2,0,2,0,0,0
2019-08-07,5,0,24,3,30,5,23,3,2,2,3,3,11,0,1,0,0,3,0,0,0
2019-08-08,11,0,36,2,27,3,25,4,0,0,2,3,6,0,2,0,0,0,0,0,0
2019-08-09,5,0,29,6,38,9,22,2,1,1,2,6,9,0,1,0,0,2,0,0,0
2019-08-10,5,0,30,8,37,3,24,1,2,3,5,4,7,0,1,1,0,1,0,0,0
2019-08-11,5,0,30,4,40,4,18,3,5,0,5,4,11,0,1,1,1,0,0,0,0
2019-08-12,9,0,23,5,30,6,32,1,1,2,7,3,6,2,1,0,0,0,0,0,0
2019-08-13,6,0,28,4,27,3,21,2,1,0,6,9,8,3,1,0,0,2,0,0,0
2019-08-14,10,0,26,4,26,6,23,3,1,2,8,6,11,2,1,2,0,0,0,0,0
2019-08-15,16,0,36,3,25,5,23,1,7,0,5,4,6,1,1,0,0,0,0,0,0
2019-08-16,8,0,22,4,33,3,19,3,2,0,7,3,9,0,0,0,0,1,0,0,0
2019-08-17,7,0,26,8,30,5,22,2,3,1,4,3,5,1,0,0,0,1,0,0,0
2019-08-18,3,0,23,3,37,5,13,3,6,0,3,10,5,3,0,1,0,0,0,0,0
2019-08-19,5,0,20,3,30,4,19,1,2,1,2,3,8,1,2,0,1,1,0,0,0
2019-08-20,10,0,29,5,38,4,24,3,2,1,2,6,9,1,0,1,0,1,0,0,0
2019-08-21,5,0,41,4,41,3,23,2,3,0,4,4,8,0,0,1,0,0,0,0,0
2019-08-22,7,0,30,4,34,4,22,2,3,0,4,8,7,2,0,1,0,1,0,0,0
2019-08-23,5,0,19,5,37,1,18,5,1,2,5,3,6,1,1,2,0,1,0,0,0
2019-08-24,10,0,29,1,31,1,22,6,2,1,2,2,12,0,2,0,0,0,0,0,0
2019-08-25,9,0,40,7,24,2,22,3,1,0,5,6,5,2,0,0,0,3,0,0,0
2019-08-26,5,0,34,8,32,4,25,5,0,1,1,4,5,1,4,2,0,2,0,0,0
2019-08-27,6,0,31,8,26,4,25,1,2,0,5,5,9,3,0,1,0,0,0,0,0
2019-08-28,7,0,33,9,28,7,21,3,3,2,5,7,7,1,0,0,0,2,0,0,0
2019-08-29,8,0,34,6,37,2,22,2,1,0,2,3,7,0,0,1,0,0,0,0,0
2019-08-30,9,0,14,5,21,4,21,2,6,0,2,3,8,0,0,2,0,2,0,0,0
2019-08-31,8,0,29,6,32,3,11,2,2,0,8,2,11,0,1,0,0,3,0,0,0
2019-09-01,6,0,36,3,40,3,24,1,5,1,4,7,9,0,0,1,0,0,0,0,0
2019-09-02,6,0,31,3,36,3,11,1,2,2,3,2,12,2,0,0,0,1,0,0,0
2019-09-03,1,0,30,6,27,6,35,3,4,0,2,6,10,0,0,0,0,0,0,0,0
2019-09-04,5,0,35,3,38,5,24,1,4,0,6,5,12,0,0,1,0,0,0,0,0
2019-09-05,7,0,28,4,29,3,13,3,1,1,3,4,7,2,0,2,0,1,0,0,0
