fecha,Causas externas de morbilidad y de mortalidad,COVID-19,Tumores [Neoplasias],"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedades del sistema circulatorio ,Enfermedades del sistema genitourinario,Enfermedades del sistema respiratorio ,Trastornos mentales y del comportamiento,Ciertas enfermedades infecciosas y parasitarias,Enfermedades del sistema osteomuscular y del tejido conjuntivo,Enfermedades del sistema nervioso central,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Enfermedades del sistema digestivo,Enfermedades de la piel y del tejido subcutáneo,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad ","Malformaciones congénitas, deformidades y anomalías cromosómicas","Embarazo, parto y puerperio",Ciertas afecciones originadas en el período perinatal,Enfermedades del ojo y sus anexos ,Enfermedades del oído y de la apófisis mastoides,Códigos para propósitos especiales
2018-12-22,21,0,80,10,70,7,21,7,5,3,12,6,21,4,4,1,0,1,0,0,0
2018-12-23,26,0,77,10,53,9,25,6,6,0,12,11,20,2,3,3,0,3,0,0,0
2018-12-24,17,0,78,21,66,5,35,4,6,3,8,5,13,1,2,1,0,3,0,0,0
2018-12-25,19,0,64,17,69,7,30,7,6,1,15,6,19,1,3,2,0,1,0,0,0
2018-12-26,33,0,79,17,55,6,24,5,5,4,11,10,31,3,2,1,0,0,0,0,0
2018-12-27,19,0,71,12,68,5,19,9,7,1,12,4,16,3,2,3,0,4,0,0,0
2018-12-28,16,0,76,8,62,9,33,7,9,0,7,12,18,4,1,1,0,1,0,0,0
2018-12-29,21,0,81,13,63,10,44,2,9,0,8,5,19,4,1,0,0,2,0,0,0
2018-12-30,28,0,59,10,67,12,31,7,2,4,12,10,16,2,1,1,0,3,0,0,0
2018-12-31,28,0,92,7,69,7,23,9,5,0,12,6,19,0,0,0,0,3,0,0,0
2019-01-01,62,0,68,12,72,9,25,5,6,3,16,9,19,4,1,2,0,2,0,0,0
2019-01-02,31,0,70,7,89,8,31,5,2,1,7,15,20,1,0,0,0,0,0,0,0
2019-01-03,16,0,68,18,73,11,32,9,10,1,10,7,30,2,1,3,0,2,0,0,0
2019-01-04,19,0,73,14,70,10,37,6,5,4,10,14,22,1,1,1,0,1,0,0,0
2019-01-05,24,0,85,11,63,11,23,6,9,0,12,1,27,4,1,0,0,3,0,0,0
2019-01-06,19,0,100,9,64,1,23,5,5,1,19,13,17,2,2,2,1,4,0,0,0
2019-01-07,18,0,80,12,81,7,25,5,6,2,10,8,17,1,1,2,0,1,0,0,0
2019-01-08,17,0,61,3,67,10,19,4,3,6,16,8,23,1,0,4,0,1,0,0,0
2019-01-09,25,0,81,7,56,5,33,7,8,1,7,5,28,2,1,0,1,3,0,0,0
2019-01-10,17,0,65,9,66,6,29,3,4,2,10,5,22,2,0,3,0,6,0,0,0
2019-01-11,19,0,83,11,65,7,25,3,7,4,6,5,19,0,0,0,1,1,0,0,0
2019-01-12,16,0,76,7,52,8,23,5,8,2,8,9,22,1,1,1,0,0,0,0,0
2019-01-13,42,0,61,8,81,7,32,7,9,1,10,5,17,0,2,1,0,1,0,0,0
2019-01-14,13,0,70,7,63,8,26,4,7,1,11,3,18,0,2,1,0,2,0,0,0
2019-01-15,19,0,72,7,68,5,17,3,13,4,14,4,26,3,2,4,0,1,0,0,0
2019-01-16,22,0,73,11,73,6,30,11,6,2,11,9,17,3,2,1,0,1,0,0,0
2019-01-17,29,0,78,8,56,12,19,6,3,1,3,12,23,0,1,1,0,1,0,0,0
2019-01-18,14,0,79,12,73,7,23,3,6,2,7,9,21,2,0,5,0,1,0,0,0
2019-01-19,33,0,85,6,56,5,23,3,7,1,9,13,25,0,2,2,0,3,0,0,0
2019-01-20,28,0,72,16,67,3,25,7,4,0,4,7,14,2,2,1,1,0,0,0,0
2019-01-21,19,0,73,12,84,8,36,7,2,0,9,2,23,2,0,2,0,3,0,0,0
2019-01-22,21,0,73,10,71,9,28,6,3,0,11,8,21,2,1,2,0,0,0,0,0
2019-01-23,23,0,83,12,65,11,23,6,5,0,11,8,21,2,1,3,0,3,0,0,0
2019-01-24,22,0,87,14,71,13,17,4,4,2,15,5,19,1,2,2,0,7,1,0,0
2019-01-25,21,0,69,10,59,11,31,5,4,1,11,6,29,2,3,3,0,0,0,0,0
2019-01-26,32,0,79,5,71,7,31,2,9,2,7,13,26,0,2,5,0,5,0,1,0
2019-01-27,36,0,64,16,70,7,26,3,4,2,13,5,20,2,0,2,0,3,0,0,0
2019-01-28,15,0,87,15,70,10,32,5,13,2,7,6,26,2,3,0,0,1,0,0,0
2019-01-29,15,0,75,6,68,7,26,5,9,1,11,10,22,2,4,3,0,3,0,0,0
2019-01-30,15,0,76,13,62,10,21,4,14,1,14,7,23,1,0,2,1,3,0,0,0
2019-01-31,19,0,76,11,69,7,21,2,6,5,16,5,23,3,2,1,0,1,0,0,0
2019-02-01,29,0,78,10,77,9,26,7,8,0,11,4,25,3,3,2,1,2,0,0,0
2019-02-02,26,0,77,9,68,9,26,4,5,4,13,8,19,7,2,1,0,2,0,0,0
2019-02-03,23,0,82,13,62,11,29,12,5,3,12,10,22,4,1,0,0,1,1,0,0
2019-02-04,28,0,61,21,78,9,41,11,7,0,16,8,19,3,2,0,0,2,0,0,0
2019-02-05,15,0,76,15,71,7,24,8,6,2,9,10,13,2,3,5,0,1,1,0,0
2019-02-06,28,0,80,11,80,5,38,6,17,1,18,12,25,2,2,2,0,3,0,0,0
2019-02-07,27,0,78,8,68,5,24,8,9,2,12,11,9,2,4,2,0,0,0,0,0
2019-02-08,21,0,95,16,67,8,24,4,4,2,17,15,22,1,0,2,0,1,0,0,0
2019-02-09,22,0,71,11,60,1,32,7,7,0,12,15,19,3,0,0,0,0,0,0,0
2019-02-10,26,0,71,14,86,5,36,6,6,1,11,7,15,2,0,2,0,2,0,0,0
2019-02-11,17,0,59,10,60,7,27,11,7,1,9,6,21,1,1,4,0,1,0,0,0
2019-02-12,19,0,87,11,56,12,24,4,3,3,14,9,18,3,3,1,0,1,0,0,0
2019-02-13,22,0,71,12,61,6,21,5,5,3,10,10,20,1,1,1,0,1,0,0,0
2019-02-14,20,0,63,11,73,10,23,4,7,1,15,7,17,2,4,1,0,2,0,0,0
2019-02-15,19,0,92,4,71,11,29,13,8,3,11,10,23,2,2,4,0,3,0,0,0
2019-02-16,20,0,75,13,72,8,29,5,8,2,12,16,13,7,1,0,0,3,0,0,0
2019-02-17,31,0,67,7,60,6,29,4,5,1,7,11,29,6,3,1,0,0,0,0,0
2019-02-18,23,0,67,12,79,13,28,3,5,4,5,14,27,0,3,3,0,2,0,0,0
2019-02-19,30,0,79,9,58,12,26,4,8,2,15,7,28,2,3,2,0,1,0,0,0
2019-02-20,16,0,71,5,81,6,19,6,7,2,14,10,21,3,4,1,0,1,0,0,0
2019-02-21,24,0,71,11,69,8,35,7,2,0,9,11,14,1,1,3,0,3,0,0,0
2019-02-22,20,0,75,13,58,10,22,5,5,2,6,6,17,2,3,0,0,5,0,0,0
2019-02-23,35,0,90,6,73,12,22,13,11,3,6,4,20,1,5,1,0,3,0,0,0
2019-02-24,25,0,64,11,71,15,31,6,6,0,10,5,21,0,2,0,0,0,0,0,0
2019-02-25,21,0,70,7,66,10,25,5,7,1,12,13,20,3,2,2,0,2,0,0,0
2019-02-26,20,0,87,12,63,6,21,5,4,0,9,3,20,2,1,1,0,3,0,0,0
2019-02-27,24,0,76,10,72,7,28,8,6,1,9,10,21,2,1,2,0,2,0,0,0
2019-02-28,12,0,108,16,56,6,21,5,4,0,9,6,23,3,2,1,0,3,0,0,0
2019-03-01,17,0,80,11,68,9,19,2,3,4,6,6,18,0,2,5,0,1,0,0,0
2019-03-02,25,0,66,12,64,10,19,3,12,1,13,6,16,3,0,1,0,2,0,0,0
2019-03-03,28,0,79,7,65,6,24,13,2,4,8,12,24,4,4,0,0,1,0,0,0
2019-03-04,17,0,79,11,63,6,29,3,7,1,12,6,10,1,6,2,0,5,0,0,0
2019-03-05,14,0,60,9,60,4,21,4,9,4,7,7,16,1,1,4,0,0,0,0,0
2019-03-06,12,0,68,13,67,9,24,8,4,1,7,7,29,4,3,2,0,4,0,0,0
2019-03-07,14,0,76,11,70,10,22,8,6,0,13,6,17,1,1,2,0,2,0,0,0
2019-03-08,23,0,82,7,65,7,21,6,7,2,7,5,17,1,1,4,0,3,0,0,0
2019-03-09,25,0,70,8,63,4,24,9,8,3,14,10,27,3,1,1,0,3,0,0,0
2019-03-10,22,0,80,15,63,6,23,7,6,3,5,9,16,1,4,2,0,2,0,1,0
2019-03-11,19,0,98,9,62,6,16,8,8,2,11,11,25,2,2,1,0,1,0,0,0
2019-03-12,22,0,73,7,57,11,26,7,5,3,6,5,20,1,3,3,0,2,0,0,0
2019-03-13,6,0,78,8,76,9,18,12,9,0,11,2,29,1,3,5,0,2,0,0,0
2019-03-14,22,0,83,9,62,5,30,6,4,1,8,6,31,0,0,4,0,3,0,0,0
2019-03-15,12,0,75,9,69,6,26,6,4,0,8,6,16,3,3,1,0,0,0,0,0
2019-03-16,26,0,84,11,54,9,25,9,8,2,14,10,19,1,2,1,0,1,0,0,0
2019-03-17,29,0,80,7,77,9,20,9,4,0,10,2,19,1,0,2,0,3,0,0,0
2019-03-18,25,0,76,16,63,9,16,3,10,1,17,2,26,3,2,1,0,1,0,0,0
2019-03-19,17,0,61,8,47,8,26,7,4,1,6,6,16,3,1,4,0,3,0,0,0
2019-03-20,18,0,68,14,51,11,35,5,7,1,8,11,29,3,3,3,0,2,0,0,0
2019-03-21,19,0,100,7,49,7,31,4,4,3,10,9,26,2,3,3,0,1,0,0,0
2019-03-22,13,0,74,9,65,9,35,5,5,1,11,5,19,3,2,1,0,0,0,0,0
2019-03-23,30,0,82,11,65,11,32,7,9,1,8,5,24,0,3,3,0,1,0,0,0
2019-03-24,25,0,88,6,89,9,19,5,6,1,15,5,18,4,1,0,0,2,0,0,0
2019-03-25,21,0,73,13,60,5,26,9,4,3,13,9,23,5,0,3,0,4,0,0,0
2019-03-26,19,0,61,8,51,9,21,7,5,2,11,6,18,1,2,3,0,5,0,0,0
2019-03-27,10,0,77,11,65,11,40,7,8,3,12,8,24,1,3,4,0,0,0,0,0
2019-03-28,18,0,74,10,68,5,33,5,3,1,9,7,18,0,5,0,0,1,0,0,0
2019-03-29,18,0,74,5,46,6,22,2,4,2,5,10,22,1,2,2,0,3,0,0,0
2019-03-30,21,0,82,16,72,15,27,5,6,0,7,8,27,0,0,0,0,1,0,0,0
2019-03-31,26,0,79,9,67,8,34,8,3,2,8,9,35,3,1,1,0,2,0,0,0
2019-04-01,26,0,74,12,73,15,20,7,7,1,11,11,26,3,2,2,0,0,0,0,0
2019-04-02,23,0,73,13,63,8,25,10,9,3,9,7,24,3,2,2,1,4,0,0,0
2019-04-03,13,0,80,12,63,10,29,4,6,0,5,2,21,0,2,4,0,4,0,0,0
2019-04-04,18,0,84,5,58,9,22,7,6,3,4,14,18,2,1,2,0,2,0,0,0
2019-04-05,15,0,73,11,77,9,30,5,6,1,13,11,22,5,1,2,0,3,0,0,0
2019-04-06,22,0,101,11,92,7,32,9,6,0,6,9,15,1,0,2,0,2,0,0,0
2019-04-07,20,0,92,12,63,4,34,7,4,0,9,5,24,3,3,0,1,2,0,0,0
2019-04-08,16,0,87,15,71,2,32,9,6,2,18,7,23,3,4,1,0,2,0,0,0
2019-04-09,17,0,65,10,73,5,33,3,6,1,17,5,27,4,1,0,0,0,0,0,0
2019-04-10,15,0,80,15,66,7,29,11,6,4,16,2,23,1,1,2,0,2,0,0,0
2019-04-11,15,0,63,9,73,4,28,6,4,1,12,3,19,1,1,0,1,2,0,0,0
2019-04-12,18,0,94,10,70,5,29,12,4,0,8,12,27,0,3,2,0,1,0,0,0
2019-04-13,25,0,79,10,57,8,38,9,7,0,8,8,19,0,1,6,0,3,0,0,0
2019-04-14,31,0,88,16,84,6,28,7,5,2,14,6,24,1,1,0,0,0,0,0,0
2019-04-15,14,0,91,7,68,6,38,7,4,1,15,9,20,4,2,3,0,3,0,0,0
2019-04-16,24,0,77,12,73,9,38,4,3,4,11,9,18,2,4,1,0,3,0,0,0
2019-04-17,18,0,83,12,70,11,30,4,5,2,19,3,31,2,2,3,0,3,0,0,0
2019-04-18,17,0,90,11,59,2,24,12,3,2,11,10,25,2,0,2,0,1,0,0,0
2019-04-19,35,0,74,6,80,3,29,5,5,3,10,10,18,2,2,0,0,3,0,0,0
2019-04-20,20,0,82,8,75,4,28,5,8,0,17,10,17,3,0,2,0,2,0,0,0
2019-04-21,19,0,79,11,63,10,20,6,3,3,9,8,24,3,0,0,1,2,0,0,0
2019-04-22,23,0,71,13,77,7,39,13,2,1,9,4,29,1,2,1,0,1,0,0,0
2019-04-23,12,0,96,15,71,5,32,11,6,0,12,8,30,0,2,0,0,1,0,0,0
2019-04-24,29,0,94,10,81,6,17,7,7,1,8,4,19,3,3,1,0,2,0,0,0
2019-04-25,16,0,79,13,73,4,33,5,8,0,15,6,22,1,2,3,0,1,0,0,0
2019-04-26,21,0,70,11,76,6,20,4,9,3,21,8,23,2,3,2,0,2,0,0,0
2019-04-27,17,0,78,7,72,14,35,7,7,0,9,10,16,2,4,2,0,3,0,0,0
2019-04-28,23,0,80,9,77,6,37,7,1,1,9,16,31,0,2,1,0,3,0,0,0
2019-04-29,18,0,73,10,70,12,36,10,3,1,12,7,28,3,1,1,0,1,0,0,0
2019-04-30,22,0,76,7,80,8,38,8,6,2,15,8,20,2,1,0,0,2,0,0,0
2019-05-01,30,0,92,11,68,10,33,5,6,1,9,5,22,1,1,1,0,1,0,0,0
2019-05-02,19,0,78,13,79,13,32,10,5,5,10,6,19,1,0,3,0,1,0,0,0
2019-05-03,23,0,89,16,88,9,30,9,4,1,11,10,25,3,4,5,0,5,0,0,0
2019-05-04,26,0,79,13,80,10,43,4,5,1,8,10,18,2,1,2,0,4,0,0,0
2019-05-05,16,0,94,13,59,6,40,3,3,1,15,6,24,2,1,3,0,1,0,0,0
2019-05-06,21,0,79,24,70,4,29,5,6,1,6,5,20,2,2,2,0,1,0,0,0
2019-05-07,25,0,72,12,60,7,37,5,10,2,13,12,24,4,3,0,0,1,0,0,0
2019-05-08,12,0,59,10,64,7,39,6,9,5,12,3,21,1,2,2,0,0,0,0,0
2019-05-09,15,0,84,12,90,7,43,12,4,1,11,7,19,1,2,4,0,1,0,0,0
2019-05-10,17,0,63,6,83,14,31,5,3,1,11,15,27,3,3,2,0,1,0,0,0
2019-05-11,23,0,87,11,83,10,29,5,5,2,9,12,28,1,0,0,0,0,0,0,0
2019-05-12,29,0,77,17,106,14,43,7,12,2,12,5,22,3,2,2,0,1,0,0,0
2019-05-13,18,0,89,9,79,10,42,4,10,3,21,13,21,1,3,1,0,3,0,0,0
2019-05-14,26,0,66,12,80,9,32,7,4,1,14,11,38,2,3,3,0,4,0,0,0
2019-05-15,21,0,80,10,86,12,29,9,9,2,17,10,30,1,1,3,0,3,0,0,0
2019-05-16,16,0,69,5,69,14,39,4,4,3,18,12,25,1,2,1,0,3,0,0,0
2019-05-17,20,0,75,17,77,6,42,8,4,2,9,9,28,2,3,0,0,3,0,0,0
2019-05-18,18,0,88,15,67,7,41,3,8,0,6,8,18,3,3,1,0,2,0,0,0
2019-05-19,28,0,74,11,89,6,46,3,9,2,10,8,18,1,2,0,0,1,0,0,0
2019-05-20,26,0,83,16,87,8,43,8,6,1,14,10,19,1,2,2,0,2,0,0,0
2019-05-21,26,0,71,15,101,13,31,5,12,3,7,10,22,3,1,1,0,4,1,0,0
2019-05-22,25,0,86,18,93,10,51,9,4,1,16,12,25,3,4,1,0,4,0,0,0
2019-05-23,15,0,72,12,92,7,42,7,9,1,17,8,29,2,0,2,0,1,0,0,0
2019-05-24,22,0,88,17,94,10,45,9,6,2,9,10,25,0,0,3,0,1,0,0,0
2019-05-25,14,0,75,19,84,4,51,6,4,3,14,13,32,1,2,5,0,2,0,0,0
2019-05-26,21,0,71,19,107,5,57,11,9,4,14,14,23,2,1,3,0,2,0,0,0
2019-05-27,19,0,69,13,85,11,36,11,3,3,18,10,31,2,2,1,0,1,0,0,0
2019-05-28,13,0,65,15,73,9,64,10,8,5,9,15,26,1,1,1,0,5,0,0,0
2019-05-29,14,0,76,13,88,13,58,9,6,2,16,5,25,2,3,4,0,3,0,0,0
2019-05-30,24,0,97,14,93,7,66,5,5,2,19,10,32,2,1,3,0,4,0,0,0
2019-05-31,18,0,91,17,75,8,56,9,9,5,14,10,22,1,2,2,0,5,0,0,0
2019-06-01,19,0,89,17,76,20,52,6,9,2,14,10,15,0,4,1,0,3,0,0,0
2019-06-02,28,0,68,10,88,11,48,6,3,3,13,12,24,0,2,1,0,1,0,0,0
2019-06-03,23,0,74,16,84,19,64,5,9,5,10,11,28,1,2,2,0,1,0,0,0
2019-06-04,13,0,84,15,79,16,64,5,5,2,9,5,25,1,6,6,0,1,0,0,0
2019-06-05,15,0,81,11,80,10,56,3,8,5,17,14,22,4,3,3,0,1,0,0,0
2019-06-06,15,0,64,17,87,10,65,8,6,0,15,11,24,1,3,3,0,1,0,0,0
2019-06-07,14,0,73,19,75,8,41,2,5,1,8,19,18,1,1,0,0,1,0,0,0
2019-06-08,23,0,75,17,78,14,50,1,6,1,9,10,31,2,3,1,0,3,0,0,0
2019-06-09,19,0,81,17,81,10,74,7,8,1,19,15,17,6,0,3,0,2,0,0,0
2019-06-10,17,0,93,17,92,12,48,8,7,2,4,17,21,1,2,1,0,0,0,0,0
2019-06-11,27,0,73,14,77,9,58,5,9,1,15,9,23,2,3,4,0,2,0,1,0
2019-06-12,13,0,82,10,99,12,41,8,8,3,23,14,14,3,1,3,0,2,0,0,0
2019-06-13,27,0,76,15,84,8,47,9,9,2,11,18,26,2,2,7,0,0,0,0,0
2019-06-14,17,0,89,14,74,11,50,6,9,2,21,13,30,3,3,2,1,1,0,0,0
2019-06-15,31,0,79,18,104,6,52,12,12,0,9,13,25,0,2,2,0,0,0,0,0
2019-06-16,31,0,87,12,84,17,71,4,7,1,14,16,15,2,1,1,1,1,0,0,0
2019-06-17,22,0,66,11,89,13,51,9,8,2,9,13,22,0,3,5,0,2,0,0,0
2019-06-18,12,0,90,17,94,7,67,8,14,1,8,18,17,2,5,1,0,1,0,0,0
2019-06-19,24,0,87,13,94,14,71,8,9,4,17,20,18,2,4,0,0,2,0,1,0
2019-06-20,17,0,76,9,106,13,58,6,5,2,12,19,28,2,2,2,0,3,0,0,0
2019-06-21,16,0,74,13,86,17,49,7,15,1,10,14,30,1,1,1,0,1,0,0,0
2019-06-22,21,0,74,18,86,13,62,10,5,1,10,14,29,3,3,2,0,1,0,0,0
2019-06-23,31,0,80,20,93,10,47,4,8,1,14,16,18,4,8,2,0,0,0,0,0
2019-06-24,34,0,74,14,109,9,67,8,13,3,12,22,17,3,0,2,0,2,0,0,0
2019-06-25,25,0,68,24,87,10,59,11,6,3,17,12,21,2,1,1,0,1,0,0,0
2019-06-26,25,0,81,16,90,17,73,5,12,1,20,20,31,1,2,2,0,1,0,0,0
2019-06-27,12,0,79,7,85,11,61,8,5,1,12,15,16,2,1,5,0,0,0,0,0
2019-06-28,14,0,74,11,102,12,57,5,12,2,12,12,25,4,1,3,0,2,0,0,0
2019-06-29,23,0,81,8,115,10,65,4,7,1,4,15,12,0,3,3,0,3,0,0,0
2019-06-30,22,0,77,12,108,9,63,8,7,4,10,11,13,2,1,3,0,0,0,0,0
2019-07-01,11,0,101,19,96,18,58,9,3,1,13,14,32,2,1,3,0,6,0,0,0
2019-07-02,20,0,71,18,85,4,42,8,8,4,16,18,27,1,1,2,1,2,0,0,0
2019-07-03,19,0,75,14,99,14,46,7,3,1,6,9,28,2,6,0,0,3,0,0,0
2019-07-04,20,0,80,9,90,8,47,10,5,2,16,13,31,3,0,4,0,1,0,0,0
2019-07-05,15,0,89,18,96,11,51,10,10,4,12,8,30,3,1,1,0,0,0,0,0
2019-07-06,22,0,94,12,110,9,50,5,3,0,18,20,23,1,0,2,0,0,0,0,0
2019-07-07,21,0,68,19,95,9,56,9,8,2,14,13,24,3,2,1,0,1,0,0,0
2019-07-08,24,0,75,13,91,8,61,9,8,1,7,11,32,3,0,1,0,1,0,0,0
2019-07-09,24,0,89,13,80,10,57,6,8,3,11,10,23,3,1,3,0,0,0,0,0
2019-07-10,24,0,71,7,75,16,60,9,4,1,12,9,23,4,1,2,0,0,0,0,0
2019-07-11,28,0,80,10,93,8,57,10,9,4,20,19,19,2,0,3,0,0,0,0,0
2019-07-12,29,0,65,14,99,17,59,7,7,4,13,8,16,5,2,5,0,3,0,0,0
2019-07-13,16,0,71,15,81,13,41,7,10,0,14,14,29,1,2,1,0,3,0,0,0
2019-07-14,22,0,77,10,96,14,52,10,7,3,17,7,20,3,2,1,0,0,0,0,0
2019-07-15,23,0,80,16,90,6,71,11,4,2,19,15,22,3,1,2,0,1,0,0,0
2019-07-16,27,0,64,14,105,14,68,7,6,4,16,8,26,3,2,2,0,1,0,0,0
2019-07-17,16,0,64,6,88,10,53,6,7,1,13,18,33,3,0,3,0,3,0,0,0
2019-07-18,24,0,85,10,87,6,71,9,4,2,9,13,20,4,2,2,0,0,0,0,0
2019-07-19,12,0,81,16,75,9,49,8,5,2,14,13,28,3,3,3,0,5,0,0,0
2019-07-20,17,0,95,17,82,11,53,7,6,3,12,19,25,1,1,2,0,4,0,0,0
2019-07-21,26,0,58,18,85,12,59,7,7,4,10,20,19,1,2,3,0,3,0,0,0
2019-07-22,13,0,79,16,93,9,55,7,4,2,11,10,20,4,1,1,1,0,0,0,0
2019-07-23,17,0,74,12,96,7,55,9,7,1,13,14,29,2,1,0,0,1,0,0,0
2019-07-24,10,0,62,10,88,16,47,6,5,1,6,13,23,3,3,0,1,2,0,0,0
2019-07-25,17,0,78,14,93,13,46,11,6,0,21,13,21,4,3,0,0,0,0,0,0
2019-07-26,19,0,76,17,98,13,61,11,7,3,18,10,19,3,1,3,0,2,0,0,0
2019-07-27,26,0,84,11,81,12,65,9,8,1,16,13,16,3,1,1,0,2,0,0,0
2019-07-28,33,0,68,15,84,9,46,9,9,3,13,14,20,2,3,0,0,5,0,0,0
2019-07-29,32,0,79,14,103,9,50,10,7,3,14,11,28,2,1,1,0,4,0,0,0
2019-07-30,20,0,83,18,111,17,52,9,7,1,19,12,23,3,4,3,0,2,0,0,0
2019-07-31,18,0,70,15,77,16,42,6,3,3,11,15,14,5,1,0,0,1,0,0,0
2019-08-01,18,0,71,14,86,15,49,7,3,4,9,8,23,3,4,0,0,2,0,0,0
2019-08-02,17,0,63,12,79,11,52,5,10,1,11,14,23,1,0,3,0,5,0,0,0
2019-08-03,32,0,80,16,78,10,55,6,3,2,13,11,27,3,3,0,1,2,0,0,0
2019-08-04,28,0,65,13,97,9,48,7,7,0,9,12,24,2,1,2,0,3,0,0,0
2019-08-05,23,0,73,11,87,4,38,10,8,4,21,11,18,2,3,0,0,3,0,0,0
2019-08-06,14,0,61,18,85,6,60,7,11,0,18,13,23,2,2,3,0,3,0,1,0
2019-08-07,20,0,58,11,80,12,43,10,9,3,12,11,31,2,1,1,0,5,0,0,0
2019-08-08,26,0,90,7,76,10,43,8,7,1,8,7,16,1,2,2,0,1,0,0,0
2019-08-09,13,0,72,17,104,16,56,6,6,1,9,10,29,1,3,1,0,4,0,0,0
2019-08-10,18,0,68,17,88,9,49,4,3,5,14,10,25,1,2,4,0,1,0,0,0
2019-08-11,23,0,79,11,90,10,50,9,12,1,16,12,24,0,1,3,1,1,0,0,0
2019-08-12,18,0,63,13,94,10,62,7,5,3,15,9,20,4,2,1,0,1,0,0,0
2019-08-13,24,0,72,16,95,12,51,5,6,1,17,14,18,5,3,1,0,3,0,0,0
2019-08-14,28,0,81,9,88,15,53,11,5,3,16,12,34,6,3,2,0,2,0,0,0
2019-08-15,30,0,74,11,80,9,48,4,11,0,11,10,23,1,1,1,0,3,0,0,0
2019-08-16,21,0,67,7,77,9,47,10,7,0,15,10,26,2,1,0,0,2,0,0,0
2019-08-17,22,0,81,17,82,16,57,5,6,1,18,6,17,4,0,2,1,2,0,0,0
2019-08-18,28,0,67,12,73,13,39,9,10,0,9,14,19,6,2,1,0,1,0,0,0
2019-08-19,23,0,66,15,77,12,46,4,4,3,12,4,18,3,3,2,1,2,0,0,0
2019-08-20,21,0,85,14,79,11,61,10,8,5,11,13,29,3,2,2,0,4,0,0,0
2019-08-21,13,0,79,12,94,11,52,5,13,1,13,12,20,2,1,2,0,0,0,0,0
2019-08-22,18,0,70,12,79,11,48,8,5,0,14,13,24,6,0,1,0,3,0,0,0
2019-08-23,21,0,71,9,89,5,41,7,4,4,9,14,24,1,1,2,0,1,0,0,0
2019-08-24,32,0,77,8,81,5,42,11,2,2,8,12,26,0,2,1,0,1,0,0,0
2019-08-25,25,0,87,16,78,7,48,8,2,2,17,10,21,4,1,2,0,4,0,0,0
2019-08-26,19,0,73,16,77,9,60,8,3,2,8,4,16,4,4,3,0,5,0,0,0
2019-08-27,16,0,72,16,78,9,51,4,7,0,16,10,22,3,3,2,0,0,0,0,0
2019-08-28,11,0,85,13,70,14,48,5,11,3,16,13,17,2,0,2,0,2,0,0,0
2019-08-29,21,0,79,16,98,13,49,4,2,0,7,6,17,0,1,3,0,1,0,0,0
2019-08-30,17,0,58,12,73,11,41,6,9,1,15,9,24,2,1,3,0,4,0,0,0
2019-08-31,24,0,77,12,87,13,23,4,4,1,19,4,32,2,1,0,0,3,0,0,0
2019-09-01,21,0,88,10,94,10,52,13,9,1,7,10,21,1,1,2,0,0,0,0,0
2019-09-02,20,0,91,16,89,11,37,7,2,3,10,3,26,2,0,2,0,4,0,0,0
2019-09-03,20,0,70,19,67,11,65,10,7,4,13,10,20,1,1,0,0,1,0,0,0
2019-09-04,16,0,98,11,82,6,43,3,8,0,18,13,25,4,2,2,0,0,0,0,0
2019-09-05,17,0,72,12,76,10,35,9,5,2,10,6,15,2,1,2,0,2,0,0,0
2019-09-06,16,0,81,10,72,9,39,9,5,3,7,12,22,3,3,2,0,2,0,0,0
2019-09-07,22,0,77,16,88,10,40,11,7,1,11,16,24,2,5,1,1,2,0,0,0
2019-09-08,20,0,79,11,74,11,34,5,7,0,9,16,29,3,1,0,0,4,0,0,0
2019-09-09,22,0,70,20,91,7,41,5,6,3,20,10,20,0,2,1,0,2,0,0,0
2019-09-10,25,0,67,15,72,11,42,5,6,5,11,13,27,6,2,3,0,0,0,0,0
2019-09-11,18,0,94,11,91,9,42,7,5,4,10,9,17,3,1,3,0,2,0,0,0
2019-09-12,12,0,87,10,83,11,61,6,4,1,10,11,30,3,2,2,0,1,0,0,0
2019-09-13,23,0,63,10,85,13,41,9,3,3,10,7,19,4,2,2,0,1,0,0,0
2019-09-14,21,0,75,13,66,6,51,6,8,3,17,7,21,0,3,2,0,2,0,0,0
2019-09-15,17,0,83,9,97,6,50,12,3,0,10,8,29,2,0,1,0,0,0,0,0
2019-09-16,17,0,83,13,79,14,42,6,6,4,5,15,21,6,2,4,0,2,0,0,0
2019-09-17,24,0,78,8,88,5,49,11,5,1,8,9,16,1,6,0,0,3,0,0,0
2019-09-18,19,0,65,10,98,5,46,3,6,2,7,11,24,4,6,1,0,1,0,0,0
2019-09-19,35,0,72,13,95,9,40,7,4,1,12,8,22,1,3,1,0,1,0,0,0
2019-09-20,21,0,72,11,81,13,55,9,3,0,12,11,23,0,2,0,0,1,0,0,0
2019-09-21,24,0,69,9,91,9,58,2,8,3,17,6,28,6,1,0,0,2,0,0,0
2019-09-22,25,0,60,10,87,10,43,9,2,0,25,12,24,1,3,1,0,1,0,0,0
2019-09-23,31,0,99,12,89,9,51,6,8,1,14,7,26,1,6,1,0,1,0,0,0
