fecha,COVID-19,Causas externas de morbilidad y de mortalidad,Enfermedades del sistema genitourinario,Enfermedades del sistema nervioso central,Trastornos mentales y del comportamiento,Tumores [Neoplasias],Enfermedades del sistema circulatorio ,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedades del sistema respiratorio ,Enfermedades del sistema digestivo,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Ciertas enfermedades infecciosas y parasitarias,Enfermedades de la piel y del tejido subcutáneo,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad ",Enfermedades del sistema osteomuscular y del tejido conjuntivo,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Enfermedades del ojo y sus anexos ,Enfermedades del oído y de la apófisis mastoides,Ciertas afecciones originadas en el período perinatal,"Embarazo, parto y puerperio",Códigos para propósitos especiales
2019-09-15,0,4,2,5,8,28,31,5,28,10,1,1,1,0,0,1,0,0,0,0,0
2019-09-16,0,5,4,1,2,34,26,5,19,10,9,2,2,0,0,1,0,0,0,0,0
2019-09-17,0,10,4,5,7,25,32,1,14,2,2,2,0,3,0,0,0,0,1,0,0
2019-09-18,0,10,3,2,1,25,41,3,15,10,6,2,2,0,1,0,0,0,0,0,0
2019-09-19,0,12,6,3,2,21,34,7,17,6,1,2,1,0,0,1,0,0,0,0,0
2019-09-20,0,6,5,7,3,35,25,3,23,8,2,1,0,1,0,0,0,0,0,0,0
2019-09-21,0,10,3,5,0,26,36,2,23,12,4,5,3,0,3,0,0,0,1,0,0
2019-09-22,0,10,2,11,4,16,25,4,20,6,3,1,0,1,0,0,0,0,0,0,0
2019-09-23,0,7,1,2,2,27,38,4,23,7,3,1,1,1,1,0,0,0,0,0,0
2019-09-24,0,8,6,3,3,31,32,5,21,5,4,0,1,1,0,1,0,0,1,0,0
2019-09-25,0,7,6,5,1,20,38,8,25,12,4,7,0,2,0,0,0,0,0,0,0
2019-09-26,0,4,2,4,4,29,23,2,18,5,4,2,1,0,0,0,0,0,0,0,0
2019-09-27,0,6,4,5,2,34,27,5,17,5,8,1,1,2,1,1,0,0,0,0,0
2019-09-28,0,10,4,4,2,26,26,6,20,4,4,2,2,2,1,0,0,0,0,0,0
2019-09-29,0,11,3,3,4,21,36,3,15,5,5,3,1,1,1,2,0,0,2,0,0
2019-09-30,0,7,1,2,4,30,28,8,17,9,6,6,0,0,0,0,0,0,0,0,0
2019-10-01,0,10,6,4,1,32,32,4,17,10,3,1,3,0,0,1,0,0,0,0,0
2019-10-02,0,1,2,7,2,23,27,7,23,5,7,4,1,0,0,1,0,0,0,0,0
2019-10-03,0,5,2,3,0,16,31,4,15,9,9,2,0,0,1,0,0,0,2,0,0
2019-10-04,0,3,6,1,3,26,23,3,16,11,3,3,2,1,1,0,0,0,0,0,0
2019-10-05,0,11,2,3,1,27,24,3,18,10,3,2,2,1,0,0,0,0,1,0,0
2019-10-06,0,8,5,6,0,26,35,2,22,8,8,2,3,0,2,3,0,0,1,0,0
2019-10-07,0,6,1,4,3,35,22,6,16,7,9,3,1,0,2,1,0,0,2,0,0
2019-10-08,0,9,9,6,1,41,28,4,16,7,9,2,2,1,1,2,0,0,0,0,0
2019-10-09,0,6,3,5,1,30,23,3,17,11,9,2,0,0,0,1,0,0,2,0,0
2019-10-10,0,7,4,4,3,21,29,5,9,8,8,0,0,1,2,2,0,0,0,0,0
2019-10-11,0,4,4,3,4,21,31,3,11,6,5,1,0,0,1,0,0,0,0,0,0
2019-10-12,0,10,3,4,3,27,29,5,12,5,6,1,1,1,0,0,0,0,0,0,0
2019-10-13,0,10,7,3,2,20,22,5,13,7,10,4,4,1,0,1,0,0,0,0,0
2019-10-14,0,8,5,6,2,30,36,5,20,6,5,6,1,0,0,1,0,0,1,0,0
2019-10-15,0,3,4,1,1,29,36,3,18,5,3,4,3,1,0,2,0,0,3,0,0
2019-10-16,0,8,0,3,0,20,26,5,17,9,3,2,1,0,1,2,0,0,0,0,0
2019-10-17,0,5,3,3,1,24,27,3,18,8,4,0,2,0,0,0,0,0,1,0,0
2019-10-18,0,3,3,3,1,38,26,3,12,7,1,4,2,1,0,0,0,0,0,0,0
2019-10-19,0,6,1,5,6,22,35,1,11,6,8,0,0,0,0,1,0,0,0,0,0
2019-10-20,0,21,4,2,2,28,29,2,14,5,8,2,1,0,0,0,0,0,2,0,0
2019-10-21,0,12,4,2,0,23,38,3,23,1,6,1,1,1,0,0,0,0,0,0,0
2019-10-22,0,8,5,1,1,29,43,4,14,6,4,2,0,1,1,3,0,0,2,0,0
2019-10-23,0,3,3,3,1,32,28,4,18,11,0,3,0,0,1,0,0,0,1,0,0
2019-10-24,0,6,1,2,2,28,32,3,24,5,1,6,1,0,0,0,0,0,0,0,0
2019-10-25,0,8,3,2,1,22,28,4,12,4,7,1,2,0,0,0,0,0,2,0,0
2019-10-26,0,7,5,2,2,25,23,7,17,7,5,4,0,0,0,0,0,0,0,0,0
2019-10-27,0,9,9,3,1,24,16,4,21,12,5,0,1,0,2,0,0,0,1,0,0
2019-10-28,0,5,3,2,1,25,33,5,12,10,6,3,2,2,1,1,0,0,0,0,0
2019-10-29,0,9,9,2,0,40,30,4,15,2,1,2,2,1,0,0,0,0,2,0,0
2019-10-30,0,6,7,2,1,35,28,5,9,6,4,0,0,3,0,1,0,0,0,0,0
2019-10-31,0,4,6,1,3,29,28,2,18,5,5,0,1,0,0,0,0,0,1,0,0
2019-11-01,0,16,1,0,1,21,26,7,6,10,5,1,1,3,0,2,0,0,0,0,0
2019-11-02,0,6,3,5,5,30,32,2,11,9,6,5,0,0,1,0,0,0,0,0,0
2019-11-03,0,5,5,7,2,35,34,5,9,6,2,5,0,1,1,0,0,0,0,0,0
2019-11-04,0,8,2,1,1,30,20,2,12,9,3,2,1,0,1,1,0,0,0,0,0
2019-11-05,0,6,4,5,0,21,28,5,12,6,5,3,0,1,0,1,0,0,1,0,0
2019-11-06,0,7,5,0,3,26,30,8,20,7,2,3,0,0,0,0,0,0,0,0,0
2019-11-07,0,11,3,4,1,31,25,4,20,6,5,0,2,0,1,0,0,0,0,0,0
2019-11-08,0,9,6,2,3,30,30,3,18,7,5,6,1,2,0,0,0,0,0,0,0
2019-11-09,0,6,5,4,2,24,35,6,18,11,6,3,1,0,1,2,0,0,0,0,0
2019-11-10,0,7,5,4,0,36,29,6,11,10,4,0,1,0,2,1,0,0,1,0,0
2019-11-11,0,8,4,4,2,20,17,6,15,7,7,2,2,2,0,0,0,0,0,0,0
2019-11-12,0,7,2,8,6,24,26,3,17,8,4,1,0,1,1,0,0,0,0,0,0
2019-11-13,0,3,2,2,0,22,34,3,13,5,4,6,3,1,0,0,0,0,0,0,0
2019-11-14,0,6,3,2,1,32,28,3,18,9,3,4,1,0,0,2,0,0,1,0,0
2019-11-15,0,8,1,4,5,23,30,3,13,7,6,2,1,1,1,1,0,0,1,0,0
2019-11-16,0,8,5,6,6,24,23,6,14,7,5,1,1,0,1,1,0,0,1,0,0
2019-11-17,0,12,8,3,2,24,25,2,15,5,3,3,0,2,0,1,0,0,0,0,0
2019-11-18,0,6,1,1,4,27,22,5,8,5,3,2,1,3,1,0,0,0,0,1,0
2019-11-19,0,11,5,3,2,27,24,6,22,7,3,4,2,1,0,0,0,0,2,0,0
2019-11-20,0,16,4,3,1,28,37,3,22,10,5,2,1,2,0,1,0,0,2,0,0
2019-11-21,0,9,2,2,3,24,28,6,14,11,3,3,0,0,2,0,0,0,0,0,0
2019-11-22,0,6,4,4,0,33,30,6,14,5,1,1,1,0,0,0,0,0,1,0,0
2019-11-23,0,8,4,1,2,17,23,4,21,3,4,2,0,0,0,2,0,0,0,0,0
2019-11-24,0,11,4,1,4,28,34,4,12,4,1,0,1,1,0,1,0,0,1,0,0
2019-11-25,0,15,4,2,0,30,26,3,14,7,1,1,1,1,0,0,0,0,0,0,0
2019-11-26,0,7,3,1,5,22,26,2,8,4,3,1,0,0,2,0,0,0,0,0,0
2019-11-27,0,8,1,2,3,33,28,4,9,13,1,5,1,2,0,0,0,0,1,0,0
2019-11-28,0,12,6,3,1,25,27,5,10,10,5,1,0,0,1,5,0,0,0,0,0
2019-11-29,0,9,3,4,0,36,32,3,9,10,5,2,2,0,0,2,0,0,1,0,0
2019-11-30,0,21,3,3,4,27,25,7,16,4,0,4,1,1,0,0,0,0,1,0,0
2019-12-01,0,11,1,6,0,27,31,0,12,4,10,2,2,1,2,1,0,0,0,0,0
2019-12-02,0,6,3,3,3,32,34,1,12,10,2,0,1,0,0,1,0,0,0,0,0
2019-12-03,0,2,1,5,7,34,26,3,18,10,3,1,2,0,0,1,0,0,0,0,0
2019-12-04,0,8,6,4,1,34,21,1,17,4,3,2,2,0,0,1,0,0,0,0,1
2019-12-05,0,6,4,3,1,28,26,2,14,7,7,1,1,1,0,0,0,0,0,0,0
2019-12-06,0,10,3,5,4,36,19,9,17,3,4,2,0,0,0,2,0,0,2,0,0
2019-12-07,0,9,0,3,0,20,23,5,10,3,1,0,2,2,0,0,0,0,0,0,0
2019-12-08,0,11,2,1,1,18,26,5,16,6,2,0,0,1,0,0,0,0,1,0,0
2019-12-09,0,3,2,1,2,22,28,5,5,12,7,0,0,0,0,2,0,0,0,0,0
2019-12-10,0,17,8,6,0,20,22,0,11,6,3,1,0,0,0,0,0,0,0,0,0
2019-12-11,0,7,4,4,2,37,22,2,13,7,4,4,2,0,1,1,0,0,1,0,0
2019-12-12,0,7,6,2,0,28,28,5,15,7,3,3,0,0,0,1,0,0,0,0,0
2019-12-13,0,7,4,3,2,33,26,1,16,6,4,4,0,0,0,0,0,0,0,0,0
2019-12-14,0,12,7,0,2,32,18,2,11,7,4,0,0,1,1,1,0,0,1,0,0
2019-12-15,0,5,3,2,5,16,24,5,12,6,4,3,0,3,1,1,0,0,0,0,0
2019-12-16,0,6,6,1,2,25,17,7,7,13,6,2,3,0,1,1,0,0,0,0,0
2019-12-17,0,10,4,0,1,20,29,1,15,9,2,2,2,0,0,1,0,0,2,0,0
2019-12-18,0,2,4,4,0,37,23,5,13,9,3,3,0,1,0,1,0,0,0,0,0
2019-12-19,0,6,5,2,2,23,27,4,12,5,8,6,1,0,1,0,0,0,0,0,0
2019-12-20,0,7,4,6,4,25,23,3,14,4,6,2,3,1,1,0,0,0,1,0,0
2019-12-21,0,8,2,5,0,38,25,1,13,5,6,0,2,0,0,1,0,0,0,0,0
2019-12-22,0,10,2,6,3,23,24,4,15,5,4,2,2,1,0,0,0,0,2,0,0
2019-12-23,0,5,4,3,3,30,24,4,17,6,8,2,3,1,0,0,0,0,0,0,0
2019-12-24,0,5,1,7,3,29,14,4,11,8,4,3,0,0,0,2,0,0,1,0,0
2019-12-25,0,9,2,4,1,30,15,7,9,4,2,1,0,1,0,0,0,0,0,0,0
2019-12-26,0,5,5,4,0,23,29,6,19,3,2,1,0,2,0,0,0,0,1,0,0
2019-12-27,0,7,1,0,0,10,7,1,7,4,0,0,1,1,0,0,0,0,0,0,0
2019-12-28,0,7,0,1,1,6,6,3,6,1,4,1,0,0,1,0,0,0,1,0,0
2019-12-29,0,6,1,2,2,21,25,1,7,6,5,2,0,0,1,0,0,0,0,0,0
2019-12-30,0,14,5,4,2,27,23,2,15,7,8,0,2,0,0,2,0,0,0,0,0
2019-12-31,0,15,8,2,3,25,26,4,16,7,5,1,0,0,1,0,0,0,3,0,0
2020-01-01,0,16,5,3,3,24,29,5,17,4,6,4,0,1,1,2,0,0,0,0,0
2020-01-02,0,4,4,6,1,18,36,1,13,9,7,2,2,0,1,1,0,0,1,0,0
2020-01-03,0,10,12,8,0,36,27,3,17,10,1,4,3,0,1,0,0,0,1,0,0
2020-01-04,0,6,2,1,2,28,36,4,22,6,8,2,1,0,0,1,0,0,2,0,0
2020-01-05,0,3,5,2,1,20,32,5,25,4,3,1,0,0,0,0,0,0,1,0,0
2020-01-06,0,11,2,8,2,27,29,5,14,8,6,5,1,0,0,0,0,0,1,0,0
2020-01-07,0,4,4,1,3,31,18,4,15,8,4,1,1,0,1,0,0,0,0,0,0
2020-01-08,0,13,8,2,3,40,18,1,16,6,4,7,1,1,0,0,0,0,0,0,0
2020-01-09,0,11,3,2,0,28,24,6,13,10,2,1,0,2,0,2,0,0,1,0,0
2020-01-10,0,7,7,4,0,28,29,5,9,13,0,3,0,0,3,0,0,0,0,0,0
2020-01-11,0,11,4,5,1,30,18,8,17,5,5,5,1,0,1,0,0,0,1,0,0
2020-01-12,0,12,4,3,2,23,30,5,10,4,7,3,3,0,1,0,0,0,1,0,0
2020-01-13,0,2,2,3,2,24,25,4,22,3,7,0,0,1,0,1,0,0,2,0,0
2020-01-14,0,3,4,5,0,27,22,2,14,8,4,0,2,0,0,2,0,0,2,0,0
2020-01-15,0,12,2,4,1,30,23,4,15,3,3,5,1,1,1,0,0,0,1,0,0
2020-01-16,0,6,0,1,1,27,18,5,13,8,5,3,0,0,1,1,0,0,2,0,0
2020-01-17,0,12,7,7,5,29,26,5,10,7,5,2,0,3,0,0,0,0,0,0,0
2020-01-18,0,12,3,6,5,36,31,4,13,9,7,1,0,1,1,0,0,0,1,0,0
2020-01-19,0,13,5,6,1,20,32,1,10,6,6,3,2,0,1,0,0,0,2,0,0
2020-01-20,0,8,5,1,4,26,16,3,17,4,5,1,0,1,0,0,0,0,0,0,0
2020-01-21,0,8,4,10,3,28,19,2,15,11,4,3,1,0,1,0,0,0,2,0,0
2020-01-22,0,9,7,4,3,32,19,1,15,7,2,2,2,0,0,1,0,0,2,0,0
2020-01-23,0,5,8,4,2,20,22,3,10,9,4,1,0,0,0,0,0,0,0,0,0
2020-01-24,0,9,3,1,3,33,22,6,12,10,2,1,1,0,0,1,0,0,2,0,0
2020-01-25,0,6,5,3,6,22,32,3,15,8,3,4,1,1,0,0,0,0,1,0,0
2020-01-26,0,10,4,9,3,30,22,3,18,8,5,4,1,1,1,1,0,0,0,0,0
2020-01-27,0,6,4,4,4,35,22,3,15,14,6,1,1,1,0,1,0,0,0,0,0
2020-01-28,0,7,4,2,1,24,23,2,16,14,6,4,0,0,0,2,0,0,0,0,0
2020-01-29,0,9,2,3,0,19,23,4,18,7,7,3,2,1,1,2,0,0,0,0,0
2020-01-30,0,6,5,7,1,36,24,0,14,6,2,0,0,0,0,2,0,0,0,0,0
2020-01-31,0,7,8,3,1,28,27,0,24,5,3,3,0,1,1,0,0,0,0,0,0
2020-02-01,0,5,5,4,1,22,24,4,8,14,3,4,2,0,0,0,0,0,1,0,0
2020-02-02,0,2,2,1,3,15,21,4,6,10,7,5,0,0,0,0,0,0,0,0,0
2020-02-03,0,9,5,7,2,29,22,2,8,8,6,3,1,0,0,1,0,0,2,0,0
2020-02-04,0,5,4,1,2,28,23,7,18,6,2,0,0,0,1,0,0,0,0,0,0
2020-02-05,0,10,5,2,1,25,21,5,12,8,5,2,3,0,1,2,0,0,0,0,0
2020-02-06,0,9,3,5,1,23,26,6,12,7,1,6,2,0,1,0,0,0,0,0,0
2020-02-07,0,7,3,5,1,25,30,6,13,10,13,3,1,0,2,0,0,0,0,0,0
2020-02-08,0,11,5,4,2,25,14,6,12,3,2,3,0,0,0,0,0,0,0,0,0
2020-02-09,0,9,6,4,7,19,23,5,18,10,5,3,0,0,0,0,0,0,1,0,0
2020-02-10,0,5,0,4,2,33,17,1,13,10,4,0,2,2,0,0,0,0,0,0,0
2020-02-11,0,4,2,2,0,20,26,2,9,17,2,3,0,0,1,1,0,0,2,0,0
2020-02-12,0,10,5,4,4,23,21,7,10,4,4,6,0,0,1,0,0,0,0,0,0
2020-02-13,0,9,5,2,6,31,25,3,11,11,3,4,1,0,0,3,0,0,0,0,0
2020-02-14,0,5,4,2,0,30,18,4,12,11,4,3,1,0,0,2,0,0,0,0,0
2020-02-15,0,17,2,6,2,27,18,4,12,8,5,3,2,0,0,0,0,0,0,0,0
2020-02-16,0,11,0,6,2,33,29,4,16,9,7,3,1,1,0,0,0,0,0,0,0
2020-02-17,0,9,2,4,2,25,28,3,7,14,2,1,0,1,0,1,0,0,1,0,0
2020-02-18,0,4,5,5,3,27,22,2,14,4,2,4,1,2,1,1,0,0,0,0,0
2020-02-19,0,4,5,4,2,30,24,3,13,7,4,2,2,0,0,0,0,0,1,0,0
2020-02-20,0,5,3,5,1,31,25,7,18,6,4,1,0,0,0,1,0,0,0,0,0
2020-02-21,0,6,3,2,1,28,29,1,12,3,0,1,1,2,0,0,0,0,0,0,0
2020-02-22,0,11,3,4,1,20,26,2,18,4,3,3,0,0,0,0,0,0,0,0,0
2020-02-23,0,6,5,2,2,25,17,0,13,6,3,2,0,1,0,2,0,0,0,0,0
2020-02-24,0,4,3,2,2,20,19,5,11,7,7,2,0,1,0,0,0,0,2,0,0
2020-02-25,0,7,3,1,3,21,26,5,7,7,8,3,1,3,2,1,0,0,1,0,0
2020-02-26,0,6,5,3,1,33,14,2,15,5,3,1,2,1,1,1,0,0,0,0,0
2020-02-27,0,7,5,6,2,24,22,5,7,10,5,3,0,0,1,0,0,0,2,0,0
2020-02-28,0,8,7,2,0,29,21,7,10,12,5,2,0,1,0,1,0,0,0,0,0
2020-02-29,0,7,8,6,3,21,29,4,13,2,7,3,1,0,1,0,0,1,0,1,0
2020-03-01,0,10,5,5,3,26,19,2,14,4,2,1,3,0,0,1,0,0,0,0,0
2020-03-02,0,9,2,3,3,24,19,4,11,5,6,2,0,1,2,0,0,0,1,0,0
2020-03-03,0,3,2,5,1,24,29,1,13,9,3,0,0,0,1,4,0,0,0,0,0
2020-03-04,0,8,1,1,2,33,22,6,21,11,4,5,0,0,0,0,0,0,1,0,0
2020-03-05,0,5,2,5,1,30,25,5,17,8,6,2,0,1,0,1,0,0,0,0,0
2020-03-06,0,5,9,2,0,32,22,2,20,6,5,3,0,0,0,0,0,0,0,0,0
2020-03-07,0,12,1,2,1,21,26,5,8,6,2,1,0,1,1,1,0,0,1,0,0
2020-03-08,0,2,2,8,3,30,18,6,15,10,6,1,2,0,0,1,0,0,3,0,0
2020-03-09,0,12,6,3,4,17,26,2,13,8,5,3,1,1,1,1,0,0,0,0,0
2020-03-10,0,10,5,8,0,27,21,4,21,7,3,4,0,1,0,0,0,0,0,0,0
2020-03-11,0,7,4,8,3,21,21,4,15,12,4,2,1,1,2,0,0,0,1,0,0
2020-03-12,0,13,3,4,2,22,18,3,11,3,9,1,2,0,0,0,0,0,0,1,0
2020-03-13,0,5,5,4,2,35,20,4,17,11,3,4,2,0,0,0,0,0,1,0,0
2020-03-14,0,6,3,6,2,27,22,2,8,9,4,2,1,2,0,0,0,0,1,0,0
2020-03-15,1,14,3,0,2,19,18,3,8,4,6,4,2,0,0,0,0,0,0,0,0
2020-03-16,1,7,3,3,3,17,22,3,12,6,3,4,2,1,1,0,0,0,1,0,0
2020-03-17,0,8,4,2,1,32,24,4,12,14,3,3,1,1,2,0,0,0,1,0,0
2020-03-18,0,9,3,1,3,28,27,5,11,11,8,0,1,0,0,0,0,0,0,0,0
2020-03-19,1,6,4,2,1,29,24,2,12,11,7,2,1,3,0,3,0,0,0,0,0
2020-03-20,2,3,3,5,2,21,26,4,20,10,4,2,1,2,1,1,0,0,1,0,0
2020-03-21,2,6,9,5,2,30,24,4,12,8,7,4,1,0,0,1,0,0,0,0,0
2020-03-22,1,8,5,1,4,24,26,3,16,8,2,3,1,2,0,1,0,0,0,0,0
2020-03-23,1,7,5,6,2,29,21,4,9,6,3,3,0,1,0,1,0,0,1,0,0
2020-03-24,2,11,4,5,0,23,30,4,12,7,2,3,0,1,2,0,0,0,3,0,0
2020-03-25,1,6,3,2,4,20,27,5,16,11,2,3,1,0,0,0,0,0,2,0,0
2020-03-26,1,6,3,0,0,25,32,3,14,8,9,2,0,0,0,1,0,0,0,0,0
2020-03-27,2,6,2,1,2,24,25,2,22,12,2,3,4,0,0,0,0,0,0,0,0
2020-03-28,2,7,1,2,2,32,17,1,15,6,4,0,0,0,0,1,0,0,1,0,0
2020-03-29,1,6,4,2,2,36,23,5,6,9,2,3,0,4,0,0,0,0,1,0,0
2020-03-30,3,6,2,6,1,24,30,2,18,12,8,2,0,1,0,0,0,0,2,0,0
2020-03-31,2,4,4,3,1,26,16,4,14,8,3,1,2,0,0,2,0,0,1,0,0
2020-04-01,4,10,5,3,1,36,31,2,11,8,4,3,0,0,1,1,0,0,0,0,0
2020-04-02,6,7,3,2,4,23,24,2,15,9,3,4,1,0,0,1,0,0,0,0,0
2020-04-03,5,9,5,5,1,27,22,3,20,9,7,0,2,0,0,2,0,0,2,0,0
2020-04-04,5,7,4,5,2,19,29,3,22,7,3,2,0,1,1,1,0,0,0,0,0
2020-04-05,3,4,3,5,1,26,30,6,16,7,1,3,0,0,0,1,0,0,0,0,0
2020-04-06,4,8,3,2,2,32,23,3,15,7,3,4,0,1,1,1,0,0,1,0,0
2020-04-07,6,11,3,3,2,36,29,4,7,13,3,0,2,0,0,1,0,0,0,0,0
2020-04-08,11,6,6,6,1,25,29,1,8,12,5,1,1,1,0,4,0,0,0,0,0
2020-04-09,8,6,3,2,3,22,29,3,12,9,2,1,1,0,0,0,0,0,0,0,0
2020-04-10,7,8,7,5,3,14,29,3,16,8,3,7,0,0,1,2,0,0,0,0,0
2020-04-11,5,7,5,3,1,23,26,2,16,4,5,2,0,0,0,0,0,0,1,0,0
2020-04-12,3,3,0,2,0,26,31,4,16,16,3,1,1,0,0,0,0,0,0,0,0
2020-04-13,6,5,2,3,0,20,31,3,8,12,3,4,0,1,1,0,0,0,1,0,0
2020-04-14,5,5,0,5,3,29,22,3,14,4,5,3,1,0,2,1,0,0,1,0,0
2020-04-15,10,5,5,2,4,26,28,1,11,11,1,2,0,0,0,2,0,0,4,0,0
2020-04-16,2,6,3,2,1,24,18,1,19,10,6,4,0,2,1,2,0,0,0,0,0
2020-04-17,6,3,5,3,2,22,28,4,13,7,10,2,2,1,0,0,0,0,0,0,0
2020-04-18,8,5,6,1,4,21,29,6,15,8,7,2,1,2,0,0,0,0,1,0,0
2020-04-19,10,12,3,2,2,30,24,4,16,7,5,1,0,0,0,0,0,0,0,0,0
2020-04-20,8,9,3,2,1,27,29,0,15,9,4,3,0,0,0,1,0,0,0,0,0
2020-04-21,10,2,5,3,1,38,38,5,11,13,1,0,0,0,0,2,0,0,1,0,0
2020-04-22,7,8,4,2,3,21,21,1,15,11,4,1,0,1,0,0,0,0,0,0,0
2020-04-23,7,4,6,3,2,33,22,0,15,9,4,3,1,0,2,0,0,0,0,0,0
2020-04-24,8,12,1,2,2,37,27,6,12,6,5,2,0,0,0,0,0,0,3,0,0
2020-04-25,8,8,2,6,1,23,28,1,16,8,2,1,1,1,1,0,0,0,0,0,0
2020-04-26,8,10,6,5,3,30,14,9,11,7,6,0,0,0,1,0,0,0,0,0,0
2020-04-27,14,6,4,1,4,36,33,3,19,5,7,2,0,1,0,0,0,0,0,0,0
2020-04-28,9,7,5,2,2,25,21,10,8,6,2,2,0,0,0,0,0,0,1,0,0
2020-04-29,7,5,2,2,0,22,22,2,8,9,6,2,0,0,0,0,0,0,0,0,0
2020-04-30,9,6,2,2,0,33,28,6,10,4,6,3,3,0,0,0,0,0,1,0,0
2020-05-01,12,8,4,1,1,30,26,8,6,5,5,3,1,1,0,0,0,0,1,1,0
2020-05-02,15,6,5,3,0,24,35,3,4,9,1,2,0,1,1,0,0,0,0,0,0
2020-05-03,17,7,2,2,4,25,28,3,7,6,5,3,2,2,0,1,0,0,0,0,0
2020-05-04,14,12,5,1,5,27,35,5,12,7,6,3,0,1,1,0,0,0,1,0,0
2020-05-05,13,10,5,4,4,34,34,4,11,6,5,4,1,1,0,0,0,0,0,0,0
2020-05-06,21,8,6,2,3,29,30,2,17,6,1,5,1,0,0,0,1,0,0,1,0
2020-05-07,28,13,5,2,3,40,32,2,10,11,4,3,0,1,0,1,0,0,0,0,0
2020-05-08,22,6,5,5,2,28,26,4,9,14,3,7,0,0,1,0,0,0,0,0,0
2020-05-09,39,7,6,9,5,30,26,2,7,9,4,1,0,3,0,0,0,0,1,0,0
2020-05-10,31,8,1,3,2,27,24,2,21,8,7,2,0,1,1,0,0,0,1,0,0
2020-05-11,25,7,7,4,2,25,19,5,11,9,7,0,0,0,1,0,0,0,1,0,0
2020-05-12,35,5,6,4,2,30,29,4,10,7,3,2,1,2,0,0,0,0,1,0,0
2020-05-13,49,7,1,0,3,32,26,10,9,12,6,1,3,0,0,0,0,0,1,0,0
2020-05-14,50,7,1,3,4,27,33,6,18,13,6,2,1,0,0,0,0,0,0,0,0
2020-05-15,43,12,6,3,1,25,31,7,10,12,8,1,0,1,2,0,0,0,0,0,0
2020-05-16,67,6,4,2,2,21,30,10,17,12,9,0,0,0,0,0,0,0,0,0,0
2020-05-17,61,9,1,2,2,38,36,1,18,5,3,3,0,2,1,0,0,0,0,0,0
2020-05-18,83,5,4,3,4,19,32,5,9,10,5,0,4,0,1,0,0,0,1,0,0
2020-05-19,78,7,7,2,3,28,37,9,14,10,6,1,1,0,1,0,0,0,1,0,0
2020-05-20,90,8,5,4,2,29,36,2,18,6,5,1,0,3,1,1,0,0,0,1,0
2020-05-21,96,7,5,3,5,27,45,7,12,4,7,2,0,0,0,0,0,0,2,0,0
2020-05-22,96,5,4,3,4,27,36,5,17,4,8,2,4,2,1,2,0,0,2,0,0
2020-05-23,123,12,5,4,7,22,31,7,21,6,9,3,0,0,0,1,0,0,2,0,0
2020-05-24,143,8,2,4,1,30,37,8,18,15,7,2,1,1,0,1,0,0,1,0,0
2020-05-25,128,9,5,8,7,26,43,6,11,12,10,2,0,0,0,0,0,0,0,0,0
2020-05-26,146,11,4,4,3,26,41,6,17,4,8,1,1,0,0,0,0,0,1,0,0
2020-05-27,163,13,4,3,2,22,27,16,27,13,9,1,0,1,0,1,0,0,0,0,0
2020-05-28,146,6,4,4,6,32,29,2,17,7,4,3,1,0,0,0,0,0,2,0,0
2020-05-29,158,10,7,4,3,30,47,6,17,6,6,0,1,0,1,2,0,0,0,0,0
2020-05-30,170,8,3,3,2,22,35,12,17,4,8,3,0,1,1,1,0,0,1,0,0
2020-05-31,165,8,3,1,4,24,46,6,7,8,8,3,2,0,0,1,0,0,0,0,0
2020-06-01,189,4,5,3,4,21,48,11,23,12,10,5,1,1,0,1,0,0,0,0,0
2020-06-02,180,10,5,4,1,32,36,8,24,3,5,1,2,1,2,0,0,0,1,0,0
2020-06-03,200,8,8,3,2,29,37,10,13,6,6,3,4,0,0,0,0,0,0,0,0
2020-06-04,179,9,5,5,4,24,37,5,12,10,11,6,0,0,1,0,0,0,0,0,0
2020-06-05,195,5,3,5,4,23,47,6,12,9,5,1,1,1,1,0,0,0,1,0,0
2020-06-06,216,5,7,3,2,27,46,9,16,8,11,2,3,1,2,1,0,0,1,0,0
2020-06-07,197,8,1,4,1,21,58,5,14,5,12,1,1,2,0,0,0,0,0,0,0
2020-06-08,187,7,6,3,1,21,39,7,9,6,6,6,1,0,2,0,0,0,0,0,0
2020-06-09,222,5,10,1,3,26,42,14,18,3,14,1,0,1,1,1,0,0,1,1,0
2020-06-10,207,9,3,5,4,26,40,9,19,6,8,1,1,2,1,0,0,0,1,0,0
2020-06-11,211,11,2,7,6,24,44,8,16,6,9,2,1,0,0,0,0,0,0,0,0
2020-06-12,187,6,9,3,3,24,48,8,15,8,9,3,1,0,0,0,0,0,0,0,0
2020-06-13,220,5,4,4,2,24,43,6,8,5,11,0,2,0,0,1,0,0,0,0,0
2020-06-14,182,3,6,2,5,28,44,11,19,11,8,4,3,2,0,0,0,0,0,0,0
2020-06-15,220,3,3,6,7,23,37,8,13,7,2,3,1,0,0,1,0,0,0,1,0
2020-06-16,207,8,9,9,1,26,41,5,14,8,11,1,1,0,0,1,0,0,1,0,0
