fecha,COVID-19,Causas externas de morbilidad y de mortalidad,Enfermedades del sistema genitourinario,Enfermedades del sistema nervioso central,Trastornos mentales y del comportamiento,Tumores [Neoplasias],Enfermedades del sistema circulatorio ,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedades del sistema respiratorio ,Enfermedades del sistema digestivo,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Ciertas enfermedades infecciosas y parasitarias,Enfermedades de la piel y del tejido subcutáneo,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad ",Enfermedades del sistema osteomuscular y del tejido conjuntivo,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Enfermedades del ojo y sus anexos ,Enfermedades del oído y de la apófisis mastoides,Ciertas afecciones originadas en el período perinatal,"Embarazo, parto y puerperio",Códigos para propósitos especiales
2018-12-04,0,19,7,10,5,79,68,12,29,20,8,6,2,3,1,0,0,0,0,0,0
2018-12-05,0,16,8,4,8,82,55,13,25,27,7,10,1,2,3,2,0,0,2,0,0
2018-12-06,0,18,12,14,6,82,66,17,29,24,4,9,3,0,5,1,0,0,2,0,0
2018-12-07,0,21,4,13,7,72,75,13,26,21,8,5,2,1,0,1,0,0,2,0,0
2018-12-08,0,19,8,10,2,56,70,9,22,22,5,6,0,5,2,3,0,0,0,0,0
2018-12-09,0,14,10,20,3,89,71,8,26,22,4,5,1,3,0,3,0,0,2,0,0
2018-12-10,0,30,10,9,6,94,69,12,31,17,7,8,3,1,1,1,0,0,3,0,0
2018-12-11,0,23,5,10,6,87,58,7,27,21,3,8,5,1,0,2,0,0,1,0,0
2018-12-12,0,29,7,14,6,82,69,17,22,20,7,7,5,0,0,0,0,0,3,0,0
2018-12-13,0,24,9,11,9,61,76,6,27,21,7,4,2,1,1,2,0,0,1,0,0
2018-12-14,0,19,4,13,8,61,61,14,24,24,7,7,1,1,1,1,0,0,5,0,0
2018-12-15,0,27,5,6,6,89,59,12,20,21,5,3,2,2,2,1,0,0,1,0,0
2018-12-16,0,24,14,12,10,77,64,5,27,24,13,7,2,0,1,3,0,0,0,0,0
2018-12-17,0,21,13,5,5,63,83,8,28,19,8,6,0,1,3,3,0,0,3,0,0
2018-12-18,0,28,9,10,6,85,79,11,18,20,4,1,1,1,0,3,0,0,2,0,0
2018-12-19,0,23,7,14,7,77,85,9,30,14,13,4,0,1,1,2,0,0,2,0,0
2018-12-20,0,22,9,9,5,82,82,13,24,15,7,11,3,1,2,2,0,0,1,0,0
2018-12-21,0,16,7,15,6,83,63,12,30,24,6,7,3,0,0,2,0,0,4,0,0
2018-12-22,0,21,7,12,7,80,70,10,21,21,6,5,4,4,3,1,0,0,1,0,0
2018-12-23,0,26,9,12,6,77,53,10,25,20,11,6,2,3,0,3,0,0,3,0,0
2018-12-24,0,17,5,8,4,78,66,21,35,13,5,6,1,2,3,1,0,0,3,0,0
2018-12-25,0,19,7,15,7,64,69,17,30,19,6,6,1,3,1,2,0,0,1,0,0
2018-12-26,0,33,6,11,5,79,55,17,24,31,10,5,3,2,4,1,0,0,0,0,0
2018-12-27,0,19,5,12,9,71,68,12,19,16,4,7,3,2,1,3,0,0,4,0,0
2018-12-28,0,16,9,7,7,76,62,8,33,18,12,9,4,1,0,1,0,0,1,0,0
2018-12-29,0,21,10,8,2,81,63,13,44,19,5,9,4,1,0,0,0,0,2,0,0
2018-12-30,0,28,12,12,7,59,67,10,31,16,10,2,2,1,4,1,0,0,3,0,0
2018-12-31,0,28,7,12,9,92,69,7,23,19,6,5,0,0,0,0,0,0,3,0,0
2019-01-01,0,62,9,16,5,67,72,12,25,19,9,6,4,1,3,2,0,0,2,0,0
2019-01-02,0,31,8,7,5,70,89,7,31,20,15,2,1,0,1,0,0,0,0,0,0
2019-01-03,0,16,11,10,9,68,73,18,32,30,7,10,2,1,1,3,0,0,2,0,0
2019-01-04,0,19,10,10,6,73,70,14,37,22,14,5,1,1,4,1,0,0,1,0,0
2019-01-05,0,24,11,12,6,85,63,11,23,27,1,9,4,1,0,0,0,0,3,0,0
2019-01-06,0,19,1,19,5,100,64,9,23,17,13,5,2,2,1,2,0,0,4,1,0
2019-01-07,0,18,7,10,5,80,81,12,25,17,8,6,1,1,2,2,0,0,1,0,0
2019-01-08,0,17,10,16,4,61,67,3,19,23,8,3,1,0,6,4,0,0,1,0,0
2019-01-09,0,25,5,7,7,81,56,7,33,28,5,8,2,1,1,0,0,0,3,1,0
2019-01-10,0,17,6,10,3,65,66,9,29,22,5,4,2,0,2,3,0,0,6,0,0
2019-01-11,0,19,7,6,3,83,65,11,25,19,5,7,0,0,4,0,0,0,1,1,0
2019-01-12,0,16,8,8,5,76,52,7,23,22,9,8,1,1,2,1,0,0,0,0,0
2019-01-13,0,42,7,10,7,61,81,8,32,17,5,9,0,2,1,1,0,0,1,0,0
2019-01-14,0,13,8,11,4,70,63,7,26,18,3,7,0,2,1,1,0,0,2,0,0
2019-01-15,0,19,5,14,3,72,68,7,17,26,4,13,3,2,4,4,0,0,1,0,0
2019-01-16,0,22,6,11,11,73,73,11,30,17,9,6,3,2,2,1,0,0,1,0,0
2019-01-17,0,29,12,3,6,78,56,8,19,23,12,3,0,1,1,1,0,0,1,0,0
2019-01-18,0,14,7,7,3,79,73,12,23,21,9,6,2,0,2,5,0,0,1,0,0
2019-01-19,0,33,5,9,3,85,56,6,23,25,13,7,0,2,1,2,0,0,3,0,0
2019-01-20,0,28,3,4,7,72,67,16,25,14,7,4,2,2,0,1,0,0,0,1,0
2019-01-21,0,19,8,9,7,73,84,12,36,23,2,2,2,0,0,2,0,0,3,0,0
2019-01-22,0,21,9,11,6,73,71,10,28,21,8,3,2,1,0,2,0,0,0,0,0
2019-01-23,0,23,11,11,6,83,65,12,23,21,8,5,2,1,0,3,0,0,3,0,0
2019-01-24,0,22,13,15,4,87,71,14,17,19,5,4,1,2,2,2,1,0,7,0,0
2019-01-25,0,21,11,11,5,69,59,10,31,29,6,4,2,3,1,3,0,0,0,0,0
2019-01-26,0,32,7,7,2,79,71,5,31,26,13,9,0,2,2,5,0,1,5,0,0
2019-01-27,0,36,7,13,3,64,70,16,26,20,5,4,2,0,2,2,0,0,3,0,0
2019-01-28,0,15,10,7,5,87,70,15,32,26,6,13,2,3,2,0,0,0,1,0,0
2019-01-29,0,15,7,11,5,75,68,6,26,22,10,9,2,4,1,3,0,0,3,0,0
2019-01-30,0,15,10,14,4,76,62,13,21,23,7,14,1,0,1,2,0,0,3,1,0
2019-01-31,0,19,7,16,2,76,69,11,21,23,5,6,3,2,5,1,0,0,1,0,0
2019-02-01,0,29,9,11,7,78,77,10,26,25,4,8,3,3,0,2,0,0,2,1,0
2019-02-02,0,26,9,13,4,77,68,9,26,19,8,5,7,2,4,1,0,0,2,0,0
2019-02-03,0,23,11,12,12,82,62,13,29,22,10,5,4,1,3,0,1,0,1,0,0
2019-02-04,0,28,9,16,11,61,78,21,41,19,8,7,3,2,0,0,0,0,2,0,0
2019-02-05,0,15,7,9,8,76,71,15,24,13,10,6,2,3,2,5,1,0,1,0,0
2019-02-06,0,28,5,18,6,80,80,11,38,25,12,17,2,2,1,2,0,0,3,0,0
2019-02-07,0,27,5,12,8,78,68,8,24,9,11,9,2,4,2,2,0,0,0,0,0
2019-02-08,0,21,8,17,4,95,67,16,24,22,15,4,1,0,2,2,0,0,1,0,0
2019-02-09,0,22,1,12,7,71,60,11,32,19,15,7,3,0,0,0,0,0,0,0,0
2019-02-10,0,26,5,11,6,71,86,14,36,15,7,6,2,0,1,2,0,0,2,0,0
2019-02-11,0,17,7,9,11,59,60,10,27,21,6,7,1,1,1,4,0,0,1,0,0
2019-02-12,0,19,12,14,4,87,56,11,24,18,9,3,3,3,3,1,0,0,1,0,0
2019-02-13,0,22,6,10,5,71,61,12,21,20,10,5,1,1,3,1,0,0,1,0,0
2019-02-14,0,20,10,15,4,63,73,11,23,17,7,7,2,4,1,1,0,0,2,0,0
2019-02-15,0,19,11,11,13,92,71,4,29,23,10,8,2,2,3,4,0,0,3,0,0
2019-02-16,0,20,8,12,5,75,72,13,29,13,16,8,7,1,2,0,0,0,3,0,0
2019-02-17,0,31,6,7,4,67,60,7,29,29,11,5,6,3,1,1,0,0,0,0,0
2019-02-18,0,23,13,5,3,67,79,12,28,27,14,5,0,3,4,3,0,0,2,0,0
2019-02-19,0,30,12,15,4,79,58,9,26,28,7,8,2,3,2,2,0,0,1,0,0
2019-02-20,0,16,6,14,6,71,81,5,19,21,10,7,3,4,2,1,0,0,1,0,0
2019-02-21,0,24,8,9,7,71,69,11,35,14,11,2,1,1,0,3,0,0,3,0,0
2019-02-22,0,20,10,6,5,75,58,13,22,17,6,5,2,3,2,0,0,0,5,0,0
2019-02-23,0,35,12,6,13,90,73,6,22,20,4,11,1,5,3,1,0,0,3,0,0
2019-02-24,0,25,15,10,6,64,71,11,31,21,5,6,0,2,0,0,0,0,0,0,0
2019-02-25,0,21,10,12,5,70,66,7,25,20,13,7,3,2,1,2,0,0,2,0,0
2019-02-26,0,20,6,9,5,87,63,12,21,20,3,4,2,1,0,1,0,0,3,0,0
2019-02-27,0,24,7,9,8,76,72,10,28,21,10,6,2,1,1,2,0,0,2,0,0
2019-02-28,0,12,6,9,5,108,56,16,21,23,6,4,3,2,0,1,0,0,3,0,0
2019-03-01,0,17,9,6,2,80,68,11,19,18,6,3,0,2,4,5,0,0,1,0,0
2019-03-02,0,25,10,13,3,66,64,12,19,16,6,12,3,0,1,1,0,0,2,0,0
2019-03-03,0,28,6,8,13,79,65,7,24,24,12,2,4,4,4,0,0,0,1,0,0
2019-03-04,0,17,6,12,3,79,63,11,29,10,6,7,1,6,1,2,0,0,5,0,0
2019-03-05,0,14,4,7,4,60,60,9,21,16,7,9,1,1,4,4,0,0,0,0,0
2019-03-06,0,12,9,7,8,68,67,13,24,29,7,4,4,3,1,2,0,0,4,0,0
2019-03-07,0,14,10,13,8,76,70,11,22,17,6,6,1,1,0,2,0,0,2,0,0
2019-03-08,0,23,7,7,6,82,65,7,21,17,5,7,1,1,2,4,0,0,3,0,0
2019-03-09,0,25,4,14,9,70,63,8,24,27,10,8,3,1,3,1,0,0,3,0,0
2019-03-10,0,22,6,5,7,80,63,15,23,16,9,6,1,4,3,2,0,1,2,0,0
2019-03-11,0,19,6,11,8,98,62,9,16,25,11,8,2,2,2,1,0,0,1,0,0
2019-03-12,0,22,11,6,7,73,57,7,26,20,5,5,1,3,3,3,0,0,2,0,0
2019-03-13,0,6,9,11,12,78,76,8,18,29,2,9,1,3,0,5,0,0,2,0,0
2019-03-14,0,22,5,8,6,83,62,9,30,31,6,4,0,0,1,4,0,0,3,0,0
2019-03-15,0,12,6,8,6,75,69,9,26,16,6,4,3,3,0,1,0,0,0,0,0
2019-03-16,0,26,9,14,9,84,54,11,25,19,10,8,1,2,2,1,0,0,1,0,0
2019-03-17,0,29,9,10,9,80,77,7,20,19,2,4,1,0,0,2,0,0,3,0,0
2019-03-18,0,25,9,17,3,76,63,16,16,26,2,10,3,2,1,1,0,0,1,0,0
2019-03-19,0,17,8,6,7,61,47,8,26,16,6,4,3,1,1,4,0,0,3,0,0
2019-03-20,0,18,11,8,5,68,51,14,35,29,11,7,3,3,1,3,0,0,2,0,0
2019-03-21,0,19,7,10,4,100,49,7,31,26,9,4,2,3,3,3,0,0,1,0,0
2019-03-22,0,13,9,11,5,74,65,9,35,19,5,5,3,2,1,1,0,0,0,0,0
2019-03-23,0,30,11,8,7,82,65,11,32,24,5,9,0,3,1,3,0,0,1,0,0
2019-03-24,0,25,9,15,5,88,89,6,19,18,5,6,4,1,1,0,0,0,2,0,0
2019-03-25,0,21,5,13,9,73,60,13,26,23,9,4,5,0,3,3,0,0,4,0,0
2019-03-26,0,19,9,11,7,61,51,8,21,18,6,5,1,2,2,3,0,0,5,0,0
2019-03-27,0,10,11,12,7,77,65,11,40,24,8,8,1,3,3,4,0,0,0,0,0
2019-03-28,0,18,5,9,5,74,68,10,33,18,7,3,0,5,1,0,0,0,1,0,0
2019-03-29,0,18,6,5,2,74,46,5,22,22,10,4,1,2,2,2,0,0,3,0,0
2019-03-30,0,21,15,7,5,82,72,16,27,27,8,6,0,0,0,0,0,0,1,0,0
2019-03-31,0,26,8,8,8,79,67,9,34,35,9,3,3,1,2,1,0,0,2,0,0
2019-04-01,0,26,15,11,7,74,73,12,20,26,11,7,3,2,1,2,0,0,0,0,0
2019-04-02,0,23,8,9,10,73,63,13,25,24,7,9,3,2,3,2,0,0,4,1,0
2019-04-03,0,13,10,5,4,80,63,12,29,21,2,6,0,2,0,4,0,0,4,0,0
2019-04-04,0,18,9,4,7,84,58,5,22,18,14,6,2,1,3,2,0,0,2,0,0
2019-04-05,0,15,10,13,5,73,77,11,30,22,10,6,5,1,1,2,0,0,3,0,0
2019-04-06,0,22,7,6,9,101,92,11,32,15,9,6,1,0,0,2,0,0,2,0,0
2019-04-07,0,20,4,9,7,92,63,12,34,24,5,4,3,3,0,0,0,0,2,1,0
2019-04-08,0,16,2,18,9,87,71,15,32,23,7,6,3,4,2,1,0,0,2,0,0
2019-04-09,0,17,5,17,3,65,73,10,33,27,5,6,4,1,1,0,0,0,0,0,0
2019-04-10,0,15,7,16,11,80,66,15,29,23,2,6,1,1,4,2,0,0,2,0,0
2019-04-11,0,15,4,12,6,63,73,9,28,19,3,4,1,1,1,0,0,0,2,1,0
2019-04-12,0,18,5,8,12,94,70,10,29,27,12,4,0,3,0,2,0,0,1,0,0
2019-04-13,0,25,8,8,9,79,57,10,38,19,8,7,0,1,0,6,0,0,3,0,0
2019-04-14,0,31,6,14,7,88,84,16,28,24,6,5,1,1,2,0,0,0,0,0,0
2019-04-15,0,14,6,15,7,91,68,7,38,20,9,4,4,2,1,3,0,0,3,0,0
2019-04-16,0,24,9,11,4,77,73,12,38,18,9,3,2,4,4,1,0,0,3,0,0
2019-04-17,0,18,11,19,4,83,70,12,30,31,3,5,2,2,2,3,0,0,3,0,0
2019-04-18,0,17,2,11,12,90,59,11,24,25,10,3,2,0,2,2,0,0,1,0,0
2019-04-19,0,35,3,10,5,74,80,6,29,18,10,5,2,2,3,0,0,0,3,0,0
2019-04-20,0,20,4,17,5,82,75,8,28,17,10,8,3,0,0,2,0,0,2,0,0
2019-04-21,0,19,10,9,6,79,63,11,20,24,8,3,3,0,3,0,0,0,2,1,0
2019-04-22,0,23,7,9,13,71,77,13,39,29,4,2,1,2,1,1,0,0,1,0,0
2019-04-23,0,12,5,12,11,96,71,15,32,30,8,6,0,2,0,0,0,0,1,0,0
2019-04-24,0,29,6,8,7,94,81,10,17,19,4,7,3,3,1,1,0,0,2,0,0
2019-04-25,0,16,4,15,5,79,73,13,33,22,6,8,1,2,0,3,0,0,1,0,0
2019-04-26,0,21,6,21,4,70,76,11,20,23,8,9,2,3,3,2,0,0,2,0,0
2019-04-27,0,17,14,9,7,78,72,7,35,16,10,7,2,4,0,2,0,0,3,0,0
2019-04-28,0,24,6,9,7,80,77,9,37,31,15,1,0,2,1,1,0,0,3,0,0
2019-04-29,0,18,12,12,10,73,70,10,36,28,7,3,3,1,1,1,0,0,1,0,0
2019-04-30,0,22,8,15,8,76,80,7,38,20,8,6,2,1,2,0,0,0,2,0,0
2019-05-01,0,30,10,9,5,92,68,11,33,22,5,6,1,1,1,1,0,0,1,0,0
2019-05-02,0,19,13,10,10,78,79,13,32,19,6,5,1,0,5,3,0,0,1,0,0
2019-05-03,0,23,9,11,9,89,88,16,30,25,10,4,3,4,1,5,0,0,5,0,0
2019-05-04,0,26,10,9,4,80,79,13,42,18,10,5,2,1,1,2,0,0,4,0,0
2019-05-05,0,16,6,15,3,95,59,13,39,23,6,3,2,1,1,4,0,0,1,0,0
2019-05-06,0,21,4,6,5,80,70,24,29,19,5,5,2,2,2,2,0,0,1,0,0
2019-05-07,0,25,7,13,5,72,60,12,37,24,12,10,4,3,2,0,0,0,1,0,0
2019-05-08,0,12,7,12,6,59,65,10,39,20,3,9,1,2,5,2,0,0,0,0,0
2019-05-09,0,15,7,11,12,86,90,12,42,19,7,4,1,1,1,4,0,0,1,0,0
2019-05-10,0,17,14,11,5,63,83,6,31,27,15,3,3,3,1,2,0,0,1,0,0
2019-05-11,0,23,10,9,4,87,84,11,28,29,12,5,1,0,2,0,0,0,0,0,0
2019-05-12,0,29,14,12,7,79,105,17,43,22,5,12,3,1,2,2,0,0,1,0,0
2019-05-13,0,18,10,21,4,92,78,9,41,20,13,10,1,3,3,1,0,0,3,0,0
2019-05-14,0,26,8,15,7,68,80,12,29,38,11,4,2,3,1,4,0,0,4,0,0
2019-05-15,0,21,11,17,9,81,86,10,29,31,10,9,1,0,2,3,0,0,3,0,0
2019-05-16,0,16,14,18,4,69,69,5,39,25,12,4,1,2,3,1,0,0,3,0,0
2019-05-17,0,20,6,9,8,76,77,17,41,28,9,4,2,3,2,0,0,0,3,0,0
2019-05-18,0,18,7,6,3,89,68,15,39,18,8,8,3,3,0,1,0,0,2,0,0
2019-05-19,0,28,6,10,3,74,89,11,45,19,8,9,1,2,2,0,0,0,1,0,0
2019-05-20,0,26,8,15,7,83,87,16,43,19,10,6,1,2,1,2,0,0,2,0,0
2019-05-21,0,26,13,7,5,71,101,15,31,22,10,12,3,1,3,1,1,0,4,0,0
2019-05-22,0,26,10,16,9,87,92,18,51,25,12,4,3,3,1,1,0,0,4,0,0
2019-05-23,0,15,7,17,7,74,92,12,41,28,8,9,2,0,1,2,0,0,1,0,0
2019-05-24,0,22,10,9,9,89,94,17,44,25,10,6,0,0,2,3,0,0,1,0,0
2019-05-25,0,14,4,14,6,75,84,19,51,32,13,4,1,2,3,5,0,0,2,0,0
2019-05-26,0,21,5,14,11,71,108,19,56,23,14,9,2,1,4,3,0,0,2,0,0
2019-05-27,0,19,11,18,11,69,85,13,36,31,10,3,2,2,3,1,0,0,1,0,0
2019-05-28,0,13,7,9,10,67,74,15,62,26,15,8,1,1,5,2,0,0,5,0,0
2019-05-29,0,14,12,16,9,76,88,13,58,25,5,6,2,3,2,5,0,0,3,0,0
2019-05-30,0,24,7,19,5,97,93,14,66,32,10,5,2,1,2,3,0,0,4,0,0
2019-05-31,0,18,8,14,9,91,75,17,56,22,10,9,1,2,5,2,0,0,5,0,0
2019-06-01,0,19,20,14,6,89,76,17,52,15,10,9,0,4,2,1,0,0,3,0,0
2019-06-02,0,28,11,13,6,68,88,10,48,24,12,3,0,2,3,1,0,0,1,0,0
2019-06-03,0,23,19,10,5,74,84,16,64,28,11,9,1,2,5,2,0,0,1,0,0
2019-06-04,0,13,16,9,5,84,79,15,64,25,5,5,1,6,2,6,0,0,1,0,0
2019-06-05,0,15,10,17,3,81,80,11,56,22,14,8,4,3,5,3,0,0,1,0,0
2019-06-06,0,15,10,15,8,64,87,17,65,24,11,6,1,3,0,3,0,0,1,0,0
2019-06-07,0,14,8,8,2,73,75,19,41,18,19,5,1,1,1,0,0,0,1,0,0
2019-06-08,0,23,14,9,1,75,78,17,50,31,10,6,2,3,1,1,0,0,3,0,0
2019-06-09,0,19,10,19,7,81,81,17,74,17,15,8,6,0,1,3,0,0,2,0,0
2019-06-10,0,17,12,4,8,93,92,17,48,21,17,7,1,2,2,1,0,0,0,0,0
2019-06-11,0,27,9,15,5,73,77,14,58,23,9,9,2,3,1,4,0,1,2,0,0
2019-06-12,0,13,12,23,8,82,99,10,41,14,14,8,3,1,3,3,0,0,2,0,0
2019-06-13,0,27,8,11,9,76,84,15,47,26,18,9,2,2,2,7,0,0,0,0,0
2019-06-14,0,17,11,21,6,89,74,14,50,30,13,9,3,3,2,2,0,0,1,1,0
2019-06-15,0,32,6,9,12,79,103,18,52,25,13,12,0,2,0,2,0,0,0,0,0
2019-06-16,0,31,17,14,4,87,84,12,71,15,16,7,2,1,1,1,0,0,1,1,0
2019-06-17,0,22,13,9,9,66,89,11,51,22,13,8,0,3,2,5,0,0,2,0,0
2019-06-18,0,12,7,8,8,90,94,17,67,17,18,14,2,5,1,1,0,0,1,0,0
2019-06-19,0,24,14,17,8,87,94,13,71,18,20,9,2,4,4,0,0,1,2,0,0
2019-06-20,0,17,13,12,6,76,106,9,58,28,19,5,2,2,2,2,0,0,3,0,0
2019-06-21,0,16,17,10,7,74,86,13,49,30,14,15,1,1,1,1,0,0,1,0,0
2019-06-22,0,21,13,10,10,74,86,18,62,29,14,5,3,3,1,2,0,0,1,0,0
2019-06-23,0,31,10,14,4,80,93,20,47,18,16,8,4,8,1,2,0,0,0,0,0
2019-06-24,0,34,9,12,8,74,109,14,67,17,22,13,3,0,3,2,0,0,2,0,0
2019-06-25,0,25,10,17,11,68,87,24,59,21,12,6,2,1,3,1,0,0,1,0,0
2019-06-26,0,25,17,20,5,81,90,16,73,31,20,12,1,2,1,2,0,0,1,0,0
2019-06-27,0,12,11,12,8,79,85,7,61,16,15,5,2,1,1,5,0,0,0,0,0
2019-06-28,0,14,12,12,5,74,102,11,57,26,11,12,4,1,2,3,0,0,2,0,0
2019-06-29,0,23,10,4,4,81,115,8,65,12,15,7,0,3,1,3,0,0,3,0,0
2019-06-30,0,22,9,10,8,77,108,12,63,13,11,7,2,1,4,3,0,0,0,0,0
2019-07-01,0,11,18,13,9,101,96,19,58,32,14,3,2,1,1,3,0,0,6,0,0
2019-07-02,0,20,4,16,8,71,85,18,42,27,18,8,1,1,4,2,0,0,2,1,0
2019-07-03,0,19,14,6,7,75,99,14,46,28,9,3,2,6,1,0,0,0,3,0,0
2019-07-04,0,20,8,16,10,80,90,9,47,31,13,5,3,0,2,4,0,0,1,0,0
2019-07-05,0,15,11,12,10,89,96,18,51,30,8,10,3,1,4,1,0,0,0,0,0
2019-07-06,0,22,9,18,5,94,110,12,50,23,20,3,1,0,0,2,0,0,0,0,0
2019-07-07,0,21,9,14,9,68,95,19,56,24,13,8,3,2,2,1,0,0,1,0,0
2019-07-08,0,24,8,7,9,75,91,13,61,32,11,8,3,0,1,1,0,0,1,0,0
2019-07-09,0,24,10,11,6,89,80,13,57,23,10,8,3,1,3,3,0,0,0,0,0
2019-07-10,0,24,16,12,9,71,75,7,60,23,9,4,4,1,1,2,0,0,0,0,0
2019-07-11,0,28,8,20,10,80,93,10,57,19,19,9,2,0,4,3,0,0,0,0,0
2019-07-12,0,29,17,13,7,65,99,14,59,16,8,7,5,2,4,5,0,0,3,0,0
2019-07-13,0,16,13,14,7,71,81,15,41,29,14,10,1,2,0,1,0,0,3,0,0
2019-07-14,0,22,14,17,10,77,96,10,52,20,7,7,3,2,3,1,0,0,0,0,0
2019-07-15,0,23,6,19,11,80,90,16,71,22,15,4,3,1,2,2,0,0,1,0,0
2019-07-16,0,27,14,16,7,64,105,14,68,26,8,6,3,2,4,2,0,0,1,0,0
2019-07-17,0,16,10,13,6,64,88,6,53,33,18,7,3,0,1,3,0,0,3,0,0
2019-07-18,0,24,6,9,9,85,88,10,71,20,12,4,4,2,2,2,0,0,0,0,0
2019-07-19,0,12,9,14,8,81,75,16,49,28,13,5,3,3,2,3,0,0,5,0,0
2019-07-20,0,17,11,12,7,95,82,17,53,25,19,6,1,1,3,2,0,0,4,0,0
2019-07-21,0,26,12,10,7,58,85,18,59,19,20,7,1,2,4,3,0,0,3,0,0
2019-07-22,0,13,9,11,7,79,93,16,55,20,10,4,4,1,2,1,0,0,0,1,0
2019-07-23,0,17,7,13,9,74,96,12,55,29,14,7,2,1,1,0,0,0,1,0,0
2019-07-24,0,10,16,6,6,62,88,10,47,23,13,5,3,3,1,0,0,0,2,1,0
2019-07-25,0,17,13,21,11,78,93,14,46,21,13,6,4,3,0,0,0,0,0,0,0
2019-07-26,0,19,13,18,11,76,98,17,61,19,10,7,3,1,3,3,0,0,2,0,0
2019-07-27,0,26,12,16,9,84,81,11,65,16,13,8,3,1,1,1,0,0,2,0,0
2019-07-28,0,33,9,13,9,68,84,15,46,20,14,9,2,3,3,0,0,0,5,0,0
2019-07-29,0,32,9,14,10,79,103,14,50,28,11,7,2,1,3,1,0,0,4,0,0
2019-07-30,0,20,17,19,9,83,111,18,52,23,12,7,3,4,1,3,0,0,2,0,0
2019-07-31,0,18,16,11,6,70,77,15,42,14,15,3,5,1,3,0,0,0,1,0,0
2019-08-01,0,18,15,9,7,71,86,14,49,23,8,3,3,4,4,0,0,0,2,0,0
2019-08-02,0,17,11,11,5,63,79,12,51,24,14,10,1,0,1,3,0,0,5,0,0
2019-08-03,0,32,9,13,6,80,80,16,54,27,11,3,3,3,2,0,0,0,2,1,0
2019-08-04,0,28,9,9,7,65,97,13,48,24,12,7,2,1,0,2,0,0,3,0,0
2019-08-05,0,23,4,21,10,73,87,11,37,18,11,8,2,3,5,0,0,0,3,0,0
2019-08-06,0,14,6,18,7,61,85,18,60,23,13,11,2,2,0,3,0,1,3,0,0
2019-08-07,0,20,12,12,13,58,81,10,41,31,10,9,2,1,3,1,0,0,5,0,0
2019-08-08,0,26,9,8,9,90,77,7,42,16,7,7,1,2,1,2,0,0,1,0,0
2019-08-09,0,13,16,9,6,72,105,16,56,29,10,6,1,3,1,1,0,0,4,0,0
2019-08-10,0,18,9,14,4,68,88,17,49,25,10,3,1,2,5,4,0,0,1,0,0
2019-08-11,0,23,10,16,9,79,90,11,50,24,12,12,0,1,1,3,0,0,1,1,0
2019-08-12,0,18,8,15,8,63,95,13,61,20,9,6,4,2,3,1,0,0,1,0,0
2019-08-13,0,24,11,17,5,73,95,16,51,18,14,6,5,3,1,1,0,0,3,0,0
2019-08-14,0,28,15,16,11,81,89,9,52,34,12,5,6,3,3,2,0,0,2,0,0
2019-08-15,0,30,9,11,4,74,80,11,48,23,10,11,1,1,0,1,0,0,3,0,0
2019-08-16,0,21,9,15,10,67,77,7,47,26,10,7,2,1,0,0,0,0,2,0,0
2019-08-17,0,22,16,18,5,81,82,17,57,17,6,6,4,0,1,2,0,0,2,1,0
2019-08-18,0,28,13,9,9,67,73,12,39,19,14,10,6,2,0,1,0,0,1,0,0
2019-08-19,0,23,12,12,4,66,77,15,46,18,4,4,3,3,3,2,0,0,2,1,0
2019-08-20,0,21,11,11,10,85,79,14,61,29,13,8,3,2,5,2,0,0,4,0,0
2019-08-21,0,13,11,13,5,79,94,12,52,20,12,13,2,1,1,2,0,0,0,0,0
2019-08-22,0,18,11,14,8,70,79,12,48,24,13,5,6,0,0,1,0,0,3,0,0
2019-08-23,0,21,5,9,7,71,89,9,41,24,14,4,1,1,4,2,0,0,1,0,0
2019-08-24,0,32,5,8,11,77,81,8,42,27,12,1,0,2,2,1,0,0,1,0,0
2019-08-25,0,25,6,17,8,87,79,16,48,21,10,2,4,1,2,2,0,0,4,0,0
2019-08-26,0,19,9,8,8,73,77,16,60,16,4,3,4,4,2,3,0,0,5,0,0
2019-08-27,0,16,8,16,5,72,78,16,51,22,10,7,3,3,0,2,0,0,0,0,0
2019-08-28,0,11,14,16,5,85,70,13,48,17,13,11,2,0,3,2,0,0,2,0,0
2019-08-29,0,21,13,7,5,79,98,16,48,17,6,2,0,1,0,3,0,0,1,0,0
2019-08-30,0,17,11,16,6,59,73,11,40,24,9,9,2,1,1,3,0,0,4,0,0
2019-08-31,0,24,12,20,4,76,90,12,21,32,4,4,2,1,1,0,0,0,3,0,0
2019-09-01,0,21,10,7,13,88,94,10,52,21,10,9,1,1,1,2,0,0,0,0,0
2019-09-02,0,20,11,10,7,91,89,16,37,26,3,2,2,0,3,2,0,0,4,0,0
2019-09-03,0,20,11,13,10,70,67,19,65,20,10,7,1,1,4,0,0,0,1,0,0
2019-09-04,0,16,6,18,3,98,82,11,43,25,13,8,4,2,0,2,0,0,0,0,0
2019-09-05,0,17,10,10,9,72,76,12,35,15,6,5,2,1,2,2,0,0,2,0,0
