fecha,Enfermedades del sistema circulatorio ,COVID-19,Causas externas de morbilidad y de mortalidad,Tumores [Neoplasias],Enfermedades del sistema nervioso central,Trastornos mentales y del comportamiento,"Enfermedades endocrinas, nutricionales y metabÃ³licas","SÃ­ntomas, signos y hallazgos anormales clÃ­nicos y de laboratorio, no clasificados en otra parte",Enfermedades del sistema digestivo,Enfermedades del sistema respiratorio ,Ciertas enfermedades infecciosas y parasitarias,Enfermedades del sistema genitourinario,"Enfermedades de la sangre y de los Ã³rganos hematopoyÃ©ticos, y ciertos trastornos que afectan el mecanismo de la inmunidad ",Enfermedades del sistema osteomuscular y del tejido conjuntivo,Enfermedades de la piel y del tejido subcutÃ¡neo,"Malformaciones congÃ©nitas, deformidades y anomalÃ­as cromosÃ³micas",Enfermedades del ojo y sus anexos ,Ciertas afecciones originadas en el perÃ­odo perinatal,"Embarazo, parto y puerperio",nan,Enfermedades del oÃ­do y de la apÃ³fisis mastoides,CÃ³digos para propÃ³sitos especiales
2019-07-12,99,0,29,65,13,7,14,8,16,59,7,17,2,4,5,5,0,3,0,0,0,0
2019-07-13,81,0,16,71,14,7,15,14,29,41,10,13,2,0,1,1,0,3,0,0,0,0
2019-07-14,96,0,22,77,17,10,10,7,20,52,7,14,2,3,3,1,0,0,0,0,0,0
2019-07-15,90,0,23,80,19,11,16,15,22,71,4,6,1,2,3,2,0,1,0,0,0,0
2019-07-16,105,0,27,64,16,7,14,8,26,68,6,14,2,4,3,2,0,1,0,0,0,0
2019-07-17,88,0,16,64,13,6,6,18,33,53,7,10,0,1,3,3,0,3,0,0,0,0
2019-07-18,87,0,24,85,9,9,10,13,20,71,4,6,2,2,4,2,0,0,0,0,0,0
2019-07-19,75,0,12,81,14,8,16,13,28,49,5,9,3,2,3,3,0,5,0,0,0,0
2019-07-20,82,0,17,95,12,7,17,19,25,53,6,11,1,3,1,2,0,4,0,0,0,0
2019-07-21,85,0,26,58,10,7,18,20,19,59,7,12,2,4,1,3,0,3,0,0,0,0
2019-07-22,93,0,13,79,11,7,16,10,20,55,4,9,1,2,4,1,0,0,1,0,0,0
2019-07-23,96,0,17,74,13,9,12,14,29,55,7,7,1,1,2,0,0,1,0,0,0,0
2019-07-24,88,0,10,62,6,6,10,13,23,47,5,16,3,1,3,0,0,2,1,0,0,0
2019-07-25,93,0,17,78,21,11,14,13,21,46,6,13,3,0,4,0,0,0,0,0,0,0
2019-07-26,98,0,19,76,18,11,17,10,19,61,7,13,1,3,3,3,0,2,0,0,0,0
2019-07-27,81,0,26,84,16,9,11,13,16,65,8,12,1,1,3,1,0,2,0,0,0,0
2019-07-28,84,0,33,68,13,9,15,14,20,46,9,9,3,3,2,0,0,5,0,0,0,0
2019-07-29,103,0,32,79,14,10,14,11,28,50,7,9,1,3,2,1,0,4,0,0,0,0
2019-07-30,111,0,20,83,19,9,18,12,23,52,7,17,4,1,3,3,0,2,0,0,0,0
2019-07-31,77,0,18,70,11,6,15,15,14,42,3,16,1,3,5,0,0,1,0,0,0,0
2019-08-01,86,0,18,71,9,7,14,8,23,49,3,15,4,4,3,0,0,2,0,0,0,0
2019-08-02,79,0,17,63,11,5,12,14,23,52,10,11,0,1,1,3,0,5,0,0,0,0
2019-08-03,78,0,32,80,13,6,16,11,27,55,3,10,3,2,3,0,0,2,1,0,0,0
2019-08-04,97,0,28,65,9,7,13,12,24,48,7,9,1,0,2,2,0,3,0,0,0,0
2019-08-05,87,0,23,73,21,10,11,11,18,38,8,4,3,4,2,0,0,3,0,0,0,0
2019-08-06,85,0,14,61,18,7,18,13,23,60,11,6,2,0,2,3,0,3,0,0,1,0
2019-08-07,80,0,20,58,12,10,11,11,31,43,9,12,1,3,2,1,0,5,0,0,0,0
2019-08-08,76,0,26,90,8,8,7,7,16,43,7,10,2,1,1,2,0,1,0,0,0,0
2019-08-09,104,0,13,72,9,6,17,10,29,56,6,16,3,1,1,1,0,4,0,0,0,0
2019-08-10,88,0,18,68,14,4,17,10,25,49,3,9,2,5,1,4,0,1,0,0,0,0
2019-08-11,89,0,23,79,16,9,11,12,24,50,12,10,1,1,1,3,0,1,1,0,0,0
2019-08-12,94,0,18,63,15,7,13,9,20,62,5,10,2,3,4,1,0,1,0,0,0,0
2019-08-13,95,0,24,72,17,5,16,14,18,51,6,12,3,1,5,1,0,3,0,0,0,0
2019-08-14,88,0,28,81,16,11,9,12,34,53,5,15,3,3,6,2,0,2,0,0,0,0
2019-08-15,80,0,30,74,11,4,11,10,23,48,11,9,1,0,1,1,0,3,0,0,0,0
2019-08-16,77,0,21,67,15,10,7,10,26,47,7,9,1,0,2,0,0,2,0,0,0,0
2019-08-17,82,0,22,81,18,5,17,6,17,57,6,16,0,1,4,2,0,2,1,0,0,0
2019-08-18,73,0,28,67,9,9,12,14,19,39,10,13,2,0,6,1,0,1,0,0,0,0
2019-08-19,77,0,23,65,12,4,14,5,18,46,4,13,3,3,3,2,0,2,1,0,0,0
2019-08-20,79,0,21,85,11,10,14,13,29,61,8,11,2,5,3,2,0,4,0,0,0,0
2019-08-21,94,0,13,79,13,5,12,12,20,52,13,11,1,1,2,2,0,0,0,0,0,0
2019-08-22,79,0,18,70,14,8,12,13,24,48,5,11,0,0,6,1,0,3,0,0,0,0
2019-08-23,89,0,21,71,9,7,9,14,24,41,4,5,1,4,1,2,0,1,0,0,0,0
2019-08-24,81,0,32,77,8,11,8,12,26,42,2,5,2,2,0,1,0,1,0,0,0,0
2019-08-25,78,0,25,87,16,7,16,10,21,48,2,7,1,2,6,2,0,4,0,0,0,0
2019-08-26,77,0,19,73,8,8,16,4,16,60,3,9,4,2,4,3,0,5,0,0,0,0
2019-08-27,78,0,16,72,16,4,16,10,22,51,7,9,3,0,3,2,0,0,0,0,0,0
2019-08-28,70,0,11,85,16,5,13,13,17,48,11,14,0,3,2,2,0,2,0,0,0,0
2019-08-29,98,0,21,79,7,4,16,6,17,49,2,13,1,0,0,3,0,1,0,0,0,0
2019-08-30,73,0,17,58,15,6,12,9,24,41,9,11,1,1,2,3,0,4,0,0,0,0
2019-08-31,87,0,24,77,19,4,12,4,32,23,4,13,1,1,2,0,0,3,0,0,0,0
2019-09-01,94,0,21,88,7,13,10,10,21,52,9,10,1,1,1,2,0,0,0,0,0,0
2019-09-02,89,0,20,91,10,7,16,3,26,37,2,11,0,3,2,2,0,4,0,0,0,0
2019-09-03,66,0,20,70,13,10,18,10,20,65,7,13,1,3,2,0,0,1,0,0,0,0
2019-09-04,82,0,16,98,17,3,11,13,25,43,8,6,2,0,5,2,0,0,0,0,0,0
2019-09-05,76,0,17,72,10,9,12,6,15,35,5,10,1,2,2,2,0,2,0,0,0,0
2019-09-06,72,0,16,81,7,9,10,12,22,39,5,9,3,3,3,2,0,2,0,0,0,0
2019-09-07,88,0,22,77,11,11,16,16,24,40,7,10,5,1,2,1,0,2,1,0,0,0
2019-09-08,74,0,20,79,9,5,10,16,28,34,7,12,1,0,4,0,0,4,0,0,0,0
2019-09-09,91,0,22,70,20,5,19,10,20,41,6,8,2,3,0,1,0,2,0,0,0,0
2019-09-10,72,0,25,67,11,5,15,13,27,42,6,11,2,5,6,3,0,0,0,0,0,0
2019-09-11,91,0,18,94,10,7,11,9,17,42,5,9,1,4,3,3,0,2,0,0,0,0
2019-09-12,83,0,12,87,10,6,10,11,30,61,4,11,2,1,3,2,0,1,0,0,0,0
2019-09-13,85,0,23,63,10,9,10,7,19,41,3,13,2,2,5,2,0,1,0,0,0,0
2019-09-14,66,0,21,75,17,6,13,7,21,51,8,6,3,3,0,2,0,2,0,0,0,0
2019-09-15,97,0,17,83,9,12,9,8,29,50,3,6,0,0,3,1,0,0,0,0,0,0
2019-09-16,79,0,17,83,5,6,13,15,21,42,6,14,2,4,6,4,0,2,0,0,0,0
2019-09-17,88,0,24,78,8,11,8,9,16,49,5,5,6,1,1,0,0,3,0,0,0,0
2019-09-18,98,0,19,65,7,3,10,11,24,46,6,5,6,2,4,1,0,1,0,0,0,0
2019-09-19,95,0,35,72,12,7,13,8,22,40,4,9,3,1,1,1,0,1,0,0,0,0
2019-09-20,81,0,21,72,12,9,11,11,23,55,3,13,2,0,0,0,0,1,0,0,0,0
2019-09-21,91,0,24,69,17,2,9,6,28,58,8,9,1,3,6,0,0,2,0,0,0,0
2019-09-22,87,0,25,60,25,9,10,12,24,43,2,10,3,0,1,1,0,1,0,0,0,0
2019-09-23,89,0,31,99,14,6,12,7,26,51,8,9,6,1,1,1,0,1,0,0,0,0
2019-09-24,85,0,20,85,10,10,16,13,25,49,5,15,2,1,3,3,0,3,0,0,0,0
2019-09-25,84,0,20,67,13,4,14,11,27,56,11,12,3,0,0,0,0,2,0,0,0,0
2019-09-26,69,0,17,76,13,12,10,8,22,40,4,6,2,0,3,1,0,3,0,0,0,0
2019-09-27,75,0,17,66,16,11,12,15,15,46,4,12,2,1,3,2,0,2,0,0,0,0
2019-09-28,80,0,23,86,14,4,17,12,19,37,8,10,3,1,2,2,0,0,0,0,0,0
2019-09-29,90,0,31,71,16,10,10,13,26,42,7,4,5,3,3,3,0,3,0,0,0,0
2019-09-30,68,0,18,77,10,10,17,18,22,38,7,6,1,1,0,2,0,1,0,0,1,0
2019-10-01,84,0,24,71,8,6,15,7,29,32,5,17,1,1,3,5,0,1,0,0,0,0
2019-10-02,78,0,16,69,15,5,18,17,14,50,5,6,3,3,4,2,0,0,0,0,0,0
2019-10-03,85,0,15,66,9,3,9,13,22,45,8,3,2,3,1,2,0,3,0,0,0,0
2019-10-04,75,0,15,79,12,10,18,10,25,46,8,15,2,1,4,0,0,1,0,0,0,0
2019-10-05,80,0,23,65,11,9,9,7,24,52,10,16,1,1,3,0,0,2,0,0,0,0
2019-10-06,97,0,30,68,11,5,14,13,21,48,5,8,2,2,3,3,0,1,0,0,0,0
2019-10-07,69,0,18,83,15,10,13,14,24,44,10,14,2,3,1,1,0,2,0,0,0,0
2019-10-08,70,0,21,106,15,2,19,15,20,43,5,15,1,4,3,2,0,3,0,0,0,0
2019-10-09,69,0,21,86,13,10,11,11,27,44,6,6,0,2,1,3,0,7,0,0,0,0
2019-10-10,81,0,26,57,13,5,14,16,29,30,6,11,3,3,2,6,0,3,1,0,0,0
2019-10-11,67,0,19,60,5,8,12,9,19,33,6,9,1,3,1,0,0,2,0,0,0,0
2019-10-12,69,0,23,81,14,6,13,10,18,39,6,9,3,0,1,0,0,2,0,0,0,0
2019-10-13,65,0,26,58,9,4,11,16,20,41,8,16,2,0,5,2,0,3,0,0,0,0
2019-10-14,84,0,21,87,11,7,13,14,19,42,13,8,4,2,2,1,0,2,0,0,0,0
2019-10-15,84,0,14,84,2,6,7,5,20,47,6,9,2,2,5,3,0,3,0,0,0,0
2019-10-16,70,0,26,62,7,3,11,13,22,34,4,3,0,2,4,2,0,0,0,0,0,0
2019-10-17,76,0,18,65,9,4,15,10,22,50,6,8,3,2,4,2,0,1,0,0,0,0
2019-10-18,74,0,13,77,13,4,7,3,28,35,7,7,4,3,6,2,0,0,0,0,0,0
2019-10-19,93,0,22,67,12,11,13,12,21,33,4,5,3,1,0,1,0,0,0,0,0,0
2019-10-20,68,0,38,79,9,6,8,14,17,39,6,10,1,0,1,0,0,2,0,0,0,0
2019-10-21,79,0,23,68,11,5,9,11,15,46,2,12,4,1,3,0,0,1,0,0,0,0
2019-10-22,97,0,22,73,5,5,15,7,26,39,5,8,4,2,1,4,0,3,0,0,0,0
2019-10-23,76,0,16,78,13,4,12,2,28,41,7,8,3,3,2,1,0,1,0,0,0,0
2019-10-24,79,0,14,75,11,8,11,7,11,46,8,7,1,0,2,0,0,0,0,0,0,0
2019-10-25,70,0,19,64,6,3,12,10,14,33,4,6,1,0,5,1,0,4,0,0,0,0
2019-10-26,63,0,23,82,7,3,15,11,26,45,9,8,3,0,0,1,0,0,0,0,0,0
2019-10-27,62,0,23,87,7,3,7,10,26,48,1,14,3,3,1,1,0,1,0,0,0,0
2019-10-28,73,0,26,61,10,5,15,9,29,37,8,4,2,2,3,2,0,3,0,0,0,0
2019-10-29,70,0,29,96,6,2,9,9,15,39,7,19,2,0,6,2,0,3,0,0,0,0
2019-10-30,89,0,14,75,9,7,17,9,17,29,4,15,3,0,0,1,0,3,0,0,0,0
2019-10-31,85,0,21,79,9,8,7,12,15,33,5,12,1,1,4,2,0,1,0,0,0,0
2019-11-01,70,0,32,62,7,5,15,8,18,24,5,4,4,0,5,3,0,0,0,0,0,0
2019-11-02,82,0,16,73,12,9,12,14,24,30,9,9,4,1,1,1,0,0,0,0,0,0
2019-11-03,75,0,17,82,12,4,13,6,22,26,9,13,2,2,4,0,0,3,0,0,0,0
2019-11-04,58,0,24,68,5,9,9,7,19,32,6,8,0,1,1,2,0,2,0,0,0,0
2019-11-05,75,0,25,64,13,5,8,11,17,32,3,9,3,0,2,1,0,1,0,0,0,0
2019-11-06,86,0,19,70,12,5,10,5,20,39,5,9,1,1,2,1,0,1,0,0,0,0
2019-11-07,75,0,20,80,10,6,15,6,22,44,5,11,1,2,2,2,0,1,0,0,0,0
2019-11-08,78,0,24,84,7,7,11,8,21,42,10,12,2,0,4,1,0,2,0,0,0,0
2019-11-09,87,0,34,81,10,5,7,11,25,42,6,14,1,2,1,3,0,0,0,0,0,0
2019-11-10,70,0,27,78,11,4,11,6,20,30,7,13,2,3,2,1,0,4,0,0,0,0
2019-11-11,68,0,27,69,11,4,18,15,22,43,4,10,2,0,2,1,0,0,0,0,0,0
2019-11-12,72,0,19,61,17,12,7,12,22,38,5,8,2,2,2,1,0,0,0,0,0,0
2019-11-13,73,0,20,80,12,8,8,10,16,32,10,5,2,0,6,0,0,2,0,0,0,0
2019-11-14,69,0,17,72,10,5,7,9,25,37,5,8,0,1,2,4,0,2,0,0,0,0
2019-11-15,72,0,26,81,8,8,8,11,19,35,11,5,3,3,2,2,0,1,0,0,0,0
2019-11-16,73,0,22,68,10,11,16,12,21,27,5,11,2,1,2,3,0,2,0,0,0,0
2019-11-17,79,0,28,71,12,7,7,11,17,35,6,17,4,3,1,1,0,0,0,0,0,0
2019-11-18,75,0,16,76,8,9,10,10,23,28,9,6,3,2,2,1,0,0,1,0,0,0
2019-11-19,66,0,25,78,6,5,10,10,25,45,6,12,5,0,3,1,0,3,0,0,0,0
2019-11-20,72,0,33,74,11,5,9,18,22,42,4,12,3,3,2,1,0,3,0,0,0,0
2019-11-21,77,0,17,78,11,9,14,12,30,38,7,6,3,3,0,0,0,2,0,0,0,0
2019-11-22,80,0,21,73,9,4,13,5,18,27,7,8,0,0,2,1,0,4,0,0,0,0
2019-11-23,77,0,22,65,5,5,9,12,10,40,7,10,2,1,0,3,0,0,0,0,0,0
2019-11-24,66,0,22,63,8,8,8,7,16,40,10,7,1,1,2,1,0,3,0,0,0,0
2019-11-25,61,0,29,71,6,1,7,5,18,35,3,10,2,2,2,0,0,2,0,0,0,0
2019-11-26,69,0,21,79,5,10,9,8,15,26,7,13,2,2,3,1,0,0,0,0,0,0
2019-11-27,59,0,24,90,13,4,10,2,24,22,8,6,2,2,4,2,0,1,0,0,0,0
2019-11-28,67,0,28,81,6,2,11,12,22,24,6,9,0,2,1,7,0,2,0,0,0,0
2019-11-29,80,0,19,90,13,3,10,12,23,36,8,6,0,0,6,2,0,2,0,0,0,0
2019-11-30,68,0,37,67,10,6,15,9,15,36,7,3,4,0,2,3,0,1,0,0,0,0
2019-12-01,74,0,46,79,14,4,8,16,21,24,6,6,1,3,2,1,0,2,0,0,0,0
2019-12-02,90,0,22,69,6,7,3,6,23,31,5,7,1,1,2,2,0,1,0,0,0,0
2019-12-03,65,0,17,80,9,14,6,13,21,33,2,5,0,2,3,1,0,3,0,0,0,0
2019-12-04,70,0,21,81,11,6,11,6,16,36,4,11,1,1,2,2,0,0,0,0,0,1
2019-12-05,72,0,15,78,7,2,10,16,17,32,5,11,1,1,6,0,0,1,0,0,0,0
2019-12-06,52,0,21,77,9,7,12,12,18,32,8,10,1,0,1,2,0,2,0,0,0,0
2019-12-07,67,0,23,67,13,3,12,10,15,31,4,8,2,0,2,2,0,0,0,0,0,0
2019-12-08,64,0,36,57,9,5,11,8,18,28,2,9,1,0,1,1,0,1,0,0,0,0
2019-12-09,66,0,20,73,3,6,14,11,21,27,5,10,1,1,2,2,0,3,0,0,0,0
2019-12-10,58,0,52,60,10,2,6,8,12,37,6,15,1,2,3,1,0,4,0,0,0,0
2019-12-11,68,0,22,99,12,6,14,10,19,27,7,9,0,1,4,1,0,2,0,0,0,0
2019-12-12,70,0,19,79,14,3,14,6,24,27,5,9,0,1,2,1,0,0,0,0,0,0
2019-12-13,67,0,21,86,12,5,10,8,20,40,10,9,0,0,1,1,0,0,0,0,0,0
2019-12-14,56,0,22,59,6,6,4,7,22,27,6,10,3,3,2,2,0,2,0,0,0,0
2019-12-15,62,0,15,62,8,8,8,9,19,28,7,7,5,1,1,3,0,1,0,0,0,0
2019-12-16,54,0,19,67,7,5,13,12,28,36,5,15,2,3,4,1,0,0,0,0,0,0
2019-12-17,68,0,23,71,10,6,5,11,28,38,5,10,0,2,4,4,0,6,0,0,0,0
2019-12-18,70,0,13,81,11,6,12,4,19,27,4,8,3,2,1,5,0,0,0,0,0,0
2019-12-19,72,0,14,70,12,5,10,14,11,42,11,8,1,1,1,1,0,3,0,0,0,0
2019-12-20,59,0,21,72,11,8,9,11,18,31,5,11,3,3,4,1,0,1,0,0,0,0
2019-12-21,70,0,25,77,10,3,9,12,21,36,3,8,0,1,2,2,0,1,0,0,0,0
2019-12-22,69,0,28,69,14,7,10,7,17,30,7,7,4,1,2,2,0,3,0,0,0,0
2019-12-23,66,0,19,75,6,6,9,18,11,40,5,9,2,1,3,2,0,1,0,0,0,0
2019-12-24,58,0,17,92,14,7,8,11,24,32,9,4,1,1,1,5,0,2,0,0,0,0
2019-12-25,50,0,30,83,11,2,16,3,18,29,6,10,2,2,0,1,0,1,0,0,0,0
2019-12-26,72,0,11,70,11,3,12,4,15,36,7,11,3,1,3,1,0,1,0,0,0,0
2019-12-27,55,0,20,61,8,6,9,6,22,21,5,5,2,1,1,0,0,2,0,0,0,0
2019-12-28,43,0,18,54,10,10,13,5,25,25,6,4,0,3,0,0,0,2,0,0,0,0
2019-12-29,65,0,18,65,7,6,12,7,19,21,7,7,1,3,4,1,0,2,0,0,0,0
2019-12-30,69,0,29,65,8,10,4,11,14,29,7,8,1,1,3,3,0,1,0,0,0,0
2019-12-31,68,0,30,58,9,8,12,15,16,33,5,16,1,2,4,1,0,5,0,0,0,0
2020-01-01,77,0,52,78,9,4,6,11,16,36,8,12,2,3,1,2,0,0,0,0,0,0
2020-01-02,80,0,22,66,13,8,8,17,25,34,6,5,1,2,2,1,0,1,0,0,0,0
2020-01-03,81,0,26,84,15,5,9,8,30,35,6,18,1,1,3,1,0,1,0,0,0,0
2020-01-04,85,0,18,81,7,8,10,17,20,37,10,7,0,0,4,4,0,6,0,0,0,0
2020-01-05,79,0,22,68,12,4,12,6,19,42,4,15,0,0,1,0,0,1,0,0,0,0
2020-01-06,75,0,23,97,18,10,8,8,18,31,9,9,0,2,3,0,0,1,0,0,0,0
2020-01-07,61,0,15,85,8,13,15,7,17,34,6,10,0,2,2,2,1,0,0,0,0,0
2020-01-08,58,0,21,87,12,7,7,13,18,35,12,15,3,0,2,2,0,0,0,0,0,0
2020-01-09,67,0,19,71,12,2,13,10,28,35,8,8,4,0,3,4,0,3,0,0,0,0
2020-01-10,77,0,25,93,13,4,11,6,24,23,9,10,1,3,1,0,0,0,0,0,0,0
2020-01-11,57,0,26,88,13,6,13,9,22,38,11,10,3,3,3,1,0,2,0,0,0,0
2020-01-12,70,0,30,64,8,5,12,19,19,32,3,9,0,2,4,0,0,1,0,0,0,0
2020-01-13,83,0,25,71,9,7,12,14,15,46,4,11,4,2,3,2,0,4,0,0,0,0
2020-01-14,63,0,14,78,19,5,11,7,30,32,3,7,0,1,3,2,0,2,0,0,0,0
2020-01-15,66,0,22,95,10,5,7,11,18,34,11,12,2,3,2,1,0,1,0,0,0,0
2020-01-16,53,0,15,88,6,8,14,13,19,27,4,6,1,2,1,2,0,2,0,0,0,0
2020-01-17,69,0,35,89,16,10,10,10,16,30,2,12,4,0,3,0,0,3,0,0,0,0
2020-01-18,86,0,27,85,15,10,9,13,26,21,7,11,5,1,0,0,0,1,0,0,0,0
2020-01-19,67,0,31,70,14,5,10,14,19,26,7,9,1,2,3,3,0,2,0,0,0,0
2020-01-20,60,0,18,66,9,8,11,10,17,32,3,12,3,2,0,2,0,0,0,0,0,0
2020-01-21,63,0,28,83,22,5,9,8,17,32,9,10,1,3,2,2,0,3,0,0,0,0
2020-01-22,64,0,20,78,7,10,9,7,25,35,5,16,3,2,3,1,0,2,0,0,0,0
2020-01-23,57,0,22,76,12,5,11,11,21,25,8,14,2,1,3,2,0,1,0,0,0,0
2020-01-24,56,0,23,85,10,7,12,6,24,22,6,8,1,0,2,2,0,3,0,0,0,0
2020-01-25,72,0,22,77,10,12,8,12,21,34,7,10,2,0,4,1,0,2,0,0,0,0
2020-01-26,63,0,32,75,15,7,12,7,17,40,6,11,3,2,1,1,0,1,0,0,0,0
2020-01-27,80,0,19,74,13,6,7,15,33,33,6,15,3,1,3,1,0,4,1,0,0,0
2020-01-28,73,0,24,63,16,7,13,9,29,29,9,11,1,0,5,2,0,1,0,0,0,0
2020-01-29,65,0,18,77,8,4,8,14,17,41,8,7,2,1,3,5,0,0,0,0,0,0
2020-01-30,55,0,19,92,15,4,5,11,17,26,3,12,2,0,3,3,1,2,1,0,0,0
2020-01-31,64,0,24,73,6,4,4,12,20,43,7,13,2,2,4,0,0,1,0,0,0,0
2020-02-01,60,0,27,81,9,5,11,14,32,27,7,9,1,0,10,2,0,2,0,0,0,0
2020-02-02,57,0,28,58,8,5,9,13,23,18,8,8,0,0,2,0,0,2,0,0,0,0
2020-02-03,63,0,21,71,17,7,13,14,23,31,4,9,1,1,4,4,0,3,0,0,0,0
2020-02-04,56,0,15,99,9,5,12,8,20,32,5,8,0,2,4,1,0,0,0,0,0,0
2020-02-05,67,0,22,70,10,4,10,9,20,24,4,17,3,2,3,7,0,0,0,0,0,0
2020-02-06,66,0,18,66,11,4,14,3,19,36,9,7,0,2,4,2,0,3,0,0,0,0
2020-02-07,77,0,21,75,16,7,9,16,24,32,9,8,0,4,1,1,0,1,0,0,0,0
2020-02-08,47,0,31,72,10,3,16,10,14,37,5,17,0,2,2,0,0,1,0,0,0,0
2020-02-09,83,0,28,87,9,12,12,11,24,37,5,11,1,1,1,1,0,1,0,0,0,0
2020-02-10,63,0,23,82,12,6,5,9,26,29,4,10,2,2,2,0,0,0,0,0,0,0
2020-02-11,69,0,18,74,8,4,10,10,34,21,5,4,2,5,1,1,0,2,0,0,0,0
2020-02-12,62,0,19,72,12,5,11,10,16,19,12,14,1,3,1,1,0,0,0,0,0,0
2020-02-13,57,0,24,81,5,11,5,10,23,23,7,11,0,1,3,4,0,1,0,0,0,0
2020-02-14,64,0,12,77,3,3,9,11,21,27,7,7,0,0,3,3,0,1,0,0,0,0
2020-02-15,56,0,35,66,14,7,13,14,28,33,4,9,0,1,4,2,0,1,0,0,0,0
2020-02-16,69,0,24,87,16,4,13,9,33,32,6,5,2,0,3,1,0,1,0,0,0,0
2020-02-17,76,0,21,70,14,10,11,7,26,27,6,7,2,1,0,3,0,3,0,0,0,0
2020-02-18,70,0,20,72,9,6,10,5,22,27,9,18,4,3,2,1,0,1,0,0,0,0
2020-02-19,55,0,19,69,8,6,14,9,23,29,4,9,2,0,3,1,0,1,0,0,0,0
2020-02-20,73,0,21,74,12,5,13,8,22,29,3,8,2,1,2,2,0,1,0,0,0,0
2020-02-21,70,0,22,70,9,2,8,6,25,27,4,11,2,0,2,1,0,3,0,0,0,0
2020-02-22,75,0,40,65,13,6,6,8,10,41,7,10,0,1,0,0,0,1,0,0,0,0
2020-02-23,54,0,24,70,13,3,8,13,26,27,8,9,2,2,2,2,0,0,0,0,0,0
2020-02-24,63,0,22,56,11,4,10,7,20,29,7,9,4,3,2,0,0,2,0,0,0,0
2020-02-25,63,0,17,79,2,7,9,14,23,22,8,6,4,5,1,3,0,2,0,0,0,0
2020-02-26,52,0,21,89,8,5,7,7,17,29,4,8,1,3,4,3,0,0,0,0,0,0
2020-02-27,66,0,19,74,12,5,10,8,26,21,6,10,2,2,0,0,0,3,0,0,0,0
2020-02-28,56,0,19,79,8,4,10,9,30,20,4,14,3,2,3,2,0,2,0,0,0,0
2020-02-29,78,0,31,73,15,4,13,14,13,35,6,13,0,1,1,0,0,0,1,0,1,0
2020-03-01,57,0,36,71,11,7,10,4,22,37,9,12,2,0,5,2,0,1,0,0,0,0
2020-03-02,70,0,21,72,13,9,12,9,16,27,6,7,3,2,0,0,0,1,0,0,0,0
2020-03-03,73,0,12,65,8,3,8,8,20,29,5,6,1,1,1,5,0,3,0,0,0,0
2020-03-04,56,0,21,79,2,3,13,10,21,36,9,10,0,1,2,0,0,1,0,0,0,0
2020-03-05,60,0,19,80,15,6,9,9,19,36,3,5,2,1,1,1,0,2,0,0,0,0
2020-03-06,64,0,19,81,6,5,7,10,22,37,6,17,1,1,0,2,0,2,0,0,0,0
2020-03-07,56,0,26,75,7,4,10,9,21,23,3,7,1,4,0,2,0,4,1,0,0,0
2020-03-08,69,0,19,79,18,9,12,12,27,29,3,10,3,4,5,1,0,3,0,0,0,0
2020-03-09,60,0,27,61,9,5,14,13,15,28,7,14,5,1,3,2,0,1,0,0,0,0
2020-03-10,61,0,28,73,14,2,12,8,29,43,8,12,2,0,1,1,0,2,0,0,0,0
2020-03-11,52,0,15,76,12,8,11,7,30,33,3,15,2,3,2,0,0,1,0,0,0,0
2020-03-12,59,0,25,81,12,7,6,15,15,26,3,9,1,2,4,2,0,0,1,0,0,0
2020-03-13,61,0,25,78,8,6,8,9,35,37,10,10,0,0,3,1,0,1,0,0,0,0
2020-03-14,67,0,25,81,13,3,11,10,23,29,6,5,4,5,3,1,0,1,0,0,0,0
2020-03-15,63,0,33,64,6,3,10,8,16,24,8,8,1,2,3,0,0,0,0,0,0,0
2020-03-16,59,1,16,76,9,10,10,10,19,35,10,8,2,2,3,1,0,3,0,0,0,0
2020-03-17,65,0,33,77,13,4,9,7,29,27,11,12,3,4,1,0,0,1,0,0,0,0
2020-03-18,71,0,22,84,11,7,11,10,28,35,4,13,3,1,3,1,0,0,0,0,0,0
2020-03-19,75,1,21,73,9,9,10,10,28,33,4,9,3,2,2,4,0,4,0,0,0,0
2020-03-20,58,2,21,80,8,5,15,7,16,39,7,8,2,3,1,2,0,1,1,0,0,0
2020-03-21,62,2,22,73,6,7,9,11,18,33,8,14,2,2,3,3,0,0,0,0,0,0
2020-03-22,64,1,20,74,13,10,8,6,20,35,10,16,2,2,2,1,0,0,0,0,0,0
2020-03-23,62,1,21,91,14,3,9,15,21,25,7,10,1,0,2,2,0,1,0,0,0,0
2020-03-24,76,3,23,68,10,2,10,9,22,28,7,9,1,3,1,0,0,3,0,0,0,0
2020-03-25,77,2,18,75,7,6,12,8,21,40,9,13,4,3,2,0,0,3,0,0,0,0
2020-03-26,71,2,21,75,6,4,8,15,28,35,6,8,0,2,1,2,0,0,0,0,0,0
2020-03-27,66,6,15,82,8,3,14,9,21,41,7,7,1,1,8,0,0,0,0,0,0,0
2020-03-28,71,7,17,78,9,4,4,8,20,38,2,10,1,1,1,1,0,2,0,0,0,0
2020-03-29,75,6,18,74,11,7,13,8,22,35,5,7,6,1,1,0,0,1,0,0,0,0
2020-03-30,66,8,18,83,13,8,5,16,25,39,5,6,3,0,0,1,0,2,0,0,0,0
2020-03-31,68,7,10,72,9,5,13,9,22,41,5,10,1,2,4,3,0,1,0,0,0,0
