fecha,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Enfermedades del sistema circulatorio ,Tumores [Neoplasias],Enfermedades del sistema respiratorio ,"Enfermedades endocrinas, nutricionales y metabólicas",Ciertas enfermedades infecciosas y parasitarias,Enfermedades del sistema digestivo,Causas externas de morbilidad y de mortalidad,Enfermedades del sistema genitourinario,Enfermedades del sistema nervioso central,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad ",Trastornos mentales y del comportamiento,COVID-19,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Enfermedades del sistema osteomuscular y del tejido conjuntivo,Enfermedades del ojo y sus anexos ,Enfermedades de la piel y del tejido subcutáneo,Enfermedades del oído y de la apófisis mastoides,Ciertas afecciones originadas en el período perinatal,nan,"Embarazo, parto y puerperio",Códigos para propósitos especiales
2018-10-31,5,82,83,35,5,7,15,20,8,11,2,5,0,2,6,0,2,0,2,0,0,0
2018-11-01,8,79,77,28,7,3,18,18,10,11,1,6,0,2,2,0,3,0,1,0,0,0
2018-11-02,7,75,59,28,10,5,14,21,7,16,2,7,0,0,1,0,4,0,1,0,1,0
2018-11-03,2,88,65,29,12,6,19,26,9,9,1,3,0,3,0,0,1,0,1,0,0,0
2018-11-04,5,82,68,38,11,7,17,19,17,20,0,8,0,0,0,0,1,0,5,0,0,0
2018-11-05,13,69,72,26,16,4,14,19,7,12,0,7,0,2,5,0,2,0,3,0,0,0
2018-11-06,5,81,71,29,17,6,25,22,10,14,3,6,0,2,1,0,2,0,2,0,0,0
2018-11-07,5,91,82,25,15,4,27,24,11,17,1,5,0,1,1,0,4,0,4,0,0,0
2018-11-08,11,58,67,23,16,11,23,25,10,17,0,10,0,2,1,0,1,0,3,0,0,0
2018-11-09,3,64,79,31,9,8,25,22,6,9,0,5,0,4,2,0,1,0,4,0,0,0
2018-11-10,5,76,70,30,11,6,22,23,4,21,1,5,0,1,2,0,3,0,3,0,0,0
2018-11-11,7,61,79,17,10,10,13,17,12,7,1,3,0,0,1,0,5,0,1,0,0,0
2018-11-12,7,71,77,39,9,3,17,12,5,15,0,3,0,4,0,0,3,0,3,0,0,0
2018-11-13,9,87,63,27,14,8,20,17,6,11,0,9,0,0,3,0,1,0,2,0,1,0
2018-11-14,11,86,81,37,10,5,17,16,4,16,1,3,0,3,1,0,3,0,2,0,0,0
2018-11-15,7,72,76,25,14,6,13,15,11,12,1,2,0,4,2,0,2,0,1,0,0,0
2018-11-16,7,74,85,19,7,9,17,21,5,11,3,5,0,4,0,0,2,0,1,0,0,0
2018-11-17,7,75,78,21,10,6,20,21,6,14,2,8,0,3,1,0,3,0,2,0,0,0
2018-11-18,5,67,84,44,8,6,21,24,7,13,1,3,0,2,3,0,1,0,4,0,1,0
2018-11-19,10,69,80,35,11,5,20,23,9,12,0,3,0,0,1,0,3,0,1,0,1,0
2018-11-20,8,74,88,32,13,7,22,13,11,10,2,10,0,2,1,0,4,0,3,0,0,0
2018-11-21,7,76,82,44,6,6,26,25,9,7,4,5,0,2,1,0,2,0,3,0,1,0
2018-11-22,14,55,91,16,7,4,20,22,8,15,3,6,0,4,1,0,1,0,1,0,0,0
2018-11-23,14,76,83,33,8,8,17,19,5,12,1,5,0,0,3,0,2,0,1,0,0,0
2018-11-24,9,58,73,35,10,7,24,25,10,8,2,6,0,2,0,0,1,0,4,0,0,0
2018-11-25,7,70,76,34,7,6,15,27,10,10,0,8,0,3,0,0,3,0,1,0,0,0
2018-11-26,5,69,86,33,6,5,23,26,8,13,2,6,0,7,4,0,2,0,2,0,0,0
2018-11-27,10,60,75,35,7,9,26,23,9,8,1,7,0,0,1,0,2,0,1,0,1,0
2018-11-28,3,58,65,26,11,7,22,24,9,10,1,4,0,2,0,0,3,0,1,0,0,0
2018-11-29,8,73,80,31,6,7,15,16,7,12,1,1,0,2,1,0,2,0,0,0,1,0
2018-11-30,6,64,78,30,11,5,25,23,9,7,2,5,0,0,2,0,1,0,3,0,1,0
2018-12-01,9,75,80,25,11,4,23,23,5,15,2,6,0,2,0,0,2,0,3,0,0,0
2018-12-02,10,65,81,27,11,4,21,30,11,15,3,0,0,2,1,0,2,0,3,0,0,0
2018-12-03,8,46,66,31,9,4,22,14,10,9,5,8,0,1,0,0,0,0,2,0,0,0
2018-12-04,8,68,79,29,12,6,20,19,7,10,3,5,0,0,1,0,2,0,0,0,0,0
2018-12-05,7,55,82,25,13,10,27,16,8,4,2,8,0,2,3,0,1,0,2,0,0,0
2018-12-06,4,66,82,29,17,9,24,18,12,14,0,6,0,1,5,0,3,0,2,0,0,0
2018-12-07,8,75,72,26,13,5,21,21,4,13,1,7,0,1,0,0,2,0,2,0,0,0
2018-12-08,5,70,56,22,9,6,22,19,8,10,5,2,0,3,2,0,0,0,0,0,0,0
2018-12-09,4,71,89,26,8,5,22,14,10,20,3,3,0,3,0,0,1,0,2,0,0,0
2018-12-10,7,69,94,31,12,8,17,30,10,9,1,6,0,1,1,0,3,0,3,0,0,0
2018-12-11,3,58,87,27,7,8,21,23,5,10,1,6,0,2,0,0,5,0,1,0,0,0
2018-12-12,7,69,82,22,17,7,20,29,7,14,0,6,0,0,0,0,5,0,3,0,0,0
2018-12-13,7,76,61,27,6,4,21,24,9,11,1,9,0,2,1,0,2,0,1,0,0,0
2018-12-14,7,61,61,24,14,7,24,19,4,13,1,8,0,1,1,0,1,0,5,0,0,0
2018-12-15,5,59,89,20,12,3,21,27,5,6,2,6,0,1,2,0,2,0,1,0,0,0
2018-12-16,13,64,77,27,5,7,24,24,14,12,0,10,0,3,1,0,2,0,0,0,0,0
2018-12-17,8,83,63,28,8,6,19,21,13,5,1,5,0,3,3,0,0,0,3,0,0,0
2018-12-18,4,79,85,18,11,1,20,28,9,10,1,6,0,3,0,0,1,0,2,0,0,0
2018-12-19,13,85,77,30,9,4,14,23,7,14,1,7,0,2,1,0,0,0,2,0,0,0
2018-12-20,7,82,82,24,13,11,15,22,9,9,1,5,0,2,2,0,3,0,1,0,0,0
2018-12-21,6,63,83,30,12,7,24,16,7,15,0,6,0,2,0,0,3,0,4,0,0,0
2018-12-22,6,70,80,21,10,5,21,21,7,12,4,7,0,1,3,0,4,0,1,0,0,0
2018-12-23,11,53,77,25,10,6,20,26,9,12,3,6,0,3,0,0,2,0,3,0,0,0
2018-12-24,5,66,78,35,21,6,13,17,5,8,2,4,0,1,3,0,1,0,3,0,0,0
2018-12-25,6,69,64,30,17,6,19,19,7,15,3,7,0,2,1,0,1,0,1,0,0,0
2018-12-26,10,55,79,24,17,5,31,33,6,11,2,5,0,1,4,0,3,0,0,0,0,0
2018-12-27,4,68,71,19,12,7,16,19,5,12,2,9,0,3,1,0,3,0,4,0,0,0
2018-12-28,12,62,76,33,8,9,18,16,9,7,1,7,0,1,0,0,4,0,1,0,0,0
2018-12-29,5,63,81,44,13,9,19,21,10,8,1,2,0,0,0,0,4,0,2,0,0,0
2018-12-30,10,67,59,31,10,2,16,28,12,12,1,7,0,1,4,0,2,0,3,0,0,0
2018-12-31,6,69,92,23,7,5,19,28,7,12,0,9,0,0,0,0,0,0,3,0,0,0
2019-01-01,9,72,68,25,12,6,19,62,9,16,1,5,0,2,3,0,4,0,2,0,0,0
2019-01-02,15,89,70,31,7,2,20,31,8,7,0,5,0,0,1,0,1,0,0,0,0,0
2019-01-03,7,73,68,32,18,10,30,16,11,10,1,9,0,3,1,0,2,0,2,0,0,0
2019-01-04,14,70,73,37,14,5,22,19,10,10,1,6,0,1,4,0,1,0,1,0,0,0
2019-01-05,1,63,85,23,11,9,27,24,11,12,1,6,0,0,0,0,4,0,3,0,0,0
2019-01-06,13,64,100,23,9,5,17,19,1,19,2,5,0,2,1,0,2,0,4,0,1,0
2019-01-07,8,81,80,25,12,6,17,18,7,10,1,5,0,2,2,0,1,0,1,0,0,0
2019-01-08,8,67,61,19,3,3,23,17,10,16,0,4,0,4,6,0,1,0,1,0,0,0
2019-01-09,5,56,81,33,7,8,28,25,5,7,1,7,0,0,1,0,2,0,3,0,1,0
2019-01-10,5,66,65,29,9,4,22,17,6,10,0,3,0,3,2,0,2,0,6,0,0,0
2019-01-11,5,65,83,25,11,7,19,19,7,6,0,3,0,0,4,0,0,0,1,0,1,0
2019-01-12,9,52,76,23,7,8,22,16,8,8,1,5,0,1,2,0,1,0,0,0,0,0
2019-01-13,5,81,61,32,8,9,17,42,7,10,2,7,0,1,1,0,0,0,1,0,0,0
2019-01-14,3,63,70,26,7,7,18,13,8,11,2,4,0,1,1,0,0,0,2,0,0,0
2019-01-15,4,68,72,17,7,13,26,19,5,14,2,3,0,4,4,0,3,0,1,0,0,0
2019-01-16,9,73,73,30,11,6,17,22,6,11,2,11,0,1,2,0,3,0,1,0,0,0
2019-01-17,12,56,78,19,8,3,23,29,12,3,1,6,0,1,1,0,0,0,1,0,0,0
2019-01-18,9,73,79,23,12,6,21,14,7,7,0,3,0,5,2,0,2,0,1,0,0,0
2019-01-19,13,56,85,23,6,7,25,33,5,9,2,3,0,2,1,0,0,0,3,0,0,0
2019-01-20,7,67,72,25,16,4,14,28,3,4,2,7,0,1,0,0,2,0,0,0,1,0
2019-01-21,2,84,73,36,12,2,23,19,8,9,0,7,0,2,0,0,2,0,3,0,0,0
2019-01-22,8,71,73,28,10,3,21,21,9,11,1,6,0,2,0,0,2,0,0,0,0,0
2019-01-23,8,65,83,23,12,5,21,23,11,11,1,6,0,3,0,0,2,0,3,0,0,0
2019-01-24,5,71,87,17,14,4,19,22,13,15,2,4,0,2,2,1,1,0,7,0,0,0
2019-01-25,6,59,69,31,10,4,29,21,11,11,3,5,0,3,1,0,2,0,0,0,0,0
2019-01-26,13,71,79,31,5,9,26,32,7,7,2,2,0,5,2,0,0,1,5,0,0,0
2019-01-27,5,70,64,26,16,4,20,36,7,13,0,3,0,2,2,0,2,0,3,0,0,0
2019-01-28,6,70,87,32,15,13,26,15,10,7,3,5,0,0,2,0,2,0,1,0,0,0
2019-01-29,10,68,75,26,6,9,22,15,7,11,4,5,0,3,1,0,2,0,3,0,0,0
2019-01-30,7,62,76,21,13,14,23,15,10,14,0,4,0,2,1,0,1,0,3,0,1,0
2019-01-31,5,69,76,21,11,6,23,19,7,16,2,2,0,1,5,0,3,0,1,0,0,0
2019-02-01,4,77,78,26,10,8,25,29,9,11,3,7,0,2,0,0,3,0,2,0,1,0
2019-02-02,8,68,77,26,9,5,19,26,9,13,2,4,0,1,4,0,7,0,2,0,0,0
2019-02-03,10,62,82,29,13,5,22,23,11,12,1,12,0,0,3,1,4,0,1,0,0,0
2019-02-04,8,78,61,41,21,7,19,28,9,16,2,11,0,0,0,0,3,0,2,0,0,0
2019-02-05,10,71,76,24,15,6,13,15,7,9,3,8,0,5,2,1,2,0,1,0,0,0
2019-02-06,12,80,80,38,11,17,25,28,5,18,2,6,0,2,1,0,2,0,3,0,0,0
2019-02-07,11,68,78,24,8,9,9,27,5,12,4,8,0,2,2,0,2,0,0,0,0,0
2019-02-08,15,67,95,24,16,4,22,21,8,17,0,4,0,2,2,0,1,0,1,0,0,0
2019-02-09,15,60,71,32,11,7,19,22,1,12,0,7,0,0,0,0,3,0,0,0,0,0
2019-02-10,7,86,71,36,14,6,15,26,5,11,0,6,0,2,1,0,2,0,2,0,0,0
2019-02-11,6,60,59,27,10,7,21,17,7,9,1,11,0,4,1,0,1,0,1,0,0,0
2019-02-12,9,56,87,24,11,3,18,19,12,14,3,4,0,1,3,0,3,0,1,0,0,0
2019-02-13,10,61,71,21,12,5,20,22,6,10,1,5,0,1,3,0,1,0,1,0,0,0
2019-02-14,7,73,63,23,11,7,17,20,10,15,4,4,0,1,1,0,2,0,2,0,0,0
2019-02-15,10,71,92,29,4,8,23,19,11,11,2,13,0,4,3,0,2,0,3,0,0,0
2019-02-16,16,72,75,29,13,8,13,20,8,12,1,5,0,0,2,0,7,0,3,0,0,0
2019-02-17,11,60,67,29,7,5,29,31,6,7,3,4,0,1,1,0,6,0,0,0,0,0
2019-02-18,14,79,67,28,12,5,27,23,13,5,3,3,0,3,4,0,0,0,2,0,0,0
2019-02-19,7,58,79,26,9,8,28,30,12,15,3,4,0,2,2,0,2,0,1,0,0,0
2019-02-20,10,81,71,19,5,7,21,16,6,14,4,6,0,1,2,0,3,0,1,0,0,0
2019-02-21,11,69,71,35,11,2,14,24,8,9,1,7,0,3,0,0,1,0,3,0,0,0
2019-02-22,6,58,75,22,13,5,17,20,10,6,3,5,0,0,2,0,2,0,5,0,0,0
2019-02-23,4,73,90,22,6,11,20,35,12,6,5,13,0,1,3,0,1,0,3,0,0,0
2019-02-24,5,71,64,31,11,6,21,25,15,10,2,6,0,0,0,0,0,0,0,0,0,0
2019-02-25,13,66,70,25,7,7,20,21,10,12,2,5,0,2,1,0,3,0,2,0,0,0
2019-02-26,3,63,87,21,12,4,20,20,6,9,1,5,0,1,0,0,2,0,3,0,0,0
2019-02-27,10,72,76,28,10,6,21,24,7,9,1,8,0,2,1,0,2,0,2,0,0,0
2019-02-28,6,56,108,21,16,4,23,12,6,9,2,5,0,1,0,0,3,0,3,0,0,0
2019-03-01,6,68,80,19,11,3,18,17,9,6,2,2,0,5,4,0,0,0,1,0,0,0
2019-03-02,6,64,66,19,12,12,16,25,10,13,0,3,0,1,1,0,3,0,2,0,0,0
2019-03-03,12,65,79,24,7,2,24,28,6,8,4,13,0,0,4,0,4,0,1,0,0,0
2019-03-04,6,63,79,29,11,7,10,17,6,12,6,3,0,2,1,0,1,0,5,0,0,0
2019-03-05,7,60,60,21,9,9,16,14,4,7,1,4,0,4,4,0,1,0,0,0,0,0
2019-03-06,7,67,68,24,13,4,29,12,9,7,3,8,0,2,1,0,4,0,4,0,0,0
2019-03-07,6,70,76,22,11,6,17,14,10,13,1,8,0,2,0,0,1,0,2,0,0,0
2019-03-08,5,65,82,21,7,7,17,23,7,7,1,6,0,4,2,0,1,0,3,0,0,0
2019-03-09,10,63,70,24,8,8,27,25,4,14,1,9,0,1,3,0,3,0,3,0,0,0
2019-03-10,9,63,80,23,15,6,16,22,6,5,4,7,0,2,3,0,1,1,2,0,0,0
2019-03-11,11,62,98,16,9,8,25,19,6,11,2,8,0,1,2,0,2,0,1,0,0,0
2019-03-12,5,57,73,26,7,5,20,22,11,6,3,7,0,3,3,0,1,0,2,0,0,0
2019-03-13,2,76,78,18,8,9,29,6,9,11,3,12,0,5,0,0,1,0,2,0,0,0
2019-03-14,6,62,83,30,9,4,31,22,5,8,0,6,0,4,1,0,0,0,3,0,0,0
2019-03-15,6,69,75,26,9,4,16,12,6,8,3,6,0,1,0,0,3,0,0,0,0,0
2019-03-16,10,54,84,25,11,8,19,26,9,14,2,9,0,1,2,0,1,0,1,0,0,0
2019-03-17,2,77,80,20,7,4,19,29,9,10,0,9,0,2,0,0,1,0,3,0,0,0
2019-03-18,2,63,76,16,16,10,26,25,9,17,2,3,0,1,1,0,3,0,1,0,0,0
2019-03-19,6,47,61,26,8,4,16,17,8,6,1,7,0,4,1,0,3,0,3,0,0,0
2019-03-20,11,51,68,35,14,7,29,18,11,8,3,5,0,3,1,0,3,0,2,0,0,0
2019-03-21,9,49,100,31,7,4,26,19,7,10,3,4,0,3,3,0,2,0,1,0,0,0
2019-03-22,5,65,74,35,9,5,19,13,9,11,2,5,0,1,1,0,3,0,0,0,0,0
2019-03-23,5,65,82,32,11,9,24,30,11,8,3,7,0,3,1,0,0,0,1,0,0,0
2019-03-24,5,89,88,19,6,6,18,25,9,15,1,5,0,0,1,0,4,0,2,0,0,0
2019-03-25,9,60,73,26,13,4,23,21,5,13,0,9,0,3,3,0,5,0,4,0,0,0
2019-03-26,6,51,61,21,8,5,18,19,9,11,2,7,0,3,2,0,1,0,5,0,0,0
2019-03-27,8,65,77,40,11,8,24,10,11,12,3,7,0,4,3,0,1,0,0,0,0,0
2019-03-28,7,68,74,33,10,3,18,18,5,9,5,5,0,0,1,0,0,0,1,0,0,0
2019-03-29,10,46,74,22,5,4,22,18,6,5,2,2,0,2,2,0,1,0,3,0,0,0
2019-03-30,8,72,82,27,16,6,27,21,15,7,0,5,0,0,0,0,0,0,1,0,0,0
2019-03-31,9,67,79,34,9,3,35,26,8,8,1,8,0,1,2,0,3,0,2,0,0,0
2019-04-01,11,73,74,20,12,7,26,26,15,11,2,7,0,2,1,0,3,0,0,0,0,0
2019-04-02,7,63,73,25,13,9,24,23,8,9,2,10,0,2,3,0,3,0,4,0,1,0
2019-04-03,2,63,80,29,12,6,21,13,10,5,2,4,0,4,0,0,0,0,4,0,0,0
2019-04-04,14,58,84,22,5,6,18,18,9,4,1,7,0,2,3,0,2,0,2,0,0,0
2019-04-05,11,77,73,30,11,6,22,15,9,13,1,5,0,2,1,0,5,0,3,0,0,0
2019-04-06,9,92,101,32,11,6,15,22,7,6,0,9,0,2,0,0,1,0,2,0,0,0
2019-04-07,5,63,92,34,12,4,24,20,4,9,3,7,0,0,0,0,3,0,2,0,1,0
2019-04-08,7,71,87,32,15,6,23,16,2,18,4,9,0,1,2,0,3,0,2,0,0,0
2019-04-09,5,73,65,33,10,6,27,17,5,17,1,3,0,0,1,0,4,0,0,0,0,0
2019-04-10,2,66,80,29,15,6,23,15,7,16,1,11,0,2,4,0,1,0,2,0,0,0
2019-04-11,3,73,63,28,9,4,19,15,4,12,1,6,0,0,1,0,1,0,2,0,1,0
2019-04-12,12,70,94,29,10,4,27,18,5,8,3,12,0,2,0,0,0,0,1,0,0,0
2019-04-13,8,57,79,38,10,7,19,25,8,8,1,9,0,6,0,0,0,0,3,0,0,0
2019-04-14,6,84,88,28,16,5,24,31,6,14,1,7,0,0,2,0,1,0,0,0,0,0
2019-04-15,9,68,91,38,7,4,20,14,6,15,2,7,0,3,1,0,4,0,3,0,0,0
2019-04-16,9,73,77,38,12,3,18,24,9,11,4,4,0,1,4,0,2,0,3,0,0,0
2019-04-17,3,70,83,30,12,5,31,18,11,19,2,4,0,3,2,0,2,0,3,0,0,0
2019-04-18,10,59,90,24,11,3,25,17,2,11,0,12,0,2,2,0,2,0,1,0,0,0
2019-04-19,10,80,74,29,6,5,18,35,3,10,2,5,0,0,3,0,2,0,3,0,0,0
2019-04-20,10,75,82,28,8,8,17,20,4,17,0,5,0,2,0,0,3,0,2,0,0,0
2019-04-21,8,63,79,20,11,3,24,19,10,9,0,6,0,0,3,0,3,0,2,0,1,0
2019-04-22,4,77,71,39,13,2,29,23,7,9,2,13,0,1,1,0,1,0,1,0,0,0
2019-04-23,8,71,96,32,15,6,30,12,5,12,2,11,0,0,0,0,0,0,1,0,0,0
2019-04-24,4,81,94,17,10,7,19,29,6,8,3,7,0,1,1,0,3,0,2,0,0,0
2019-04-25,6,73,79,33,13,8,22,16,4,15,2,5,0,3,0,0,1,0,1,0,0,0
2019-04-26,8,76,70,20,11,9,23,21,6,21,3,4,0,2,3,0,2,0,2,0,0,0
2019-04-27,10,72,78,35,7,7,16,17,14,9,4,7,0,2,0,0,2,0,3,0,0,0
2019-04-28,16,77,80,37,9,1,31,23,6,9,2,7,0,1,1,0,0,0,3,0,0,0
2019-04-29,7,70,73,36,10,3,28,18,12,12,1,10,0,1,1,0,3,0,1,0,0,0
2019-04-30,8,80,76,38,7,6,20,22,8,15,1,8,0,0,2,0,2,0,2,0,0,0
2019-05-01,5,68,92,33,11,6,22,30,10,9,1,5,0,1,1,0,1,0,1,0,0,0
2019-05-02,6,79,78,32,13,5,19,19,13,10,0,10,0,3,5,0,1,0,1,0,0,0
2019-05-03,10,88,88,31,16,4,25,23,9,11,4,9,0,5,1,0,3,0,5,0,0,0
2019-05-04,10,80,79,43,13,5,18,26,10,8,1,4,0,2,1,0,2,0,4,0,0,0
2019-05-05,6,59,94,40,13,3,24,16,6,15,1,3,0,3,1,0,2,0,1,0,0,0
2019-05-06,5,70,79,29,24,6,20,21,4,6,2,5,0,2,1,0,2,0,1,0,0,0
2019-05-07,12,60,72,37,12,10,24,25,7,13,3,5,0,0,2,0,4,0,1,0,0,0
2019-05-08,3,64,59,39,10,9,21,12,7,12,2,6,0,2,5,0,1,0,0,0,0,0
2019-05-09,7,91,84,43,12,4,19,15,7,11,2,12,0,3,1,0,1,0,1,0,0,0
2019-05-10,15,83,63,31,6,3,27,17,14,11,3,5,0,2,1,0,3,0,1,0,0,0
2019-05-11,12,83,87,29,11,5,28,23,10,9,0,5,0,0,2,0,1,0,0,0,0,0
2019-05-12,5,106,77,44,17,11,22,29,14,12,2,7,0,2,2,0,3,0,1,0,0,0
2019-05-13,13,79,89,42,9,10,21,18,10,21,3,4,0,1,3,0,1,0,3,0,0,0
2019-05-14,11,80,66,33,12,4,38,26,9,13,3,7,0,3,1,0,2,0,4,0,0,0
2019-05-15,10,86,79,30,11,9,30,21,13,16,1,8,0,3,2,0,1,0,3,0,0,0
2019-05-16,12,69,69,41,5,4,25,16,13,17,2,4,0,1,3,0,1,0,3,0,0,0
2019-05-17,9,77,75,41,17,5,28,20,6,9,3,8,0,0,2,0,2,0,3,0,0,0
2019-05-18,8,67,87,41,15,8,19,18,7,6,3,3,0,1,0,0,3,0,2,0,0,0
2019-05-19,8,89,74,47,11,9,17,28,6,10,2,3,0,0,2,0,1,0,1,0,0,0
2019-05-20,10,87,83,43,16,6,19,26,8,14,2,8,0,2,1,0,1,0,2,0,0,0
2019-05-21,10,100,71,32,15,12,22,26,13,7,1,5,0,1,3,1,3,0,4,0,0,0
2019-05-22,12,91,86,52,18,4,25,25,11,16,4,9,0,1,1,0,3,0,4,0,0,0
2019-05-23,8,92,72,42,12,9,29,15,7,17,0,7,0,2,1,0,2,0,1,0,0,0
2019-05-24,10,94,88,45,17,6,25,22,10,9,0,9,0,3,2,0,0,0,1,0,0,0
2019-05-25,13,84,75,51,19,4,32,14,4,14,2,6,0,5,3,0,1,0,2,0,0,0
2019-05-26,14,107,71,57,19,9,23,21,5,14,1,11,0,3,4,0,2,0,2,0,0,0
2019-05-27,10,83,68,38,12,3,31,19,12,18,2,11,0,1,3,0,3,0,1,0,0,0
2019-05-28,15,73,65,65,15,8,26,13,9,9,1,10,0,1,4,0,1,0,5,0,0,0
2019-05-29,5,88,76,58,13,6,25,14,13,16,3,9,0,4,2,0,2,0,3,0,0,0
2019-05-30,10,93,96,66,14,5,32,24,7,19,2,5,0,3,2,0,2,0,4,0,0,0
2019-05-31,10,75,91,56,17,9,22,18,8,14,2,9,0,2,5,0,1,0,5,0,0,0
2019-06-01,10,76,89,52,17,9,15,19,20,14,4,6,0,1,2,0,0,0,3,0,0,0
2019-06-02,12,88,68,48,10,3,24,28,11,13,2,6,0,1,3,0,0,0,1,0,0,0
2019-06-03,11,84,74,64,16,9,28,23,19,10,2,5,0,2,5,0,1,0,1,0,0,0
2019-06-04,5,79,84,64,15,5,25,13,16,9,6,5,0,6,2,0,1,0,1,0,0,0
2019-06-05,14,80,81,56,11,8,22,15,10,17,3,3,0,3,5,0,4,0,1,0,0,0
2019-06-06,11,87,64,65,17,6,24,15,10,15,3,8,0,3,0,0,1,0,1,0,0,0
2019-06-07,19,75,73,41,19,5,18,14,8,8,1,2,0,0,1,0,1,0,1,0,0,0
2019-06-08,10,78,75,50,17,6,31,23,14,9,3,1,0,1,1,0,2,0,3,0,0,0
2019-06-09,15,81,81,74,17,8,17,19,10,19,0,7,0,3,1,0,6,0,2,0,0,0
2019-06-10,17,92,93,48,17,7,21,17,12,4,2,8,0,1,2,0,1,0,0,0,0,0
2019-06-11,9,77,73,58,14,9,23,27,9,15,3,5,0,4,1,0,2,1,2,0,0,0
2019-06-12,14,99,82,41,10,8,14,13,12,23,1,8,0,3,3,0,3,0,2,0,0,0
2019-06-13,18,84,76,47,15,9,26,27,8,11,2,9,0,7,2,0,2,0,0,0,0,0
2019-06-14,13,74,89,50,14,9,30,17,11,21,3,6,0,2,2,0,3,0,1,0,1,0
2019-06-15,13,104,79,52,18,12,25,31,6,9,2,12,0,2,0,0,0,0,0,0,0,0
2019-06-16,16,84,87,71,12,7,15,31,17,14,1,4,0,1,1,0,2,0,1,0,1,0
2019-06-17,13,89,66,51,11,8,22,22,13,9,3,9,0,5,2,0,0,0,2,0,0,0
2019-06-18,18,94,90,68,17,14,17,12,7,8,4,8,0,1,1,0,2,0,1,0,0,0
2019-06-19,20,94,87,71,13,9,18,24,14,17,4,8,0,0,4,0,2,1,2,0,0,0
2019-06-20,19,106,76,58,9,5,28,17,13,12,2,6,0,2,2,0,2,0,3,0,0,0
2019-06-21,14,86,74,49,13,15,30,16,17,10,1,7,0,1,1,0,1,0,1,0,0,0
2019-06-22,14,86,74,62,18,5,29,21,13,10,3,10,0,2,1,0,3,0,1,0,0,0
2019-06-23,16,93,80,47,20,8,18,31,10,14,8,4,0,2,1,0,4,0,0,0,0,0
2019-06-24,22,109,74,67,14,13,17,34,9,12,0,8,0,2,3,0,3,0,2,0,0,0
2019-06-25,12,87,68,59,24,6,21,25,10,17,1,11,0,1,3,0,2,0,1,0,0,0
2019-06-26,20,90,81,73,16,12,31,25,17,20,2,5,0,2,1,0,1,0,1,0,0,0
2019-06-27,15,85,79,61,7,5,16,12,11,12,1,8,0,5,1,0,2,0,0,0,0,0
2019-06-28,12,102,74,57,11,12,25,14,12,12,1,5,0,3,2,0,4,0,2,0,0,0
2019-06-29,15,115,81,65,8,7,12,23,10,4,3,4,0,3,1,0,0,0,3,0,0,0
2019-06-30,11,108,77,63,12,7,13,22,9,10,1,8,0,3,4,0,2,0,0,0,0,0
2019-07-01,14,96,101,58,19,3,32,11,18,13,1,9,0,3,1,0,2,0,6,0,0,0
2019-07-02,18,85,71,42,18,8,27,20,4,16,1,8,0,2,4,0,1,0,2,0,1,0
2019-07-03,9,99,75,46,14,3,28,19,14,6,6,7,0,0,1,0,2,0,3,0,0,0
2019-07-04,13,90,80,47,9,5,31,20,8,16,0,10,0,4,2,0,3,0,1,0,0,0
2019-07-05,8,96,89,51,18,10,30,15,11,12,1,10,0,1,4,0,3,0,0,0,0,0
2019-07-06,20,110,94,50,12,3,23,22,9,18,0,5,0,2,0,0,1,0,0,0,0,0
2019-07-07,13,95,68,56,19,8,24,21,9,14,2,9,0,1,2,0,3,0,1,0,0,0
2019-07-08,11,91,75,61,13,8,32,24,8,7,0,9,0,1,1,0,3,0,1,0,0,0
2019-07-09,10,80,89,57,13,8,23,24,10,11,1,6,0,3,3,0,3,0,0,0,0,0
2019-07-10,9,75,71,60,7,4,23,24,16,12,1,9,0,2,1,0,4,0,0,0,0,0
2019-07-11,19,93,80,57,10,9,19,28,8,20,0,10,0,3,4,0,2,0,0,0,0,0
2019-07-12,8,99,65,59,14,7,16,29,17,13,2,7,0,5,4,0,5,0,3,0,0,0
2019-07-13,14,81,71,41,15,10,29,16,13,14,2,7,0,1,0,0,1,0,3,0,0,0
2019-07-14,7,96,77,52,10,7,20,22,14,17,2,10,0,1,3,0,3,0,0,0,0,0
2019-07-15,15,90,80,71,16,4,22,23,6,19,1,11,0,2,2,0,3,0,1,0,0,0
2019-07-16,8,105,64,68,14,6,26,27,14,16,2,7,0,2,4,0,3,0,1,0,0,0
2019-07-17,18,88,64,53,6,7,33,16,10,13,0,6,0,3,1,0,3,0,3,0,0,0
2019-07-18,13,87,85,71,10,4,20,24,6,9,2,9,0,2,2,0,4,0,0,0,0,0
2019-07-19,13,75,81,49,16,5,28,12,9,14,3,8,0,3,2,0,3,0,5,0,0,0
2019-07-20,19,82,95,53,17,6,25,17,11,12,1,7,0,2,3,0,1,0,4,0,0,0
2019-07-21,20,85,58,59,18,7,19,26,12,10,2,7,0,3,4,0,1,0,3,0,0,0
2019-07-22,10,93,79,55,16,4,20,13,9,11,1,7,0,1,2,0,4,0,0,0,1,0
