fecha,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Enfermedades del sistema circulatorio ,Tumores [Neoplasias],Enfermedades del sistema respiratorio ,"Enfermedades endocrinas, nutricionales y metabólicas",Ciertas enfermedades infecciosas y parasitarias,Enfermedades del sistema digestivo,Causas externas de morbilidad y de mortalidad,Enfermedades del sistema genitourinario,Enfermedades del sistema nervioso central,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad ",Trastornos mentales y del comportamiento,COVID-19,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Enfermedades del sistema osteomuscular y del tejido conjuntivo,Enfermedades del ojo y sus anexos ,Enfermedades de la piel y del tejido subcutáneo,Enfermedades del oído y de la apófisis mastoides,Ciertas afecciones originadas en el período perinatal,nan,"Embarazo, parto y puerperio",Códigos para propósitos especiales
2019-07-20,13,29,42,22,10,3,7,3,6,7,0,1,0,1,2,0,1,0,2,0,0,0
2019-07-21,13,35,22,24,6,4,6,8,5,4,2,2,0,0,2,0,0,0,1,0,0,0
2019-07-22,6,50,29,27,6,2,6,4,2,5,0,2,0,0,2,0,2,0,0,0,0,0
2019-07-23,4,50,24,27,4,2,14,2,3,2,0,2,0,0,0,0,2,0,0,0,0,0
2019-07-24,4,31,26,23,3,1,5,6,3,3,1,3,0,0,1,0,1,0,1,0,1,0
2019-07-25,6,37,25,21,4,3,7,6,9,9,2,6,0,0,0,0,3,0,0,0,0,0
2019-07-26,2,37,33,27,5,2,7,4,5,8,1,6,0,2,0,0,1,0,1,0,0,0
2019-07-27,3,41,29,31,4,3,10,7,4,7,0,4,0,0,0,0,2,0,0,0,0,0
2019-07-28,7,36,27,21,3,4,8,14,5,4,1,5,0,0,0,0,1,0,3,0,0,0
2019-07-29,6,46,28,24,4,4,10,15,5,7,1,0,0,0,1,0,0,0,1,0,0,0
2019-07-30,4,38,35,19,5,3,8,8,7,5,0,3,0,1,0,0,0,0,1,0,0,0
2019-07-31,7,37,26,18,7,0,2,6,5,2,0,2,0,0,0,0,2,0,0,0,0,0
2019-08-01,6,30,26,29,6,2,8,5,6,5,0,4,0,0,0,0,1,0,0,0,0,0
2019-08-02,5,30,21,19,6,9,10,6,4,5,0,0,0,0,1,0,1,0,1,0,0,0
2019-08-03,7,31,26,18,8,1,8,5,0,6,1,3,0,0,2,0,0,0,2,0,0,0
2019-08-04,7,41,28,22,6,2,12,12,5,1,0,3,0,0,0,0,0,0,2,0,0,0
2019-08-05,7,39,29,14,4,3,11,11,2,7,0,4,0,0,2,0,0,0,1,0,0,0
2019-08-06,8,31,21,25,6,8,7,7,1,4,2,3,0,2,0,0,2,0,2,0,0,0
2019-08-07,3,30,24,23,3,2,11,5,5,3,1,3,0,0,2,0,0,0,3,0,0,0
2019-08-08,3,27,36,25,2,0,6,11,3,2,2,4,0,0,0,0,0,0,0,0,0,0
2019-08-09,6,38,29,22,6,1,9,5,9,2,1,2,0,0,1,0,0,0,2,0,0,0
2019-08-10,4,37,30,24,8,2,7,5,3,5,1,1,0,1,3,0,0,0,1,0,0,0
2019-08-11,4,40,30,18,4,5,11,5,4,5,1,3,0,1,0,0,0,0,0,0,1,0
2019-08-12,3,30,23,32,5,1,6,9,6,7,1,1,0,0,2,0,2,0,0,0,0,0
2019-08-13,9,27,28,21,4,1,8,6,3,6,1,2,0,0,0,0,3,0,2,0,0,0
2019-08-14,6,26,26,23,4,1,11,10,6,8,1,3,0,2,2,0,2,0,0,0,0,0
2019-08-15,4,25,36,23,3,7,6,16,5,5,1,1,0,0,0,0,1,0,0,0,0,0
2019-08-16,3,33,22,19,4,2,9,8,3,7,0,3,0,0,0,0,0,0,1,0,0,0
2019-08-17,3,30,26,22,8,3,5,7,5,4,0,2,0,0,1,0,1,0,1,0,0,0
2019-08-18,10,37,23,13,3,6,5,3,5,3,0,3,0,1,0,0,3,0,0,0,0,0
2019-08-19,3,30,20,19,3,2,8,5,4,2,2,1,0,0,1,0,1,0,1,0,1,0
2019-08-20,6,38,29,24,5,2,9,10,4,2,0,3,0,1,1,0,1,0,1,0,0,0
2019-08-21,4,41,41,23,4,3,8,5,3,4,0,2,0,1,0,0,0,0,0,0,0,0
2019-08-22,8,34,30,22,4,3,7,7,4,4,0,2,0,1,0,0,2,0,1,0,0,0
2019-08-23,3,37,19,18,5,1,6,5,1,5,1,5,0,2,2,0,1,0,1,0,0,0
2019-08-24,2,31,29,22,1,2,12,10,1,2,2,6,0,0,1,0,0,0,0,0,0,0
2019-08-25,6,24,40,22,7,1,5,9,2,5,0,3,0,0,0,0,2,0,3,0,0,0
2019-08-26,4,32,34,25,8,0,5,5,4,1,4,5,0,2,1,0,1,0,2,0,0,0
2019-08-27,5,26,31,25,8,2,9,6,4,5,0,1,0,1,0,0,3,0,0,0,0,0
2019-08-28,7,28,33,21,9,3,7,7,7,5,0,3,0,0,2,0,1,0,2,0,0,0
2019-08-29,3,37,34,22,6,1,7,8,2,2,0,2,0,1,0,0,0,0,0,0,0,0
2019-08-30,3,21,14,21,5,6,8,9,4,2,0,2,0,2,0,0,0,0,2,0,0,0
2019-08-31,2,32,29,11,6,2,11,8,3,8,1,2,0,0,0,0,0,0,3,0,0,0
2019-09-01,7,40,36,24,3,5,9,6,3,4,0,1,0,1,1,0,0,0,0,0,0,0
2019-09-02,2,36,31,11,3,2,12,6,3,3,0,1,0,0,2,0,2,0,1,0,0,0
2019-09-03,6,27,30,35,6,4,10,1,6,2,0,3,0,0,0,0,0,0,0,0,0,0
2019-09-04,5,38,35,24,3,4,12,5,5,6,0,1,0,1,0,0,0,0,0,0,0,0
2019-09-05,4,29,28,13,4,1,7,7,3,3,0,3,0,2,1,0,2,0,1,0,0,0
2019-09-06,6,27,31,15,2,2,13,6,2,5,1,5,0,1,1,0,1,0,1,0,0,0
2019-09-07,8,42,31,15,6,1,8,13,6,6,3,3,0,0,1,0,1,0,2,0,0,0
2019-09-08,9,29,26,17,6,2,9,5,3,5,0,1,0,0,0,0,2,0,2,0,0,0
2019-09-09,5,34,28,13,9,5,7,8,2,6,0,1,0,0,1,0,0,0,1,0,0,0
2019-09-10,4,29,25,17,4,2,8,7,3,5,1,3,0,1,1,0,3,0,0,0,0,0
2019-09-11,6,36,26,26,4,2,4,6,4,3,0,4,0,3,1,0,1,0,0,0,0,0
2019-09-12,6,27,26,25,2,1,13,3,4,3,1,0,0,1,0,0,2,0,0,0,0,0
2019-09-13,2,29,20,17,3,1,7,6,4,2,1,4,0,1,0,0,1,0,1,0,0,0
2019-09-14,2,27,17,22,4,3,7,6,3,6,1,4,0,1,1,0,0,0,2,0,0,0
2019-09-15,1,31,28,28,5,1,10,4,2,5,0,8,0,1,0,0,1,0,0,0,0,0
2019-09-16,9,26,34,19,5,2,10,5,4,1,0,2,0,1,0,0,2,0,0,0,0,0
2019-09-17,2,32,25,14,1,2,2,10,4,5,3,7,0,0,0,0,0,0,1,0,0,0
2019-09-18,6,41,25,15,3,2,10,10,3,2,0,1,0,0,1,0,2,0,0,0,0,0
2019-09-19,1,34,21,17,7,2,6,12,6,3,0,2,0,1,0,0,1,0,0,0,0,0
2019-09-20,2,25,35,23,3,1,8,6,5,7,1,3,0,0,0,0,0,0,0,0,0,0
2019-09-21,4,36,26,23,2,5,12,10,3,5,0,0,0,0,3,0,3,0,1,0,0,0
2019-09-22,3,25,16,20,4,1,6,10,2,11,1,4,0,0,0,0,0,0,0,0,0,0
2019-09-23,3,38,27,23,4,1,7,7,1,2,1,2,0,0,1,0,1,0,0,0,0,0
2019-09-24,4,32,31,21,5,0,5,8,6,3,1,3,0,1,0,0,1,0,1,0,0,0
2019-09-25,4,38,20,25,8,7,12,7,6,5,2,1,0,0,0,0,0,0,0,0,0,0
2019-09-26,4,23,29,18,2,2,5,4,2,4,0,4,0,0,0,0,1,0,0,0,0,0
2019-09-27,8,27,34,17,5,1,5,6,4,5,2,2,0,1,1,0,1,0,0,0,0,0
2019-09-28,4,26,26,20,6,2,4,10,4,4,2,2,0,0,1,0,2,0,0,0,0,0
2019-09-29,5,36,21,15,3,3,5,11,3,3,1,4,0,2,1,0,1,0,2,0,0,0
2019-09-30,6,28,30,17,8,6,9,7,1,2,0,4,0,0,0,0,0,0,0,0,0,0
2019-10-01,3,32,32,17,4,1,10,10,6,4,0,1,0,1,0,0,3,0,0,0,0,0
2019-10-02,7,27,23,23,7,4,5,1,2,7,0,2,0,1,0,0,1,0,0,0,0,0
2019-10-03,9,31,16,15,4,2,9,5,2,3,0,0,0,0,1,0,0,0,2,0,0,0
2019-10-04,3,23,26,16,3,3,11,3,6,1,1,3,0,0,1,0,2,0,0,0,0,0
2019-10-05,3,24,27,18,3,2,10,11,2,3,1,1,0,0,0,0,2,0,1,0,0,0
2019-10-06,8,35,26,22,2,2,8,8,5,6,0,0,0,3,2,0,3,0,1,0,0,0
2019-10-07,9,22,35,16,6,3,7,6,1,4,0,3,0,1,2,0,1,0,2,0,0,0
2019-10-08,9,28,41,16,4,2,7,9,9,6,1,1,0,2,1,0,2,0,0,0,0,0
2019-10-09,9,23,30,17,3,2,11,6,3,5,0,1,0,1,0,0,0,0,2,0,0,0
2019-10-10,8,29,21,9,5,0,8,7,4,4,1,3,0,2,2,0,0,0,0,0,0,0
2019-10-11,5,31,21,11,3,1,6,4,4,3,0,4,0,0,1,0,0,0,0,0,0,0
2019-10-12,6,29,27,12,5,1,5,10,3,4,1,3,0,0,0,0,1,0,0,0,0,0
2019-10-13,10,22,20,13,5,4,7,10,7,3,1,2,0,1,0,0,4,0,0,0,0,0
2019-10-14,5,36,30,20,5,6,6,8,5,6,0,2,0,1,0,0,1,0,1,0,0,0
2019-10-15,3,36,29,18,3,4,5,3,4,1,1,1,0,2,0,0,3,0,3,0,0,0
2019-10-16,3,26,20,17,5,2,9,8,0,3,0,0,0,2,1,0,1,0,0,0,0,0
2019-10-17,4,27,24,18,3,0,8,5,3,3,0,1,0,0,0,0,2,0,1,0,0,0
2019-10-18,1,26,38,12,3,4,7,3,3,3,1,1,0,0,0,0,2,0,0,0,0,0
2019-10-19,8,35,22,11,1,0,6,6,1,5,0,6,0,1,0,0,0,0,0,0,0,0
2019-10-20,8,29,28,14,2,2,5,21,4,2,0,2,0,0,0,0,1,0,2,0,0,0
2019-10-21,6,38,23,23,3,1,1,12,4,2,1,0,0,0,0,0,1,0,0,0,0,0
2019-10-22,4,43,29,14,4,2,6,8,5,1,1,1,0,3,1,0,0,0,2,0,0,0
2019-10-23,0,28,32,18,4,3,11,3,3,3,0,1,0,0,1,0,0,0,1,0,0,0
2019-10-24,1,32,28,24,3,6,5,6,1,2,0,2,0,0,0,0,1,0,0,0,0,0
2019-10-25,7,28,22,12,4,1,4,8,3,2,0,1,0,0,0,0,2,0,2,0,0,0
2019-10-26,5,23,25,17,7,4,7,7,5,2,0,2,0,0,0,0,0,0,0,0,0,0
2019-10-27,5,16,24,21,4,0,12,9,9,3,0,1,0,0,2,0,1,0,1,0,0,0
2019-10-28,6,33,25,12,5,3,10,5,3,2,2,1,0,1,1,0,2,0,0,0,0,0
2019-10-29,1,30,40,15,4,2,2,9,9,2,1,0,0,0,0,0,2,0,2,0,0,0
2019-10-30,4,28,35,9,5,0,6,6,7,2,3,1,0,1,0,0,0,0,0,0,0,0
2019-10-31,5,28,29,18,2,0,5,4,6,1,0,3,0,0,0,0,1,0,1,0,0,0
2019-11-01,5,26,21,6,7,1,10,16,1,0,3,1,0,2,0,0,1,0,0,0,0,0
2019-11-02,6,32,30,11,2,5,9,6,3,5,0,5,0,0,1,0,0,0,0,0,0,0
2019-11-03,2,34,35,9,5,5,6,5,5,7,1,2,0,0,1,0,0,0,0,0,0,0
2019-11-04,3,20,30,12,2,2,9,8,2,1,0,1,0,1,1,0,1,0,0,0,0,0
2019-11-05,5,28,21,12,5,3,6,6,4,5,1,0,0,1,0,0,0,0,1,0,0,0
2019-11-06,2,30,26,20,8,3,7,7,5,0,0,3,0,0,0,0,0,0,0,0,0,0
2019-11-07,5,25,31,20,4,0,6,11,3,4,0,1,0,0,1,0,2,0,0,0,0,0
2019-11-08,5,30,30,18,3,6,7,9,6,2,2,3,0,0,0,0,1,0,0,0,0,0
2019-11-09,6,35,24,18,6,3,11,6,5,4,0,2,0,2,1,0,1,0,0,0,0,0
2019-11-10,4,29,36,11,6,0,10,7,5,4,0,0,0,1,2,0,1,0,1,0,0,0
2019-11-11,7,17,20,15,6,2,7,8,4,4,2,2,0,0,0,0,2,0,0,0,0,0
2019-11-12,4,26,24,17,3,1,8,7,2,8,1,6,0,0,1,0,0,0,0,0,0,0
2019-11-13,4,34,22,13,3,6,5,3,2,2,1,0,0,0,0,0,3,0,0,0,0,0
2019-11-14,3,28,32,18,3,4,9,6,3,2,0,1,0,2,0,0,1,0,1,0,0,0
2019-11-15,6,30,23,13,3,2,7,8,1,4,1,5,0,1,1,0,1,0,1,0,0,0
2019-11-16,5,23,24,14,6,1,7,8,5,6,0,6,0,1,1,0,1,0,1,0,0,0
2019-11-17,3,25,24,15,2,3,5,12,8,3,2,2,0,1,0,0,0,0,0,0,0,0
2019-11-18,3,22,27,8,5,2,5,6,1,1,3,4,0,0,1,0,1,0,0,0,1,0
2019-11-19,3,24,27,22,6,4,7,11,5,3,1,2,0,0,0,0,2,0,2,0,0,0
2019-11-20,5,37,28,22,3,2,10,16,4,3,2,1,0,1,0,0,1,0,2,0,0,0
2019-11-21,3,28,24,14,6,3,11,9,2,2,0,3,0,0,2,0,0,0,0,0,0,0
2019-11-22,1,30,33,14,6,1,5,6,4,4,0,0,0,0,0,0,1,0,1,0,0,0
2019-11-23,4,23,17,21,4,2,3,8,4,1,0,2,0,2,0,0,0,0,0,0,0,0
2019-11-24,1,34,28,12,4,0,4,11,4,1,1,4,0,1,0,0,1,0,1,0,0,0
2019-11-25,1,26,30,14,3,1,7,15,4,2,1,0,0,0,0,0,1,0,0,0,0,0
2019-11-26,3,26,22,8,2,1,4,7,3,1,0,5,0,0,2,0,0,0,0,0,0,0
2019-11-27,1,28,33,9,4,5,13,8,1,2,2,3,0,0,0,0,1,0,1,0,0,0
2019-11-28,5,27,25,10,5,1,10,12,6,3,0,1,0,5,1,0,0,0,0,0,0,0
2019-11-29,5,32,36,9,3,2,10,9,3,4,0,0,0,2,0,0,2,0,1,0,0,0
2019-11-30,0,25,27,16,7,4,4,21,3,3,1,4,0,0,0,0,1,0,1,0,0,0
2019-12-01,10,31,27,12,0,2,4,11,1,6,1,0,0,1,2,0,2,0,0,0,0,0
2019-12-02,2,34,32,12,1,0,10,6,3,3,0,3,0,1,0,0,1,0,0,0,0,0
2019-12-03,3,26,34,18,3,1,10,2,1,5,0,7,0,1,0,0,2,0,0,0,0,0
2019-12-04,3,21,34,17,1,2,4,8,6,4,0,1,0,1,0,0,2,0,0,0,0,1
2019-12-05,7,26,28,14,2,1,7,6,4,3,1,1,0,0,0,0,1,0,0,0,0,0
2019-12-06,4,19,36,17,9,2,3,10,3,5,0,4,0,2,0,0,0,0,2,0,0,0
2019-12-07,1,23,20,10,5,0,3,9,0,3,2,0,0,0,0,0,2,0,0,0,0,0
2019-12-08,2,26,18,16,5,0,6,11,2,1,1,1,0,0,0,0,0,0,1,0,0,0
2019-12-09,7,28,22,5,5,0,12,3,2,1,0,2,0,2,0,0,0,0,0,0,0,0
2019-12-10,3,22,20,11,0,1,6,17,8,6,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-11,4,22,37,13,2,4,7,7,4,4,0,2,0,1,1,0,2,0,1,0,0,0
2019-12-12,3,28,28,15,5,3,7,7,6,2,0,0,0,1,0,0,0,0,0,0,0,0
2019-12-13,4,26,33,16,1,4,6,7,4,3,0,2,0,0,0,0,0,0,0,0,0,0
2019-12-14,4,18,32,11,2,0,7,12,7,0,1,2,0,1,1,0,0,0,1,0,0,0
2019-12-15,4,24,16,12,5,3,6,5,3,2,3,5,0,1,1,0,0,0,0,0,0,0
2019-12-16,6,17,25,7,7,2,13,6,6,1,0,2,0,1,1,0,3,0,0,0,0,0
2019-12-17,2,29,20,15,1,2,9,10,4,0,0,1,0,1,0,0,2,0,2,0,0,0
2019-12-18,3,23,37,13,5,3,9,2,4,4,1,0,0,1,0,0,0,0,0,0,0,0
2019-12-19,8,27,23,12,4,6,5,6,5,2,0,2,0,0,1,0,1,0,0,0,0,0
2019-12-20,6,23,25,14,3,2,4,7,4,6,1,4,0,0,1,0,3,0,1,0,0,0
2019-12-21,6,25,38,13,1,0,5,8,2,5,0,0,0,1,0,0,2,0,0,0,0,0
2019-12-22,4,24,23,15,4,2,5,10,2,6,1,3,0,0,0,0,2,0,2,0,0,0
2019-12-23,8,24,30,17,4,2,6,5,4,3,1,3,0,0,0,0,3,0,0,0,0,0
2019-12-24,4,14,29,11,4,3,8,5,1,7,0,3,0,2,0,0,0,0,1,0,0,0
2019-12-25,2,15,30,9,7,1,4,9,2,4,1,1,0,0,0,0,0,0,0,0,0,0
2019-12-26,2,29,23,19,6,1,3,5,5,4,2,0,0,0,0,0,0,0,1,0,0,0
2019-12-27,0,7,10,7,1,0,4,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2019-12-28,4,6,6,6,3,1,1,7,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2019-12-29,5,25,21,7,1,2,6,6,1,2,0,2,0,0,1,0,0,0,0,0,0,0
2019-12-30,8,23,27,15,2,0,7,14,5,4,0,2,0,2,0,0,2,0,0,0,0,0
2019-12-31,5,26,25,16,4,1,7,15,8,2,0,3,0,0,1,0,0,0,3,0,0,0
2020-01-01,6,29,24,17,5,4,4,16,5,3,1,3,0,2,1,0,0,0,0,0,0,0
2020-01-02,7,36,18,13,1,2,9,4,4,6,0,1,0,1,1,0,2,0,1,0,0,0
2020-01-03,1,27,36,17,3,4,10,10,12,8,0,0,0,0,1,0,3,0,1,0,0,0
2020-01-04,8,36,28,22,4,2,6,6,2,1,0,2,0,1,0,0,1,0,2,0,0,0
2020-01-05,3,32,20,25,5,1,4,3,5,2,0,1,0,0,0,0,0,0,1,0,0,0
2020-01-06,6,29,27,14,5,5,8,11,2,8,0,2,0,0,0,0,1,0,1,0,0,0
2020-01-07,4,18,31,15,4,1,8,4,4,1,0,3,0,0,1,0,1,0,0,0,0,0
2020-01-08,4,18,40,16,1,7,6,13,8,2,1,3,0,0,0,0,1,0,0,0,0,0
2020-01-09,2,24,28,13,6,1,10,11,3,2,2,0,0,2,0,0,0,0,1,0,0,0
2020-01-10,0,29,28,9,5,3,13,7,7,4,0,0,0,0,3,0,0,0,0,0,0,0
2020-01-11,5,18,30,17,8,5,5,11,4,5,0,1,0,0,1,0,1,0,1,0,0,0
2020-01-12,7,30,23,10,5,3,4,12,4,3,0,2,0,0,1,0,3,0,1,0,0,0
2020-01-13,7,25,24,22,4,0,3,2,2,3,1,2,0,1,0,0,0,0,2,0,0,0
2020-01-14,4,22,27,14,2,0,8,3,4,5,0,0,0,2,0,0,2,0,2,0,0,0
2020-01-15,3,23,30,15,4,5,3,12,2,4,1,1,0,0,1,0,1,0,1,0,0,0
2020-01-16,5,18,27,13,5,3,8,6,0,1,0,1,0,1,1,0,0,0,2,0,0,0
2020-01-17,5,26,29,10,5,2,7,12,7,7,3,5,0,0,0,0,0,0,0,0,0,0
2020-01-18,7,31,36,13,4,1,9,12,3,6,1,5,0,0,1,0,0,0,1,0,0,0
2020-01-19,6,32,20,10,1,3,6,13,5,6,0,1,0,0,1,0,2,0,2,0,0,0
2020-01-20,5,16,26,17,3,1,4,8,5,1,1,4,0,0,0,0,0,0,0,0,0,0
2020-01-21,4,19,28,15,2,3,11,8,4,10,0,3,0,0,1,0,1,0,2,0,0,0
2020-01-22,2,19,32,15,1,2,7,9,7,4,0,3,0,1,0,0,2,0,2,0,0,0
2020-01-23,4,22,20,10,3,1,9,5,8,4,0,2,0,0,0,0,0,0,0,0,0,0
2020-01-24,2,22,33,12,6,1,10,9,3,1,0,3,0,1,0,0,1,0,2,0,0,0
2020-01-25,3,32,22,15,3,4,8,6,5,3,1,6,0,0,0,0,1,0,1,0,0,0
2020-01-26,5,22,30,18,3,4,8,10,4,9,1,3,0,1,1,0,1,0,0,0,0,0
2020-01-27,6,22,35,15,3,1,14,6,4,4,1,4,0,1,0,0,1,0,0,0,0,0
2020-01-28,6,23,24,16,2,4,14,7,4,2,0,1,0,2,0,0,0,0,0,0,0,0
2020-01-29,7,23,19,18,4,3,7,9,2,3,1,0,0,2,1,0,2,0,0,0,0,0
2020-01-30,2,24,36,14,0,0,6,6,5,7,0,1,0,2,0,0,0,0,0,0,0,0
2020-01-31,3,27,28,24,0,3,5,7,8,3,1,1,0,0,1,0,0,0,0,0,0,0
2020-02-01,3,24,22,8,4,4,14,5,5,4,0,1,0,0,0,0,2,0,1,0,0,0
2020-02-02,7,21,15,6,4,5,10,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0
2020-02-03,6,22,29,8,2,3,8,9,5,7,0,2,0,1,0,0,1,0,2,0,0,0
2020-02-04,2,23,28,18,7,0,6,5,4,1,0,2,0,0,1,0,0,0,0,0,0,0
2020-02-05,5,21,25,12,5,2,8,10,5,2,0,1,0,2,1,0,3,0,0,0,0,0
2020-02-06,1,26,23,12,6,6,7,9,3,5,0,1,0,0,1,0,2,0,0,0,0,0
2020-02-07,13,30,25,13,6,3,10,7,3,5,0,1,0,0,2,0,1,0,0,0,0,0
2020-02-08,2,14,25,12,6,3,3,11,5,4,0,2,0,0,0,0,0,0,0,0,0,0
2020-02-09,5,23,19,18,5,3,10,9,6,4,0,7,0,0,0,0,0,0,1,0,0,0
2020-02-10,4,17,33,13,1,0,10,5,0,4,2,2,0,0,0,0,2,0,0,0,0,0
2020-02-11,2,26,20,9,2,3,17,4,2,2,0,0,0,1,1,0,0,0,2,0,0,0
2020-02-12,4,21,23,10,7,6,4,10,5,4,0,4,0,0,1,0,0,0,0,0,0,0
2020-02-13,3,25,31,11,3,4,11,9,5,2,0,6,0,3,0,0,1,0,0,0,0,0
2020-02-14,4,18,30,12,4,3,11,5,4,2,0,0,0,2,0,0,1,0,0,0,0,0
2020-02-15,5,18,27,12,4,3,8,17,2,6,0,2,0,0,0,0,2,0,0,0,0,0
2020-02-16,7,29,33,16,4,3,9,11,0,6,1,2,0,0,0,0,1,0,0,0,0,0
2020-02-17,2,28,25,7,3,1,14,9,2,4,1,2,0,1,0,0,0,0,1,0,0,0
2020-02-18,2,22,27,14,2,4,4,4,5,5,2,3,0,1,1,0,1,0,0,0,0,0
2020-02-19,4,24,30,13,3,2,7,4,5,4,0,2,0,0,0,0,2,0,1,0,0,0
2020-02-20,4,25,31,18,7,1,6,5,3,5,0,1,0,1,0,0,0,0,0,0,0,0
2020-02-21,0,29,28,12,1,1,3,6,3,2,2,1,0,0,0,0,1,0,0,0,0,0
2020-02-22,3,26,20,18,2,3,4,11,3,4,0,1,0,0,0,0,0,0,0,0,0,0
2020-02-23,3,17,25,13,0,2,6,6,5,2,1,2,0,2,0,0,0,0,0,0,0,0
2020-02-24,7,19,20,11,5,2,6,4,3,2,1,2,0,0,0,0,0,0,2,0,0,0
2020-02-25,8,26,21,7,5,3,7,7,3,1,3,3,0,1,2,0,1,0,1,0,0,0
2020-02-26,3,14,33,15,2,1,5,6,5,3,1,1,0,1,1,0,2,0,0,0,0,0
2020-02-27,5,21,24,7,5,3,10,7,5,6,0,2,0,0,1,0,0,0,2,0,0,0
2020-02-28,5,21,29,10,7,2,12,8,7,2,1,0,0,1,0,0,0,0,0,0,0,0
2020-02-29,7,29,21,13,4,3,2,7,8,6,0,3,0,0,1,0,1,1,0,0,1,0
2020-03-01,2,19,26,14,2,1,4,10,5,5,0,3,0,1,0,0,3,0,0,0,0,0
2020-03-02,6,19,24,11,4,2,5,9,2,3,1,3,0,0,2,0,0,0,1,0,0,0
2020-03-03,3,29,24,13,1,0,9,3,2,5,0,1,0,4,1,0,0,0,0,0,0,0
2020-03-04,4,22,33,21,6,5,11,8,1,1,0,2,0,0,0,0,0,0,1,0,0,0
2020-03-05,6,25,30,17,5,2,8,5,2,5,1,1,0,1,0,0,0,0,0,0,0,0
2020-03-06,5,22,32,20,2,3,6,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-07,2,26,21,8,5,1,6,12,1,2,1,1,0,1,1,0,0,0,1,0,0,0
2020-03-08,6,18,30,15,6,1,10,2,2,8,0,3,0,1,0,0,2,0,3,0,0,0
2020-03-09,5,26,17,13,2,3,8,12,6,3,1,4,0,1,1,0,1,0,0,0,0,0
2020-03-10,3,21,27,21,4,4,7,10,5,8,1,0,0,0,0,0,0,0,0,0,0,0
2020-03-11,4,21,21,15,4,2,12,7,4,8,1,3,0,0,2,0,1,0,1,0,0,0
2020-03-12,9,18,22,11,3,1,3,13,3,4,0,2,0,0,0,0,2,0,0,0,1,0
2020-03-13,3,20,35,17,4,4,11,5,5,4,0,2,0,0,0,0,2,0,1,0,0,0
2020-03-14,4,22,27,8,2,2,9,6,3,6,2,2,0,0,0,0,1,0,1,0,0,0
2020-03-15,6,18,19,8,3,4,4,14,3,0,0,2,1,0,0,0,2,0,0,0,0,0
2020-03-16,3,22,17,12,3,4,6,7,3,3,1,3,1,0,1,0,2,0,1,0,0,0
2020-03-17,3,24,32,12,4,3,14,8,4,2,1,1,0,0,2,0,1,0,1,0,0,0
2020-03-18,8,27,28,11,5,0,11,9,3,1,0,3,0,0,0,0,1,0,0,0,0,0
2020-03-19,7,24,29,12,2,2,11,6,4,2,3,1,1,3,0,0,1,0,0,0,0,0
2020-03-20,4,26,21,20,4,2,10,3,3,5,2,2,2,1,1,0,1,0,1,0,0,0
2020-03-21,7,24,30,12,4,4,8,6,9,5,0,2,2,1,0,0,1,0,0,0,0,0
2020-03-22,2,26,24,16,3,3,8,8,5,1,2,4,1,1,0,0,1,0,0,0,0,0
2020-03-23,3,21,29,9,4,3,6,7,5,6,1,2,1,1,0,0,0,0,1,0,0,0
2020-03-24,2,30,23,12,4,3,7,11,4,5,1,0,2,0,2,0,0,0,3,0,0,0
2020-03-25,2,27,20,16,5,3,11,6,3,2,0,4,1,0,0,0,1,0,2,0,0,0
2020-03-26,9,32,25,14,3,2,8,6,3,0,0,0,1,1,0,0,0,0,0,0,0,0
2020-03-27,2,25,24,21,2,3,12,6,2,1,0,2,3,0,0,0,4,0,0,0,0,0
2020-03-28,4,17,32,15,1,0,5,7,1,2,0,2,3,1,0,0,0,0,1,0,0,0
2020-03-29,2,23,36,6,5,3,9,6,4,2,4,2,1,0,0,0,0,0,1,0,0,0
2020-03-30,8,30,24,18,2,2,12,6,2,6,1,1,3,0,0,0,0,0,2,0,0,0
2020-03-31,3,16,26,14,4,1,8,4,4,3,0,1,2,2,0,0,2,0,1,0,0,0
2020-04-01,4,31,35,12,2,4,7,10,5,2,0,1,4,1,1,0,1,0,0,0,0,0
2020-04-02,4,21,23,16,1,4,9,7,4,2,0,4,7,1,0,0,1,0,0,0,0,0
2020-04-03,8,21,27,20,3,0,8,9,5,5,0,1,6,2,0,0,2,0,2,0,0,0
2020-04-04,4,26,17,26,3,2,7,7,5,2,2,2,6,1,1,0,0,0,0,0,0,0
2020-04-05,1,30,26,16,5,3,7,4,4,5,0,1,3,1,0,0,0,0,0,0,0,0
2020-04-06,3,23,32,15,2,4,7,8,4,2,1,2,4,1,1,0,0,0,1,0,0,0
2020-04-07,4,28,36,7,4,0,13,11,3,3,0,2,6,1,0,0,2,0,0,0,0,0
2020-04-08,5,29,25,8,1,1,12,6,6,6,1,1,11,4,0,0,1,0,0,0,0,0
2020-04-09,2,28,21,12,3,1,9,6,3,2,0,3,9,0,0,0,1,0,0,0,0,0
